Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
88_6_FITC.tif	57072c63-493c-4c07-8efd-f2f8694bf21e	Cell		Positive	Annotation	Polygon	77.29	2280.2	10.5615	18.8852	0.3721	7.8105	2.1905	NaN	6.1273	337	6.4177	28	0	28	71.9455	3957	12.5822	98	42	56	3.8	209	5.7491	26	0	26	106.4429	52.8355	0.4792	25.0071	5.5914	NaN	4.0195	4.1885	28	0	33.3891	21.6842	98	1	0.7879	2.5293	26	0	3.7669	3.7678	19	0	28.7691	17.5525	78	1	0.427	1.4313	14	0	0.0937	7	124.5011	58.5826	286.9937	5.3306	2437.4412	7206.9009
88_6_FITC.tif	bad61d19-6a28-4582-aa76-0653d9915b81	Cell		Positive	Annotation	Polygon	72.81	2278.9	2.0709	7.9036	0.4166	3.6789	0.6127	NaN	3.5455	39	4.156	12	0	12	79.3636	873	6.6674	90	70	20	3.0909	34	4.2298	12	0	12	30.856	36.1067	0.2974	17.6223	2.278	NaN	1.8467	3.0184	14	0	54.2	14.233	90	19	0.9133	2.4134	14	0	1.7122	2.8874	14	0	52.2086	12.69	81	19	0.741	2.1412	14	0	0.0499	5	54.8313	5.3306	256.904	1.6979	213.8717	666.678
88_6_FITC.tif	94b2fa1d-5cce-450c-8534-3c024549a199	Cell		Positive	Annotation	Polygon	67.17	2284.4	9.9402	15.1263	0.5459	6.6396	2.1873	NaN	3.3585	178	4.1282	18	0	18	89.8113	4760	12.1181	108	63	45	3.566	189	4.0644	18	0	18	46.1805	40.6494	0.3512	17.2768	4.0942	NaN	2.3407	3.4453	18	0	51.4159	27.081	108	16	1.2389	2.7496	18	0	2.0289	3.1557	14	0	39.6532	17.9316	89	16	0.526	1.648	10	0	0.2175	6	64.954	7.3161	303.4554	3.1778	51.6087	238.4303
88_6_FITC.tif	a5f754a4-3275-4fd7-bd4f-2130b76ba049	Cell		Positive	Annotation	Polygon	115.79	2317.3	9.3189	17.818	0.3689	7.4333	2.1446	NaN	3	150	2.7994	10	0	10	80.3	4015	15.3067	103	36	67	2.74	137	2.694	10	0	10	69.1672	47.8136	0.3802	22.7851	4.413	NaN	1.2463	2.207	11	0	37.1306	23.5553	103	6	0.6528	1.6076	10	0	0.9408	1.936	11	0	29.6098	15.1376	98	6	0.2892	0.9479	6	0	0.136	5	92.7045	111.7754	227.1174	2.7003	2621.0449	12068.9941
88_6_FITC.tif	cc4fcb92-a48a-49fe-ad3f-a673fca407e1	Cell		Positive	Annotation	Polygon	111.94	2318.7	7.4551	16.9959	0.3243	8.2565	1.3191	NaN	5.3684	204	6.992	25	0	25	91.9474	3494	23.3075	129	43	86	5.2895	201	7.0439	26	0	26	52.6002	45.4256	0.3203	22.1425	3.4088	NaN	1.5759	3.4657	25	0	39.9844	27.3347	129	4	1.0739	3.3469	26	0	0.9178	1.6926	8	0	30.968	15.2608	108	4	0.3425	1.0477	8	0	0.1314	5	104.6872	53.9309	233.1423	2.7003	987.944	4485.4058
88_6_FITC.tif	2e524348-ecd9-4571-8bce-5a67c28f02d5	Cell		Positive	Annotation	Polygon	114.04	2330.8	10.1473	18.2319	0.3836	8.6912	1.5461	NaN	2.9608	151	4.0937	18	0	18	100.5294	5127	18.5012	124	52	72	2.9412	150	4.027	17	0	17	46.8017	36.0649	0.4522	16.9239	4.4274	NaN	1.6535	2.7508	18	0	49.0526	32.4513	124	12	0.8904	2.3147	17	0	1.2768	2.0882	9	0	34.2203	16.4894	84	12	0.2994	0.8566	5	0	0.2175	5	49.5789	58.5826	114.0889	5.1428	164.2552	350.1752
88_6_FITC.tif	53d558d8-e6fc-45ec-9637-834e1a631ae3	Cell		Positive	Annotation	Polygon	218.61	2358.4	6.4197	15.1271	0.3525	7.2012	1.4319	NaN	7.7222	278	7.2333	22	0	22	103.0833	3711	19.8082	134	64	70	7.6389	275	7.3218	22	0	22	60.6766	41.62	0.4402	18.7418	4.7435	NaN	5.0439	6.5464	24	0	47.3007	30.2019	134	4	1.2365	3.6105	22	0	4.6731	6.3724	24	0	39.5769	22.2153	109	4	0.35	1.0566	7	0	0.1053	6	182.6331	221.4472	282.4895	8.2841	5064.25	12068.9941
88_6_FITC.tif	c8bbaba9-f28d-4c66-b7c3-e3551213be3f	Cell		Positive	Annotation	Polygon	219.69	2373	9.526	19.4869	0.3152	9.4192	1.3094	NaN	5.6	280	4.2714	15	0	15	81.22	4061	12.5654	105	55	50	2.72	136	3.8335	15	0	15	68.1317	43.7872	0.4465	19.8567	4.9369	NaN	7.3263	6.799	26	0	41.0695	23.359	105	5	0.5861	1.888	15	0	7.6335	7.1177	26	0	33.9253	16.6239	89	5	0.2064	0.8195	9	0	0.139	5	123.5697	115.6364	202.8694	8.2841	4633.3867	17494.1387
88_6_FITC.tif	c47fe9d6-e48e-415e-98ab-8d4eb2090758	Cell		Positive	Annotation	Polygon	550.09	1491.3	7.2481	16.543	0.3328	7.3696	1.5469	NaN	1.2143	51	1.9821	9	0	9	99.3333	4172	9.9233	116	75	41	1.6905	71	2.332	8	0	8	77.4507	50.7353	0.3781	24.0391	4.1274	NaN	1.0952	2.1151	10	0	75.955	21.4695	116	4	0.9815	2.0348	12	0	1.0804	2.1335	10	0	73.0327	20.7266	108	4	0.8929	1.9806	12	0	0.1009	5	177.4977	82.4213	489.1287	3.7883	4398.9312	10988.8418
88_6_FITC.tif	789fdf7d-7ce6-4222-b0f3-8184a491a7fc	Cell		Positive	Annotation	Polygon	546.72	1492.4	7.8693	16.2442	0.3748	7.5745	1.6861	NaN	3.4048	143	3.5958	14	0	14	111.381	4678	9.7204	127	88	39	3.5	147	3.6106	14	0	14	56.7419	45.0814	0.3508	21.3785	4.1145	NaN	1.0866	2.4818	16	0	75.1877	25.5458	127	16	1.0036	2.4767	16	0	0.6723	1.9653	16	0	68.7191	21.818	114	16	0.5574	1.9059	16	0	0.1283	5	113.9033	14.9601	491.6423	3.7883	750.4277	3000.7114
