Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
89_3_FITC.tif	2683092e-34c5-4904-8ce7-8aed356c4c69	Cell		Positive	Annotation	Polygon	184.65	773.77	3.9347	10.1726	0.4778	4.7043	1.0749	NaN	2.7727	61	3.6112	11	0	11	62.9545	1385	7.4991	78	48	30	2.7273	60	3.4803	11	0	11	75.5869	44.9031	0.4711	21.0185	4.5559	NaN	0.5233	1.8028	14	0	22.4767	18.8481	78	0	0.5342	1.7858	14	0	0.379	1.5206	14	0	19.8805	16.2016	72	0	0.3936	1.5236	14	0	0.0493	8	129.0816	125.4665	305.958	8.8836	2602.375	22428.6934
89_3_FITC.tif	8bdcbad2-8be7-4e4d-9f22-e144ca318129	Cell		Positive	Annotation	Polygon	176.29	781.92	14.7032	26.2399	0.2683	11.5486	2.4143	NaN	2.8947	220	2.6762	10	0	10	75.9211	5770	17.6414	107	41	66	2.8816	219	2.633	10	0	10	79.3145	55.9794	0.3181	26.8336	4.691	NaN	0.5699	1.6504	10	0	22.1166	33.3055	107	0	0.5674	1.6331	10	0	0	0	0	0	8.9258	20.4931	104	0	0	0	0	0	0.1831	8	80.2828	25.7384	205.7365	3.532	800.5733	5157.5527
89_3_FITC.tif	9ceba3eb-9f35-4d03-8be6-52a8a3e03af1	Cell		Positive	Annotation	Polygon	179.87	777.21	2.0709	7.7976	0.428	3.6714	0.7344	NaN	0.5833	7	1.2401	4	0	4	64.1667	770	2.8231	69	60	9	0.5	6	1	3	0	3	21.7442	26.4176	0.3915	12.6746	2.3146	NaN	0.945	3.0424	17	0	30.2752	25.2912	72	0	0.9174	2.988	17	0	0.9897	3.1967	17	0	26.0825	23.6082	72	0	0.9691	3.1473	17	0	0.0752	4	8.3775	8.2249	13.5282	3.532	13.5297	34.0358
89_3_FITC.tif	0f3fc801-bec0-4cbb-8f77-d51c2b7c27b6	Cell		Positive	Annotation	Polygon	179.19	788.76	16.7741	19.9711	0.5285	8.0604	3.0995	NaN	7.1744	617	7.2033	24	0	24	132.3605	11383	32.7841	185	55	130	7.1744	617	7.2423	25	0	25	52.6002	50.0129	0.2643	21.6467	5.3098	NaN	2.4667	5.3659	24	0	67.0627	57.435	185	0	2.4745	5.3806	25	0	0.071	0.402	3	0	33.8343	33.9158	134	0	0.0828	0.4143	3	0	0.3229	3	6.3131	6.0549	7.5662	5.3181	5.6459	8.4386
89_3_FITC.tif	6e79c1f1-ae04-41b5-b267-d6668f85940d	Cell		Positive	Annotation	Polygon	179.3	798.46	7.2481	15.493	0.3795	7.3389	1.5397	NaN	2.975	119	4.3352	17	0	17	87.15	3486	19.6685	116	46	70	3	120	4.3442	17	0	17	49.701	33.6769	0.5507	15.1514	3.9205	NaN	0.5021	2.0638	17	0	29.535	31.3033	116	1	0.5021	2.0718	17	0	0.0148	0.1566	2	0	18.1823	17.6748	111	1	0.0099	0.1404	2	0	0.1464	5	16.0845	13.5282	28.0734	6.0549	30.4302	57.7885
89_3_FITC.tif	38d10485-1ad0-4482-b7cf-170303d39f35	Cell		Positive	Annotation	Polygon	177.17	822.97	43.2813	51.4277	0.2056	24.6191	2.8461	NaN	3.4393	736	4.0691	20	0	20	121.4953	26000	29.6606	163	48	115	3.4112	730	4.0973	20	0	20	200.4606	85.708	0.3429	41.0392	6.2126	NaN	0.875	2.478	20	0	48.5961	45.8303	163	0	0.8657	2.4761	20	0	0.1472	0.8961	10	0	27.9058	22.5728	108	0	0.1432	0.872	10	0	0.2205	6	91.032	92.1384	152.7164	28.0734	362.6451	1193.9749
89_3_FITC.tif	fca158f3-a487-4859-8465-f45c919613c1	Cell		Positive	Annotation	Polygon	85.14	949.99	57.5703	63.534	0.1792	23.7107	3.6084	NaN	5.8185	1635	9.5875	45	0	45	134.5302	37803	46.7741	225	53	172	5.8007	1630	9.584	45	0	45	210.4008	76.9724	0.4463	35.8504	7.1046	NaN	1.6415	5.6659	45	0	51.7721	60.9346	225	0	1.6415	5.6616	45	0	0.0488	0.4334	7	0	20.2185	26.2004	156	0	0.0556	0.4731	8	0	0.272	5	288.0167	54.4591	1122.8877	27.5579	1814.3051	5157.5527
89_3_FITC.tif	9dbf3dfe-7ad8-459c-aef4-ec869726d673	Cell		Positive	Annotation	Polygon	157.05	956.03	17.6024	31.6855	0.2203	15.504	1.7229	NaN	2.7303	243	3.5187	13	0	13	67.1348	5975	16.8356	99	33	66	2.6292	234	3.4588	13	0	13	131.9147	68.1379	0.357	33.0004	5.3749	NaN	0.5721	1.8986	13	0	22.8668	23.8545	99	0	0.5517	1.8566	13	0	0.2222	1.1501	13	0	15.6903	15.6868	65	0	0.2149	1.1275	13	0	0.1314	6	75.6211	43.5196	173.7138	18.6589	829.0433	2154.8457
89_3_FITC.tif	7f3cdf8f-d495-40af-8009-be24c67a2602	Cell		Positive	Annotation	Polygon	173.36	963.09	6.8339	13.6719	0.4594	6.5126	1.4051	NaN	15.7714	552	17.2662	54	0	54	78.7429	2756	28.3843	131	40	91	15.7429	551	17.1522	53	0	53	66.268	45.4777	0.4026	21.8949	4.5102	NaN	1.743	7.4541	54	0	13.9257	25.7	131	0	1.7368	7.4197	53	0	0.0382	0.3264	4	0	6.0486	8.425	45	0	0.0347	0.2871	3	0	0.0965	5	44.627	21.0026	142.0202	10.8829	320.1475	1193.9749
89_3_FITC.tif	448d9ea8-915b-49a6-a9b5-9884f87e5799	Cell		Positive	Annotation	Polygon	175.64	973.73	16.9812	29.8686	0.2392	14.5129	1.5493	NaN	7.4217	616	9.0218	38	0	38	86.9157	7214	21.4016	127	33	94	7.3976	614	9.031	38	0	38	75.3798	52.5983	0.3424	25.5435	4.2395	NaN	1.6932	5.294	38	0	29.189	36.6923	127	0	1.6849	5.2922	38	0	0.0071	0.0841	1	0	12.1986	18.3395	94	0	0.0035	0.0595	1	0	0.217	4	93.8467	81.7997	201.6382	10.1492	198.529	530.9197
