Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
71_8_FITC.tif	4f99ed14-7c33-4484-8da1-9b81c368142a	Cell		Positive	Annotation	Polygon	334.12	430.66	4.3488	15.9435	0.215	7.7895	0.826	NaN	1.6667	40	2.5137	9	0	9	107.5	2580	9.8467	120	88	32	1.875	45	2.6591	9	0	9	23.608	33.2149	0.2689	15.9128	2.3836	NaN	1.5	2.5247	11	0	64.4741	33.1588	120	22	1.1983	2.3488	12	0	1.4565	2.5394	11	0	53.25	27.3747	120	22	1.0217	2.2433	12	0	0.1647	6	123.0979	54.9972	323.7519	2.1424	865.3104	2932.1399
71_8_FITC.tif	994ab5f6-9bc0-485f-9950-275254e1094a	Cell		Positive	Annotation	Polygon	335.94	443.38	36.4474	39.9187	0.2874	18.4202	3.178	NaN	0.8852	162	1.7861	11	0	11	108.1967	19800	17.5807	142	66	76	0.9891	181	1.8575	11	0	11	128.1871	74.0809	0.2935	35.094	5.0079	NaN	1.0819	2.1431	15	0	62.1894	35.675	142	6	0.7191	1.84	15	0	1.1636	2.2721	15	0	43.0545	20.6343	122	6	0.6068	1.823	15	0	0.2915	5	70.4337	94.4017	128.4393	3.5066	310.587	1046.7437
71_8_FITC.tif	58e8ab1c-10aa-4888-abdd-556e09f72e41	Cell		Positive	Annotation	Polygon	332.27	434.98	4.3488	10.5003	0.4957	4.9567	1.1113	NaN	1.6364	36	2.0365	7	0	7	89.8182	1976	13.5177	113	68	45	0.8182	18	1.2203	4	0	4	25.4717	25.9919	0.4738	12.2052	3.0101	NaN	2.408	2.9157	12	0	48.92	25.8926	113	20	0.344	0.9079	4	0	2.5728	3.0538	12	0	40.1845	18.4278	105	20	0.2427	0.7979	4	0	0.1509	4	124.1662	110.3013	273.9197	2.1424	1039.9246	2921.0029
71_8_FITC.tif	e0f65daf-4d9e-4021-aa4c-9ca8a47702b4	Cell		Positive	Annotation	Polygon	331.88	447.03	8.0764	16.0025	0.3963	7.5394	1.3619	NaN	4.65	186	4.4176	17	0	17	117.275	4691	16.344	142	78	64	5.3	212	4.4733	17	0	17	37.897	34.9001	0.391	16.3239	3.1832	NaN	3.2391	3.8093	17	0	65.5163	33.0814	142	28	1.4891	3.0479	17	0	2.8472	3.5406	13	0	51.1389	19.2389	135	28	0.4306	1.1135	8	0	0.2067	5	70.5802	9.2335	205.945	3.5066	1498.0383	7085.1948
71_8_FITC.tif	79145583-8d00-433f-8930-ff6e88ae4817	Cell		Positive	Annotation	Polygon	379.36	521.85	3.3134	10.2996	0.3925	4.7271	1.1979	NaN	1.3684	26	1.7388	5	0	5	107.6316	2045	9.2148	123	91	32	1.4737	28	1.7754	5	0	5	32.9269	29.4734	0.4763	13.9474	3.1551	NaN	1.0247	2.07	10	0	67.4691	24.6095	123	22	0.9815	2.0261	10	0	0.979	2.1112	10	0	62.1329	20.7701	116	22	0.9161	2.0538	10	0	0.0958	9	89.1863	94.4017	198.183	7.1466	809.001	2932.1399
71_8_FITC.tif	c7e44b40-b6eb-4ff5-b89d-8c419dfa6a1f	Cell		Positive	Annotation	Polygon	378	534.84	39.1395	35.2698	0.3954	16.0088	3.5602	NaN	1.1737	223	2.2693	14	0	14	116.3474	22106	13.8099	142	74	68	1.8105	344	2.8389	14	0	14	151.795	76.2426	0.3281	32.0611	7.041	NaN	0.7681	1.7874	14	0	70.7012	33.253	142	18	0.7913	1.9009	14	0	0.6262	1.5624	14	0	54.7293	20.9979	121	18	0.4346	1.2563	14	0	0.2604	4	19.5972	22.438	26.366	7.1466	54.7604	146.8613
71_8_FITC.tif	ddbbbffd-194a-4837-8460-a8868853b9cf	Cell		Positive	Annotation	Polygon	385.15	546.14	10.3544	16.2936	0.4901	7.7561	1.8197	NaN	3.2353	165	3.5754	16	0	16	106.9216	5453	14.4137	127	75	52	3.2157	164	3.3305	15	0	15	59.227	41.3306	0.4357	19.5605	4.3987	NaN	1.6815	2.677	16	0	51.113	32.7674	127	13	1.0445	2.3858	15	0	1.3527	2.3247	11	0	39.3029	21.3698	111	13	0.5851	1.8377	12	0	0.1623	5	38.5711	22.1498	138.0726	4.3448	337.1959	997.994
71_8_FITC.tif	58ce974e-9647-48fa-8724-c449f4f8e8a1	Cell		Positive	Annotation	Polygon	382.18	550.55	5.1772	15.3712	0.2754	7.4096	1.1679	NaN	1.6774	52	2.6632	10	0	10	104.4839	3239	11.416	120	79	41	1.6452	51	2.6652	10	0	10	27.7497	31.1271	0.3599	15.1818	2.9535	NaN	1.9412	3.5752	19	0	66.9632	32.9553	125	23	0.5588	1.5812	10	0	2.019	3.8104	19	0	55.8857	28.7865	125	23	0.2381	0.8607	7	0	0.2053	5	11.9606	6.6183	27.0302	1.6036	18.9557	33.5662
71_8_FITC.tif	fb84e285-c1d7-4591-8fd7-eadb473d0b11	Cell		Positive	Annotation	Polygon	384.05	554.08	0.4142	2.9928	0.5811	1.4402	0.3359	NaN	0	0	0	0	0	0	123.6667	371	2.8868	127	122	5	0	0	0	0	0	0	0.8283	4.3399	0.5527	1.9279	0.5812	NaN	0	0	0	0	123.5	2.6646	127	120	0.3333	0.8165	2	0	0	0	0	0	123.3333	3.0551	126	120	0.6667	1.1547	2	0	0.3418	5	8.6442	6.3172	17.4699	1.6036	7.8793	17.157
71_8_FITC.tif	3ebd05b6-7040-4b76-8797-945d46f59a49	Cell		Positive	Annotation	Polygon	369.88	552.62	7.041	12.5368	0.563	5.0117	1.8287	NaN	6.4324	238	6.6939	22	0	22	112.973	4180	30.1363	164	50	114	6.5946	244	6.631	22	0	22	47.8372	30.7884	0.6342	13.5917	4.7894	NaN	1.4894	3.6272	22	0	46.7277	33.9109	164	12	1.1787	3.5892	22	0	0.5657	1.4118	8	0	34.3485	14.8903	126	12	0.1667	0.8535	8	0	0.1356	6	35.4724	20.1187	119.1063	9.8505	251.6198	1046.7437
