Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
24E_F2_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	546.82	148.58	5.49	8.8232	0.8862	2.9238	2.6471	0.1964	14.2941	243	5.1933	23	6	17	50.7647	863	3.977	58	45	13	0.7059	12	1.4476	4	0	4	119.9959	39.0636	0.9882	12.921	11.8981	0.1918	10.7296	5.575	25	0	29.8534	9.6206	58	13	0.2704	0.9811	8	0	10.5207	5.5339	25	0	28.6276	8.3603	54	13	0.2448	0.9441	8	0	0.04	6	224.3333	210.2705	438.6968	111.4876	5945.2197	12626.7158
24E_F2_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	658.24	150.42	3.9214	7.0788	0.9834	2.4168	2.1211	0.5874	17.8333	214	5.5895	26	9	17	56.0833	673	10.5007	70	39	31	6.3333	76	5.6138	16	0	16	108.6237	36.9828	0.998	12.3455	11.2718	0.2189	8.8633	5.3346	26	0	28.6439	9.8295	70	6	0.5647	1.8736	16	0	8.4586	4.964	22	0	27.406	7.7965	48	6	0.3045	0.8867	5	0	0.0305	4	51.9838	32.9954	111.4876	30.4569	372.8047	1411.3856
24E_F2_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	676.79	172.12	5.0979	8.6164	0.8629	3.4587	1.9603	0.8172	8.6429	121	4.3254	16	2	14	54.0714	757	8.2505	73	42	31	0.2857	4	1.069	4	0	4	69.0173	33.928	0.7534	13.463	7.049	0.8365	7.1404	4.7737	22	0	30.9045	11.7183	73	10	0.2528	0.8357	4	0	7.0122	4.8003	22	0	28.9268	9.6773	59	10	0.25	0.8168	4	0	0.0701	3	12.0995	3.1834	30.4569	2.6583	13.8908	28.3031
24E_F2_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	683.57	173.29	3.1371	6.5994	0.9052	2.4089	1.8072	0.5477	12.4545	137	9.004	26	3	23	76.2727	839	19.2151	105	52	53	6.7273	74	9.0453	20	0	20	41.5672	24.3832	0.8786	9.5148	6.1582	0.6961	10.8704	5.9658	26	0	30.7315	17.7161	105	14	0.8889	3.4542	20	0	10.6907	5.5591	24	0	25.567	6.8388	54	14	0.2268	0.6536	3	0	0.0635	4	73.246	17.5981	255.1293	2.6583	70.8868	210.0603
24E_F2_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	679.99	178.87	2.745	5.7099	1	2.1478	1.476	0.7795	6.5	52	2.0702	10	4	6	50.25	402	2.9155	55	47	8	0	0	0	0	0	0	39.2143	23.4701	0.8946	8.9267	6.388	0.7008	7.6471	4.5438	18	0	33.8529	10.5993	57	12	0.3137	1.0243	6	0	7.7447	4.688	18	0	32.4574	9.8118	57	12	0.3404	1.0631	6	0	0.054	7	122.725	135.9247	252.888	2.7855	4832.1147	15548.3643
24E_F2_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	498.88	328.41	7.8429	11.4039	0.7578	4.4072	2.6559	0.8421	9.0833	218	3.0348	14	4	10	49.4167	1186	4.8715	66	44	22	0.7083	17	2.0104	9	0	9	133.3288	41.3178	0.9814	14.1737	11.8981	0.4709	9.5351	5.259	27	0	35.4386	10.069	66	8	0.4094	1.1947	9	0	9.5692	5.3913	27	0	34.3836	9.5619	59	8	0.3868	1.1112	8	0	0.0603	6	134.6791	136.0636	236.4411	40.4728	6699.0127	15548.3643
24E_F2_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	431.34	350.76	13.3329	16.1829	0.6398	5.9625	3.3134	0.8591	7.3684	280	5.0158	22	0	22	49.1053	1866	5.3966	65	40	25	0.8421	32	2.5524	14	0	14	122.3488	41.8036	0.8798	14.8514	11.4058	0.6607	8.4873	4.5192	22	0	30.1115	11.3003	65	10	0.3535	1.3132	14	0	8.6413	4.4344	19	0	27.4964	9.2038	52	10	0.2862	1.0241	6	0	0.109	4	87.4563	55.0968	234.4648	5.1666	1601.5493	5653.4692
24E_F2_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	466.99	353.35	2.3529	5.3598	1	2.1315	1.1808	0.7785	14.1667	85	3.656	18	8	10	49.5	297	6.5345	57	40	17	4.3333	26	4.9261	11	0	11	96.8594	34.9851	0.9945	11.9595	10.6456	0.3668	15.6613	5.6517	30	0	35.2984	6.4028	57	12	0.6774	1.9154	12	0	15.6983	5.6923	30	0	34.9463	5.9987	55	12	0.5868	1.7075	12	0	0.0144	5	78.1983	41.1551	145.8801	37.2364	2333.4233	6195.4648
24E_F2_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	424.85	356.44	5.8822	9.1183	0.889	3.161	2.6206	0.4753	12.0556	217	4.0069	19	4	15	47.7222	859	3.006	54	42	12	0.1667	3	0.7071	3	0	3	81.958	34.7594	0.8524	12.7217	8.4532	0.7389	10.7028	5.5658	29	0	31.566	13.0471	57	7	0.2783	1.0178	7	0	10.5773	5.6803	29	0	30.067	12.5978	57	7	0.2887	1.0427	7	0	0.0693	7	152.5112	199.1401	239.3496	5.1666	5789.8164	17059.9062
24E_F2_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	655.27	368.95	12.5486	14.6568	0.734	5.8203	3.0356	0.8544	15.3824	523	5.3315	24	5	19	51.5882	1754	4.8935	65	41	24	0.5882	20	1.6352	7	0	7	154.1124	44.6619	0.9709	15.8275	12.6936	0.5735	12.0939	5.6179	32	0	37.3452	9.4256	65	9	0.3883	1.3053	8	0	11.7833	5.5513	32	0	36	8.6039	58	9	0.3694	1.2709	8	0	0.0777	7	112.6655	92.6248	194.2725	74.6372	5113.3584	15548.3643
24E_F2_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	583.96	397.06	7.4507	12.2574	0.6232	4.0542	3.2588	0.6611	12.28	307	3.3606	21	4	17	50	1250	5.7155	59	40	19	0.2	5	0.5774	2	0	2	103.1337	39.4831	0.8314	13.7816	10.0368	0.6823	12.3008	5.0312	31	2	36.6955	8.4251	65	16	0.5977	1.6529	17	0	12.3029	5.1788	31	2	35.3154	7.3999	65	16	0.639	1.7219	17	0	0.0748	5	83.4078	99.8437	126.2471	4.3147	2486.7605	6195.4648
24E_F2_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	589.27	402.76	5.0979	8.821	0.8233	3.4278	2.2531	0.6475	11.3125	181	4.0779	20	5	15	56.875	910	8.6246	77	45	32	1.9375	31	3.4923	12	0	12	74.8994	33.2849	0.8496	12.3594	8.0943	0.7692	11.974	4.9048	24	0	37.5312	9.6618	77	17	0.4271	1.4307	12	0	12.0341	4.9787	24	0	35.7727	7.6281	52	17	0.2898	0.9804	5	0	0.065	5	68.6721	78.3403	98.5833	4.3147	1522.1827	3980.9744
24E_F2_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	739.84	421.82	17.2543	15.907	0.8569	6.4793	3.5488	0.8219	50.8125	2439	13.5012	76	28	48	67.5625	3243	8.7468	89	53	36	0.7292	35	1.8536	8	0	8	168.2296	46.4489	0.9799	16.0946	12.8919	0.5831	23.123	14.7316	76	1	38.7958	14.5995	89	5	0.4617	1.2586	8	0	19.6527	10.6512	65	1	35.1906	10.6536	60	5	0.4282	1.162	8	0	0.0999	7	121.1558	74.3821	255.1293	41.1805	2352.1611	8805.3486
24E_F2_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	674.23	456.96	7.8429	10.5224	0.8901	3.9231	2.6616	0.6107	11.2273	247	5.0703	21	6	15	67.6818	1489	11.7205	95	51	44	2.8636	63	4.1553	14	0	14	130.9759	40.7491	0.9912	13.7782	11.8981	0.4642	9.0746	5.2561	26	0	36.8896	13.3159	95	8	0.4985	1.6137	14	0	8.9233	5.2435	26	0	34.7252	10.441	60	8	0.3323	1.097	8	0	0.0566	6	41.001	26.148	90.1033	13.9626	906.7598	3221.8538
