Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
88_5_FITC.tif	4834fe38-677d-4f92-b34f-b635bcd02b93	Cell		Positive	Annotation	Polygon	178.48	107.84	3.7276	9.638	0.5043	3.8544	1.0978	NaN	2.2105	42	2.4626	7	0	7	67.9474	1291	5.4209	78	60	18	2.0526	39	2.4827	7	0	7	73.1018	43.0734	0.4951	20.0214	4.5559	NaN	3.4802	4.557	21	0	45.6977	15.2348	80	8	0.8249	2.0428	13	0	3.5522	4.6393	21	0	44.4358	14.6273	80	8	0.7552	1.997	13	0	0.0409	10	300.078	293.648	592.4413	96.0136	3334.8406	8137.2935
88_5_FITC.tif	467747aa-bb90-4173-9b75-e569db96074e	Cell		Positive	Annotation	Polygon	271.99	130.03	4.9701	11.8494	0.4448	5.5283	1.1597	NaN	20.25	486	4.0459	28	10	18	87.25	2094	6.34	99	74	25	2.25	54	3.2471	11	0	11	78.279	46.4821	0.4553	22.0052	4.5559	NaN	19.5567	8.0006	45	2	63.628	13.711	99	30	0.7942	1.817	11	0	19.5099	8.2006	45	2	62.031	12.5593	94	30	0.6958	1.6392	9	0	0.0568	7	225.3289	194.6199	520.3206	96.0136	4792.2661	15349.9766
88_5_FITC.tif	a188d217-8c09-41b4-991c-43da68cd09fc	Cell		Positive	Annotation	Polygon	252.27	296.7	19.8804	32.2609	0.24	15.6166	1.8156	NaN	51.9314	5297	15.5692	90	17	73	78.0294	7959	13.234	103	38	65	2.4314	248	3.2987	13	0	13	113.2768	61.6452	0.3746	29.7682	5.6502	NaN	24.1894	20.5439	90	0	41.2131	24.1291	103	5	0.7559	2.0767	13	0	17.8591	15.7324	74	0	32.8121	17.1751	91	5	0.3736	1.4305	13	0	0.1799	5	132.8109	170.6298	219.7606	9.7327	4112.1172	8137.2935
88_5_FITC.tif	b924036f-2782-4a4e-8f81-e486ee3e8120	Cell		Positive	Annotation	Polygon	190.83	296.94	6.0055	12.6144	0.4743	5.9388	1.4253	NaN	3.6562	117	4.9488	17	0	17	68.25	2184	13.1247	94	44	50	3.5625	114	4.8389	17	0	17	77.2436	47.1928	0.4358	22.6776	4.8447	NaN	1.0508	2.5408	17	0	31.6631	17.8798	94	6	0.7086	2.4149	17	0	0.807	2.0344	14	0	28.2398	14.0235	85	6	0.4415	1.8478	14	0	0.0746	5	57.0421	27.1934	189.6997	13.5503	221.7969	686.8665
88_5_FITC.tif	4fb2f3b1-356d-41d4-bcc7-1990dd960af7	Cell		Positive	Annotation	Polygon	195.5	308.06	17.6024	22.3274	0.4437	10.2559	2.6723	NaN	4.7416	422	5.5688	24	0	24	129.573	11532	37.9015	195	44	151	4.8876	435	5.7296	24	0	24	85.9413	54.7583	0.3602	26.1726	5.0398	NaN	1.3612	3.3179	24	0	53.811	47.6783	196	2	1.189	3.3998	24	0	0.4468	1.3175	16	0	33.3161	22.9313	196	2	0.1884	1.0824	16	0	0.2008	6	89.055	54.8739	202.8934	6.1532	2143.2168	5928.0972
88_5_FITC.tif	5e3e2a6e-9bf0-42e6-addd-1504796ecfb5	Cell		Positive	Annotation	Polygon	254.45	308.48	6.6268	11.6743	0.611	5.1757	1.8676	NaN	52.4167	1887	10.4235	69	35	34	86.4167	3111	13.4278	110	56	54	1.6944	61	2.459	9	0	9	30.0277	35.8747	0.2932	17.2765	2.7974	NaN	24.96	20.5403	69	0	45.9133	27.4529	110	14	0.5733	1.4807	9	0	16.2895	14.3753	65	0	33.1228	15.8187	96	14	0.2193	0.7009	4	0	0.2278	5	84.8959	15.2539	210.8627	8.6042	287.0366	424.4778
88_5_FITC.tif	9ada49fd-5a49-4b48-a245-04851b80d56b	Cell		Positive	Annotation	Polygon	193.63	317.85	17.3953	24.1007	0.3763	11.2951	2.3314	NaN	3.0674	273	4.1555	20	0	20	141.236	12570	31.0308	192	59	133	3.1124	277	4.1654	20	0	20	49.9081	48.6576	0.2649	23.5646	3.2272	NaN	1.5122	3.0875	20	0	74.9919	58.3095	192	9	1.1789	2.9068	20	0	0.6306	1.7515	11	0	37.4395	29.5597	179	9	0.0828	0.3749	3	0	0.357	4	19.7359	13.9567	44.877	6.1532	31.9815	47.9642
88_5_FITC.tif	061de189-3f20-40bc-a55e-6e272d65409c	Cell		Positive	Annotation	Polygon	255.36	318.78	17.6024	29.0814	0.2615	13.4314	2.1962	NaN	61.9783	5702	12.453	87	30	57	98.4022	9053	13.4622	119	58	61	2.663	245	2.8872	12	0	12	70.2026	51.8123	0.3286	25.023	4.6198	NaN	33.7749	22.7571	87	0	55.8304	30.8982	119	10	0.7895	1.9106	12	0	23.396	15.8276	78	0	40.164	18.0321	98	10	0.1	0.4227	3	0	0.2528	6	90.284	23.4344	276.5152	6.6827	1163.9678	5505.96
88_5_FITC.tif	6279797e-fd8e-4fd1-a006-318818565687	Cell		Positive	Annotation	Polygon	190.28	325.49	34.9978	35.4871	0.3492	16.3723	3.5743	NaN	3.3642	582	4.0203	19	0	19	96.9942	16780	18.5571	130	60	70	2.8497	493	3.6457	15	0	15	123.8382	63.5762	0.385	30.4954	6.1303	NaN	1.2371	2.6804	19	0	48.2803	36.3556	130	1	0.932	2.3745	15	0	0.3814	1.0213	6	0	28.6814	19.357	109	1	0.1605	0.7095	6	0	0.2837	4	20.4185	18.236	36.3588	8.8433	54.3802	72.1441
88_5_FITC.tif	bdf7d02f-f79a-488a-977c-68a59ae780f8	Cell		Positive	Annotation	Polygon	257.37	324.45	10.1473	20.8796	0.2925	10.2201	1.5786	NaN	61.7636	3397	9.9013	79	33	46	84.0364	4622	16.0358	110	50	60	1.2909	71	2.0965	10	0	10	37.2757	49.867	0.1884	24.5553	2.0757	NaN	33.5924	23.7299	79	0	47.1685	30.8258	110	6	0.5	1.383	10	0	21.5814	16.6526	75	0	31.4496	20.4202	90	6	0.1628	0.7048	6	0	0.2646	4	56.8488	13.0463	194.6199	6.6827	167.7009	415.2912
