Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
85F_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	474.8	86.38	9.0193	12.3191	0.7468	5.2162	2.5271	0.8823	2.1154	55	3.5137	11	0	11	44.1154	1147	11.4099	67	20	47	2.4615	64	3.6247	11	0	11	96.8594	38.3525	0.8275	14.9911	8.8125	0.8038	1.247	1.7328	11	0	15.9761	11.4493	67	4	0.3267	1.3903	11	0	1.1467	1.3696	6	0	12.7244	5.4079	46	4	0.08	0.3174	2	0	0.0891	7	73.3592	55.1877	152.6471	4.0291	355.843	1225.9393
85F_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	467.65	89.51	5.0979	8.1297	0.9693	2.8775	2.2798	0.5058	6.8667	103	9.5459	24	0	24	56.3333	845	17.1742	84	35	49	6.9333	104	10.0461	24	0	24	65.488	30.2079	0.9018	10.6347	7.6752	0.68	1.0294	3.4374	24	0	20.1118	13.3516	84	6	0.6882	3.4968	24	0	0.4645	1.0211	5	0	16.6065	5.3531	40	6	0.0839	0.2781	1	0	0.0685	4	78.7251	45.1447	220.5818	4.0291	2849.0361	8346.8926
85F_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	474.95	99.52	19.9993	18.7257	0.7167	7.057	4.2445	0.854	3.0175	172	4.1597	15	0	15	77.0526	4392	20.0022	120	40	80	3.0526	174	4.2402	15	0	15	163.5238	46.0091	0.9707	15.0843	13.7225	0.309	0.7242	1.9422	15	0	30.3501	22.4654	120	8	0.4868	1.8952	15	0	0.3611	0.8396	4	0	22.9556	11.0127	77	8	0.0806	0.383	3	0	0.1243	4	25.8186	12.1839	67.3915	11.5151	101.7827	181.448
85F_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	480.6	109.98	6.6664	9.7096	0.8886	3.4883	2.3669	0.733	5.7778	104	7.735	24	0	24	53.1667	957	17.9779	89	29	60	5.9444	107	7.6809	24	0	24	114.898	39.1421	0.9424	13.3703	10.8307	0.581	0.8586	2.4742	24	0	17.3771	11.1688	89	6	0.3872	2.3296	24	0	0.5412	1.0916	5	0	15.0681	4.9768	38	6	0.0287	0.2058	2	0	0.0536	4	31.8473	29.2041	57.4659	11.5151	336.3455	880.2267
85F_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	509.46	128.75	12.9407	13.8292	0.8503	4.6716	3.4867	0.6113	2.3636	78	4.8077	20	0	20	46.5152	1535	11.006	79	31	48	2	66	4.6904	20	0	20	147.4459	43.2589	0.9901	14.5907	13.1505	0.3225	0.9867	1.9658	20	0	21.4881	10.434	79	9	0.2122	1.5062	20	0	0.8547	1.371	7	0	19.0872	6.4806	46	9	0.0407	0.3122	4	0	0.0831	5	58.6436	55.1877	77.8109	34.8841	936.5171	1808.4447
85F_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	583.95	147.35	16.0779	16.963	0.7022	6.8429	3.2381	0.8914	4.9565	228	6.6498	32	0	32	70.3913	3238	21.4066	114	32	82	3.7174	171	6.0687	28	0	28	145.0931	44.2033	0.9331	15.1798	12.3995	0.6154	2.5229	3.9629	32	0	26.3693	21.4381	114	2	0.4987	2.4587	28	0	2.1785	3.2912	14	0	20.1385	12.129	56	2	0.0431	0.3305	5	0	0.1149	6	42.2139	13.4323	127.0867	9.0484	360.5916	1225.9393
85F_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	597.26	148.52	9.0193	12.6646	0.7066	5.2621	2.2404	0.905	5.04	126	6.7112	25	0	25	52.8	1320	19.1159	96	29	67	4.28	107	7.0269	25	0	25	99.9966	38.7766	0.8357	13.408	9.9512	0.6924	1.6124	3.0921	25	0	20.4806	15.5632	96	1	0.5233	2.531	25	0	1.2446	2.1285	9	0	17.0129	10.2895	42	1	0.1202	0.5518	5	0	0.0852	5	36.4436	12.4731	138.6352	6.5991	138.4945	312.7292
85F_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	612.41	151.74	10.1957	12.6983	0.7946	5.2946	2.3543	0.8935	10.2593	277	9.3051	40	0	40	80.2222	2166	23.0056	131	43	88	7.5926	205	9.8577	39	0	39	122.7409	40.5812	0.9366	14.3987	11.6742	0.5034	3.0603	4.6268	40	0	26.1016	22.1405	131	2	0.746	3.569	39	0	2.3854	3.2007	10	0	21.0278	13.6741	62	2	0.1042	0.5565	5	0	0.0758	5	53.7982	14.5631	152.6471	8.6076	227.2895	544.9618
85F_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	602.96	153.95	6.2743	8.6015	1	3.0952	2.4115	0.562	6.5294	111	5.5803	19	0	19	59.3529	1009	14.1992	88	42	46	4.8235	82	5.8549	19	0	19	69.8015	33.0252	0.8042	12.3509	8.7143	0.6605	5.2556	3.7134	19	0	29.7667	12.0047	88	5	0.4722	2.2508	19	0	5.1227	3.4601	13	0	26.681	6.1551	43	5	0.0184	0.1348	1	0	0.0679	4	10.8928	11.1612	14.6496	6.5991	51.3658	99.1087
85F_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	590.18	156.8	8.6272	9.87	1	3.324	2.9978	0.4191	9.5909	211	10.243	43	0	43	75.1364	1653	22.4739	127	48	79	7.1364	157	11.4447	43	0	43	78.8208	32.4853	0.9386	11.3575	8.9355	0.5449	7.1386	5.1428	43	0	31.2327	18.9322	127	12	0.8564	4.3187	43	0	6.8389	4.0695	16	0	25.8667	8.7959	48	12	0.0889	0.3705	3	0	0.0889	6	14.8791	11.8312	25.0481	9.0484	82.4593	152.089
