Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	550.74	97.87	3.1371	6.7916	0.8547	2.4162	1.8549	0.5809	9.4	94	11.296	38	0	38	47.8	478	16.3354	84	32	52	9.4	94	11.296	38	0	38	83.1344	33.4452	0.9339	11.8722	8.7186	0.6364	1.1127	3.1841	38	0	18.1221	10.9529	84	2	0.5775	3.0868	38	0	0.7044	1.1779	5	0	16.6601	8.2623	35	2	0.1429	0.5211	3	0	0.0373	5	132.4447	109.5654	309.0818	6.5574	3332.7915	8194.54
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	559.41	99.07	5.0979	8.4633	0.8944	2.9991	2.0009	0.7081	5.4667	82	8.4757	31	0	31	46.2	693	12.9074	81	31	50	6.3333	95	9.1157	33	0	33	90.9773	35.4005	0.9123	12.5161	9.2288	0.6234	1.2681	2.8645	31	0	17.3745	11.654	81	5	0.6426	2.8644	33	0	0.9818	1.6987	12	0	15.4091	8.5835	54	5	0.2545	1.0419	12	0	0.051	3	91.0821	81.5989	185.09	6.5574	1774.5171	3346.6372
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	416.99	165.87	4.7057	7.3357	1	2.4701	2.1818	0	5.8462	76	6.6061	19	0	19	43.7692	569	13.0713	67	30	37	5.5385	72	6.7282	19	0	19	109.408	37.1204	0.9978	12.2764	11.2718	0.2573	0.9643	2.0211	19	0	15.9321	7.3766	67	7	0.35	1.8391	19	0	0.7266	1.046	5	0	14.5768	3.1066	26	7	0.0974	0.3547	2	0	0.032	6	137.0314	144.8687	174.0615	79.1975	5518.0659	10218.8877
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	602.78	167.39	3.9214	8.7112	0.6494	3.2677	2.0436	0.8438	6.4	96	9.9413	31	0	31	45.7333	686	17.1192	84	26	58	5.6667	85	10.2655	31	0	31	119.6038	39.0583	0.9852	13.2611	11.8442	0.4031	1.6275	3.0145	31	0	21.2092	7.4672	84	12	0.4052	2.5644	31	0	1.3814	1.8834	9	0	19.945	3.4327	34	12	0.134	0.5686	4	0	0.0384	5	79.2358	81.5989	117.6379	37.7139	1833.5392	3346.6372
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	258.01	193.67	5.0979	8.0625	0.9855	2.9612	2.164	0.5058	4.4667	67	6.4682	20	0	20	38.9333	584	13.0956	65	21	44	4.5333	68	6.5123	20	0	20	114.5059	38.0127	0.9958	12.8813	11.2718	0.3818	0.6075	1.8707	20	0	11.1229	7.786	65	3	0.3584	1.8012	20	0	0.3993	0.8512	4	0	9.6223	3.3309	23	3	0.1331	0.5309	4	0	0.0381	7	134.2132	100.6596	309.0818	34.3116	2061.3999	5904.1289
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	717.57	193.43	4.7057	7.3357	1	2.4701	2.1818	0	45.4615	591	41.0358	109	0	109	153.4615	1995	41.1514	207	101	106	40.8462	531	35.8698	96	0	96	109.408	37.1204	0.9978	12.2764	11.2718	0.2573	3.775	12.7035	109	0	23.1536	32.305	207	3	1.9357	11.3742	96	0	1.7453	2.0581	8	0	16.809	12.1639	72	3	0.0412	0.2339	2	0	0.032	5	106.6365	84.0548	185.09	71.2599	2622.9446	3346.6372
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	587.25	201.96	7.8429	11.5016	0.745	4.2765	2.6761	0.7619	21.5833	518	7.4245	31	6	25	45.5417	1093	6.283	57	32	25	0.3333	8	0.8681	3	0	3	134.1131	41.4935	0.9789	14.1813	11.8981	0.4856	10.1366	8.0644	31	0	30.5436	11.6718	57	5	0.1017	0.4301	3	0	9.2781	7.4401	28	0	29.4188	11.2001	49	5	0.0844	0.3744	3	0	0.0564	6	104.7941	100.8408	174.0615	37.7139	4665.4731	10218.8877
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	173.76	221.14	10.5879	13.3309	0.7487	5.557	2.9971	0.8	9.7241	282	10.6834	39	0	39	98.3793	2853	29.5301	148	45	103	10.1034	293	10.4381	39	0	39	111.3687	42.6475	0.7695	15.1452	11.3447	0.6578	1.1424	4.4679	39	0	24.0451	28.7252	148	2	1.1146	4.4959	39	0	0.1815	0.7837	10	0	15.722	11.5157	75	2	0.1081	0.7496	11	0	0.0924	4	46.9229	48.292	87.4114	3.6963	75.62	158.193
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	180.86	222.71	2.3529	5.4153	1	1.8847	1.542	0.6325	4.625	37	4.8385	13	0	13	45.75	366	14.8973	66	29	37	4.625	37	4.8385	13	0	13	49.4101	26.3083	0.8971	10.255	6.4394	0.7757	0.9688	1.8269	13	0	14.6719	9.963	66	4	0.4766	1.7477	13	0	0.725	1.1074	4	0	12.6	4.8601	39	4	0.2	0.8054	5	0	0.0429	6	52.859	63.8978	84.0947	3.6963	813.4816	1828.3831
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	243.51	224.74	3.1371	6.3716	0.9711	2.1881	1.7621	0.5809	28.9	289	37.7784	83	0	83	86.4	864	51.917	154	35	119	28.9	289	37.7784	83	0	83	105.4866	36.4053	1	11.8718	11.2718	0.2037	1.417	8.7867	83	0	12.5683	18.3077	154	1	1.1845	8.7924	83	0	0.364	0.7806	5	0	9.7395	6.0885	39	1	0.1226	0.4475	3	0	0.0251	4	58.6615	50.3639	99.6066	34.3116	1392.0576	1691.6655
