Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
86D_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	411.55	112.52	9.8036	11.8347	0.8796	3.8943	3.4556	0.4116	2.3846	62	4.1384	14	0	14	39.5385	1028	9.9568	59	26	33	2.3077	60	4.0965	14	0	14	103.918	38.6369	0.8748	13.3794	10.6456	0.346	0.6203	1.7874	14	0	14.6015	11.1865	59	1	0.3872	1.7036	14	0	0.4292	1.1729	12	0	11.9	7.3078	44	1	0.1792	1.0089	12	0	0.0847	4	76.729	83.9132	130.4033	8.6862	138.4819	197.4884
86D_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	421.5	114.62	6.6664	9.6053	0.908	3.5482	2.4648	0.611	5.1053	97	6.3848	21	0	21	54.9474	1044	15.4109	84	33	51	5.1579	98	6.2916	21	0	21	103.5259	37.1107	0.9446	13.249	10.3161	0.5621	0.8539	2.3229	21	0	15.1985	13.3803	84	5	0.4869	2.2198	21	0	0.5282	1.159	8	0	12.1532	6.682	48	5	0.129	0.7841	8	0	0.0603	6	104.5122	114.1132	198.8242	8.6862	3550.3931	11378.7441
86D_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	540.73	125.47	5.8822	12.1666	0.4993	4.9506	2.0682	0.911	9.7727	215	15.3311	53	0	53	70.4091	1549	37.3333	144	25	119	10.0455	221	15.2111	53	0	53	89.4087	37.4246	0.8022	12.7681	9.6812	0.6535	1.5474	5.4453	53	0	20.5905	22.6708	144	2	1.056	5.4456	53	0	0.6857	1.135	4	0	15.3714	11.8069	80	2	0.1143	0.3611	2	0	0.0726	4	66.8563	66.2444	130.4033	4.5329	156.2655	356.1214
86D_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	548.07	128.15	5.0979	9.1144	0.7712	3.4075	1.8786	0.8189	12.8125	205	12.9214	40	0	40	90.5	1448	26.5882	134	44	90	13.5625	217	13.1553	42	0	42	72.9387	32.6124	0.8618	12.1159	8.1494	0.7173	2.0263	5.1634	40	0	20.6895	24.1874	134	1	1.3	5.3014	42	0	1.0345	1.7031	8	0	14.2701	9.2556	60	1	0.1724	0.7166	7	0	0.0661	4	62.227	62.4312	119.5128	4.5329	340.3527	708.9501
86D_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	532.09	131.75	11.7643	16.1538	0.5665	6.9351	2.1742	0.9437	7.3056	263	14.6888	53	0	53	59.8056	2153	26.8401	136	25	111	8.6667	312	15.4013	55	0	55	151.7595	45.9815	0.902	16.8498	11.8325	0.7499	1.3445	5.0036	53	0	19.5039	17.8191	136	1	0.9692	5.2914	55	0	0.7365	1.4621	10	0	15.3938	9.7626	48	1	0.1841	0.7743	10	0	0.0826	5	80.3659	113.1248	145.9053	10.6329	3137.9138	8139.6929
86D_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	357.38	143.3	5.8822	9.7232	0.7819	3.5887	2.5149	0.6353	3.65	73	5.6221	17	0	17	41.95	839	13.1248	69	24	45	3.6	72	5.7253	17	0	17	126.2702	40.0202	0.9907	13.2942	11.8981	0.3508	0.7214	1.8356	17	0	13.7276	11.2438	69	2	0.3406	1.7199	17	0	0.5281	0.9992	6	0	11.8647	8.2296	37	2	0.1254	0.5847	6	0	0.0493	8	49.6901	45.7787	69.4804	38.7066	258.2859	1132.8209
86D_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	318.77	159.26	7.8429	10.6578	0.8677	4.1566	2.2147	0.8812	3.2381	68	5.6825	21	0	21	49.2857	1035	18.4096	92	27	65	2.619	55	5.8692	21	0	21	93.3301	37.894	0.8168	13.5209	9.1098	0.7578	1.5858	2.2361	21	0	17.1967	13.6301	92	3	0.2887	1.8709	21	0	1.4266	1.4893	6	0	14.1055	7.9545	53	3	0.0642	0.2967	2	0	0.0722	8	60.7073	63.0873	104.6573	4.1533	270.0584	927.8209
86D_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	320.09	165.4	7.0586	10.1221	0.8657	4.0792	2.2104	0.8125	10.75	215	12.2812	37	0	37	93.85	1877	25.891	140	62	78	10.6	212	12.5043	38	0	38	30.5872	21.2115	0.8543	8.1814	5.321	0.7456	4.1446	7.3653	37	0	42.5663	33.2405	140	12	2.5904	7.5418	38	0	2.0476	2.6423	10	0	26.2857	11.7562	64	12	0.0476	0.2147	1	0	0.2077	4	17.876	7.1245	53.1017	4.1533	75.3422	182.2714
86D_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	328.2	164.98	8.235	11.2963	0.811	4.6247	2.2185	0.8782	7.0435	162	9.6412	32	0	32	82.1739	1890	26.8136	132	36	96	7.6087	175	9.9532	33	0	33	63.1351	29.2272	0.9288	10.0613	8.4439	0.4949	1.1818	4.303	32	0	36.6545	22.6362	132	13	1.103	4.5015	33	0	0.2324	0.7212	5	0	29.2817	9.543	68	13	0.0493	0.2996	2	0	0.1238	5	13.3106	7.6121	38.7066	4.8494	66.3599	157.5345
86D_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	322.12	173.66	16.0779	18.7199	0.5765	7.6804	2.8979	0.9398	9.2979	437	12.9345	51	0	51	118.6383	5576	42.1918	203	47	156	10.4468	491	13.9562	57	0	57	86.2716	36.196	0.8275	12.7273	9.0479	0.6439	3.5422	6.9043	51	0	48.16	46.8172	203	6	2.3778	7.602	57	0	2.0225	2.3934	11	0	29.5506	25.3769	165	6	0.2472	0.8135	7	0	0.1912	6	14.0139	7.9295	47.1833	4.9302	71.2693	185.5044
