Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
88_3_FITC.tif	975041f1-90b5-428b-87ea-c2354f36b1e8	Cell		Positive	Annotation	Polygon	253.07	125.84	2.0709	6.8733	0.5508	3.0467	0.8151	NaN	13.9167	167	11.261	29	1	28	64.25	771	15.9837	86	39	47	13.8333	166	11.4004	29	0	29	38.1041	26.9118	0.6611	11.189	4.1354	NaN	2.3495	4.9321	29	0	22.0161	13.2312	86	6	1.1237	4.4297	29	0	1.5517	2.8336	14	0	19.1034	6.2214	42	6	0.2471	0.8614	6	0	0.0523	5	277.9688	229.9702	768.8273	21.8914	4187.6216	12612.4756
88_3_FITC.tif	575d0ab5-a882-4e82-9c57-2bf457f635d1	Cell		Positive	Annotation	Polygon	250.36	144.2	6.2126	12.5688	0.4942	5.9197	1.2159	NaN	27.5161	853	24.6142	72	0	72	114.6129	3553	31.7382	167	64	103	27.9355	866	24.6305	72	0	72	80.557	46.9176	0.4599	22.0161	4.5559	NaN	3.0588	10.0822	72	0	28.4501	28.6828	167	1	2.3734	10.1748	72	0	0.9528	1.9235	9	0	21.0306	10.644	65	1	0.1722	0.6988	5	0	0.068	5	131.4364	156.7963	208.9331	21.8914	2168.1904	5380.5562
88_3_FITC.tif	907b193b-8647-40d9-b064-386b1d534527	Cell		Positive	Annotation	Polygon	182.82	232.98	8.2835	15.6694	0.424	7.2954	1.5188	NaN	16.7333	753	12.621	44	0	44	110.3778	4967	25.8319	157	63	94	13.3333	600	13.6165	44	0	44	96.0885	50.9243	0.4656	24.0047	5.2326	NaN	9.8534	6.9497	44	0	45.9224	26.2843	157	8	1.5819	5.7663	44	0	9.1146	5.5756	22	0	39	14.1318	87	8	0.3198	0.9218	5	0	0.0858	8	120.0926	94.6893	265.654	58.3259	1628.4482	4027.9695
88_3_FITC.tif	ba0aa8ea-c7c8-405b-b1a9-041b52be54f8	Cell		Positive	Annotation	Polygon	163.55	283.27	1.2425	7.5294	0.2754	3.669	0.5087	NaN	23.875	191	4.794	29	13	16	111.75	894	2.3146	114	107	7	0.25	2	0.4629	1	0	1	21.33	25.002	0.4288	11.8693	2.6601	NaN	23.6239	7.7469	42	11	85.7706	19.4673	124	44	0.8991	2.1728	12	0	23.604	7.9499	42	11	83.7129	18.7256	124	44	0.9505	2.2467	12	0	0.0526	3	22.2351	6.7395	58.3259	1.6398	29.8011	75.7062
88_3_FITC.tif	53d1359a-b426-48db-861d-ec5304181f83	Cell		Positive	Annotation	Polygon	162.05	286.19	1.4496	6.2446	0.4671	2.9922	0.552	NaN	20.375	163	5.6553	30	13	17	126.625	1013	4.3732	134	120	14	1.25	10	2.1876	6	0	6	9.7331	21.866	0.2558	10.7365	1.3331	NaN	19.8235	6.2376	33	9	106.6863	19.7904	134	61	1.1176	1.9864	8	0	19.7209	6.3969	33	9	102.9767	19.32	130	61	1.093	1.9738	8	0	0.109	7	68.2644	59.9268	137.0163	1.6398	169.6363	576.9522
88_3_FITC.tif	db758f76-23d2-49ae-8638-905bf6ca21e0	Cell		Positive	Annotation	Polygon	161.19	296.85	11.5969	20.4551	0.3483	9.8283	1.9466	NaN	8.8	528	7.9293	30	0	30	136.9667	8218	27.5502	179	73	106	4.1167	247	5.0626	20	0	20	71.8593	51.2289	0.3441	24.9232	4.0872	NaN	7.4052	7.4971	34	0	74.023	38.4652	179	19	0.9368	2.6651	20	0	7.1146	7.3852	34	0	60.9097	25.1401	165	19	0.2743	0.8742	7	0	0.1621	4	73.5303	68.6985	154.7819	1.9424	851.4819	3129.5193
88_3_FITC.tif	dd95baf5-e074-4bc3-a856-3dc1ddb544c9	Cell		Positive	Annotation	Polygon	164.67	295.76	7.6622	16.5329	0.3523	7.5095	1.3686	NaN	12.375	495	8.5356	29	1	28	137.975	5519	15.0017	161	107	54	1.45	58	1.894	8	0	8	46.5947	44.5693	0.2948	21.8091	3.2344	NaN	16.9389	13.4097	51	0	96.3712	25.6073	161	47	0.8777	1.9292	14	0	17.9048	14.0569	51	0	87.5661	17.3883	139	47	0.7566	1.9197	14	0	0.1651	8	125.8802	110.1982	287.2018	1.9424	1930.2596	5868.1226
88_3_FITC.tif	f7752cde-e81c-4326-9b1a-b65cc9e733f0	Cell		Positive	Annotation	Polygon	225.38	296.43	15.5316	23.7462	0.3461	10.5859	2.7084	NaN	4.4	352	5.3406	21	0	21	116.125	9290	21.1099	158	67	91	4.4125	353	5.3762	21	0	21	81.7995	52.3876	0.3745	24.8374	5.0172	NaN	1.6457	3.3873	21	0	52.3618	39.0237	158	6	1.3543	3.2968	21	0	0.9528	2.2057	18	0	36.3208	22.6258	133	6	0.5849	1.8587	18	0	0.2026	5	66.8032	79.7118	156.7963	2.3238	1375.3748	5380.5562
88_3_FITC.tif	93494252-a346-44c7-9e84-82a0d8767042	Cell		Positive	Annotation	Polygon	221.77	298.34	1.8638	7.5644	0.4093	3.5486	0.9008	NaN	2	24	2.8604	10	0	10	84.8333	1018	16.2471	105	59	46	2	24	2.8604	10	0	10	24.6434	27.8011	0.4007	13.2148	2.7733	NaN	0.5246	1.4213	10	0	47.4016	21.5524	105	14	0.582	1.4874	10	0	0.3636	1.0728	6	0	43.3182	17.8305	103	14	0.4273	1.1767	6	0	0.0737	6	87.9024	82.2774	195.6167	2.3238	1254.5087	4027.9695
88_3_FITC.tif	5c1e44c5-0845-4b23-9c32-a6f2bb952ed3	Cell		Positive	Annotation	Polygon	223.72	311.49	15.3245	25.8096	0.2891	12.3851	2.1012	NaN	1.2469	101	1.7926	7	0	7	111.8272	9058	16.742	137	68	69	1.3827	112	1.841	7	0	7	74.9656	45.0823	0.4635	21.0016	5.1128	NaN	0.6538	1.496	9	0	61.217	37.5986	137	2	0.6181	1.4469	8	0	0.4841	1.3562	9	0	46.7314	28.1761	117	2	0.3993	1.2318	8	0	0.2008	3	31.4869	7.7309	79.8529	6.877	31.8742	59.0717
