Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
88_4_FITC.tif	f566f569-507d-486e-8e3c-276e99632588	Cell		Positive	Annotation	Polygon	160.56	279.5	8.2835	17.8961	0.325	8.4628	1.2108	NaN	9.4667	426	9.5432	31	0	31	70.8667	3189	22.0574	105	30	75	9.4889	427	9.6687	31	0	31	97.3311	53.1252	0.4334	25.0208	4.7134	NaN	1.7516	4.1349	31	0	17.4628	20.3453	105	1	1.0403	4.0718	31	0	0.9366	1.5847	8	0	11.8216	8.5742	50	1	0.1479	0.5481	5	0	0.0876	9	144.4789	186.9838	244.9022	48.5961	2359.6821	4421.7822
88_4_FITC.tif	54040d96-54f5-4984-9c65-05e763be57e3	Cell		Positive	Annotation	Polygon	231.9	273.4	3.5205	9.6874	0.4714	4.5335	1.1553	NaN	6.4	128	7.6873	23	0	23	85.45	1709	14.9859	107	60	47	6.15	123	7.6384	22	0	22	37.4828	28.4279	0.5828	13.0035	3.9927	NaN	1.712	3.5955	23	0	43.7826	22.5317	107	10	1.3696	3.4648	22	0	1.1402	2.1447	12	0	38.7012	17.4582	95	10	0.7866	1.8791	15	0	0.0938	5	47.0092	25.9445	113.4839	7.8874	602.5143	2298.2485
88_4_FITC.tif	4d05837b-8061-4e70-a1aa-e75257a0a475	Cell		Positive	Annotation	Polygon	232.04	287.85	17.3953	24.9392	0.3515	10.1959	2.3744	NaN	3.0449	271	4.3351	20	0	20	91.7191	8163	22.7156	135	39	96	3.0674	273	4.3191	20	0	20	109.7563	62.5885	0.3521	25.143	5.9986	NaN	1.3849	2.7303	20	0	40.9377	29.657	135	0	0.8396	2.3796	20	0	1.0499	2.1293	12	0	30.6893	18.0932	103	0	0.39	1.3676	14	0	0.1667	6	77.9504	79.0884	163.0271	7.8874	923.9828	2429.5396
88_4_FITC.tif	32791885-9e61-40d1-b6e3-74c3a2cb306a	Cell		Positive	Annotation	Polygon	201.3	320	15.1174	22.2174	0.3849	10.7791	2.0964	NaN	15.1818	1169	13.1687	41	0	41	138.8571	10692	37.6678	198	64	134	15.4156	1187	13.888	43	0	43	97.3311	61.2422	0.3261	25.8865	5.9848	NaN	3.5708	7.6941	41	0	42.0698	49.4037	198	1	2.5539	7.9598	43	0	1.3131	2.446	11	0	23.25	21.5015	130	1	0.053	0.2841	3	0	0.1504	6	84.0271	66.6118	234.4912	6.1536	1212.605	4102.9678
88_4_FITC.tif	1af88af2-8e28-4127-b9fa-8caa9ca76ec2	Cell		Positive	Annotation	Polygon	133.07	315.13	1.8638	6.1257	0.6242	2.8746	0.7319	NaN	8.1	81	8.4123	24	0	24	66.6	666	12.2674	85	51	34	7.9	79	8.3327	24	0	24	23.608	25.4411	0.4583	11.7757	2.8981	NaN	1.2155	3.3849	24	0	19.0862	20.247	85	2	0.8793	3.2894	24	0	0.566	1.2423	7	0	14.6038	14.1702	80	2	0.217	0.8729	7	0	0.0649	5	92.6664	77.183	223.3681	5.491	1690.6254	4129.3184
88_4_FITC.tif	d213fea5-9bb5-4d1a-9610-c7f50f48593c	Cell		Positive	Annotation	Polygon	133.78	326.47	20.9158	24.2025	0.4487	10.3376	3.494	NaN	7.6408	787	8.8792	32	0	32	102.9515	10604	33.3077	167	44	123	7.5825	781	8.8135	32	0	32	123.6312	69.365	0.3229	27.0907	7.2351	NaN	1.7826	4.7068	32	0	36.4415	36.4587	167	2	1.4465	4.6452	32	0	0.5636	1.36	10	0	22.602	16.2197	108	2	0.1697	0.7444	7	0	0.1665	4	91.3298	78.2257	203.3769	5.491	2164.9514	4824.084
88_4_FITC.tif	c894ade7-963c-4278-9643-52a3c4574f6f	Cell		Positive	Annotation	Polygon	283.1	323.52	7.6622	19.1789	0.2618	8.9888	1.4697	NaN	2.2195	91	3.1505	14	0	14	67.1219	2752	9.9076	85	46	39	2.0732	85	3.1811	14	0	14	98.9878	54.4439	0.4197	26.0039	5.1647	NaN	1.2088	2.0152	14	0	35.3549	17.2581	85	7	0.5678	1.5947	14	0	1.1142	1.8516	9	0	32.3813	14.6033	73	7	0.4269	1.2739	9	0	0.0749	7	90.9745	70.9793	156.5779	42.0961	2002.9003	5716.7964
88_4_FITC.tif	926d6cb6-83b6-460e-8579-972f98048e92	Cell		Positive	Annotation	Polygon	200.73	331.61	1.2425	5.6534	0.4885	2.6798	0.6808	NaN	0.5	4	0.7559	2	0	2	81.625	653	11.6489	98	65	33	0.5	4	0.7559	2	0	2	25.2647	23.9558	0.5532	11.0131	2.9209	NaN	1.3065	1.8618	8	0	45.8145	15.2648	98	19	0.5403	1.3816	8	0	1.3621	1.9038	8	0	43.3448	12.0666	83	19	0.5431	1.4166	8	0	0.0444	7	88.8783	71.2826	192.9257	6.1536	1450.3105	4421.7822
88_4_FITC.tif	319862a8-5a80-4702-b42a-e4f4945b2518	Cell		Positive	Annotation	Polygon	281.46	361.99	4.3488	12.0565	0.376	5.8795	0.9568	NaN	41.5	913	8.4839	58	27	31	67.5909	1487	12.1407	89	43	46	4.7727	105	5.7729	20	0	20	48.8726	33.3806	0.5512	15.1508	4.3347	NaN	19.7311	14.3343	58	0	33.7689	19.8864	89	6	1.021	2.8455	20	0	17.5139	12.8855	48	0	30.3241	17.1045	72	6	0.6389	2.0206	14	0	0.0739	4	28.7361	31.5146	42.0961	9.8192	219.3544	525.9538
88_4_FITC.tif	d4440272-574d-411e-b397-0ab4ee41d234	Cell		Positive	Annotation	Polygon	281.69	375.6	10.7685	23.4491	0.2461	11.5218	1.2608	NaN	38.1429	2136	8.5821	53	15	38	67.1429	3760	8.6201	85	51	34	2.1607	121	2.6953	11	0	11	60.6766	39.3192	0.4932	18.1922	4.7591	NaN	19.6054	14.9292	53	0	35.5034	20.5258	85	4	0.5918	1.6348	11	0	15.2437	12.5758	49	0	28.0588	14.5404	78	4	0.2227	0.9485	7	0	0.1772	3	19.2094	18.3323	29.4766	9.8192	127.3011	247.9095
88_4_FITC.tif	8a0add4e-d316-4668-8fa7-46db90e73c96	Cell		Positive	Annotation	Polygon	82.47	374.71	10.1473	16.9772	0.4424	7.4418	1.8329	NaN	2.5536	143	3.6127	16	0	16	118.2679	6623	14.2133	143	82	61	2.4643	138	3.623	16	0	16	103.1295	51.9165	0.4808	24.0664	5.3843	NaN	1.3166	2.5142	16	0	66.3808	29.2739	143	11	0.8517	2.0802	16	0	1.1603	2.2978	12	0	59.8217	23.5833	127	11	0.6479	1.6945	10	0	0.0999	7	105.152	36.8787	302.3651	22.2026	974.2081	2654.8501
88_4_FITC.tif	654fcf1d-1c47-4a71-8f2a-3f0bd1d0a455	Cell		Positive	Annotation	Polygon	255.88	386.81	17.8095	25.3714	0.3477	11.2106	2.3433	NaN	2.9451	268	4.167	21	0	21	76.6154	6972	16.5595	111	43	68	2.9451	268	4.2462	21	0	21	112.8626	61.3203	0.3772	28.1077	6.2826	NaN	0.9541	2.3191	21	0	32.4642	26.1639	111	1	0.8092	2.3065	21	0	0.5551	1.4329	10	0	23.6145	17.2484	85	1	0.3811	1.3064	10	0	0.164	8	52.8438	34.2965	113.4839	6.5823	503.9894	2298.2485
88_4_FITC.tif	85bd3df0-3958-4551-a118-5fdc3001a00b	Cell		Positive	Annotation	Polygon	99.54	388.61	7.041	16.6566	0.3189	8.0262	1.1968	NaN	7.4324	275	8.3017	26	0	26	73.0541	2703	20.6773	107	28	79	7.1892	266	8.3328	26	0	26	92.7751	52.3393	0.4256	25.0306	4.6872	NaN	3.3474	4.0642	26	0	29.8285	16.97	107	8	0.7996	3.1686	26	0	2.9806	3.2141	14	0	25.9466	9.6512	65	8	0.2257	0.9255	10	0	0.0811	6	79.556	32.9446	293.4576	18.6036	1383.0872	4129.3184
88_4_FITC.tif	2b9d2e8a-e523-49c8-a40a-6efb8b9cf257	Cell		Positive	Annotation	Polygon	282.96	392.34	17.8095	33.9293	0.1944	16.7604	1.4846	NaN	41.5393	3697	9.0868	63	26	37	69.4831	6184	11.5011	92	42	50	2.4944	222	3.9718	20	0	20	91.7397	59.4879	0.3258	28.922	5.1199	NaN	20	15.9334	67	0	36.5906	22.6028	92	0	0.6063	2.0655	20	0	14.6453	12.3449	67	0	28.4134	16.3973	82	0	0.1369	0.5756	5	0	0.1944	6	38.0994	27.9944	70.7856	13.3198	374.5347	1009.115
88_4_FITC.tif	d79a4753-3a65-4687-927d-4888c332986b	Cell		Positive	Annotation	Polygon	254.43	398.71	3.5205	10.8562	0.3754	5.2909	0.9191	NaN	4.0556	73	4.8806	19	0	19	66.0556	1189	12.061	87	44	43	4.0556	73	4.8806	19	0	19	38.3112	31.5536	0.4835	14.0666	3.4451	NaN	1.3777	2.4562	19	0	29.4574	17.0659	87	9	0.6223	2.0136	19	0	1.0941	1.8533	8	0	25.5824	12.242	71	9	0.2588	0.8378	5	0	0.0713	7	60.9338	58.4968	119.8895	6.5823	1004.8939	2429.5396
88_4_FITC.tif	87b1e766-2e22-435c-ae35-5d63afdce33c	Cell		Positive	Annotation	Polygon	84.77	395.64	8.9048	17.5887	0.3617	8.2718	1.5132	NaN	20.5333	924	10.5305	43	6	37	122.6444	5519	11.1888	146	95	51	0.3333	15	0.8257	3	0	3	46.5947	37.7465	0.411	17.8065	4.0473	NaN	15.8596	11.6588	47	0	94.3158	23.1818	146	52	0.5175	1.6645	16	0	14.7104	11.6618	47	0	87.3497	19.8189	140	52	0.5628	1.8112	16	0	0.1776	4	15.7107	16.3208	25.5503	4.6508	84.7194	201.2081
88_4_FITC.tif	f8c18944-2908-479b-a85d-5b9915e62839	Cell		Positive	Annotation	Polygon	82.83	402.43	7.8693	16.4774	0.3642	8.0206	1.4247	NaN	6.5366	268	6.3447	25	0	25	161.9268	6639	18.7395	192	122	70	2.5366	104	2.8644	10	0	10	28.1639	32.977	0.3254	15.9997	2.511	NaN	6.9786	7.0512	32	0	117.0357	43.7885	192	47	0.8929	2.0275	10	0	7.1616	7.3467	32	0	98.4444	37.2025	192	47	0.2121	0.9397	7	0	0.2673	4	13.1226	8.9692	29.9011	4.6508	17.3806	23.8915
88_4_FITC.tif	050e10dd-7f67-4599-ad7f-a2a941f2b060	Cell		Positive	Annotation	Polygon	284.25	406.38	9.3189	20.1851	0.2874	9.7185	1.2279	NaN	47.75	2292	7.7966	68	32	36	74.625	3582	8.3325	94	59	35	2.4167	116	3.1068	13	0	13	40.5891	35.5806	0.4029	17.175	3.6418	NaN	25.005	18.6687	68	0	43.4171	22.499	94	4	0.6332	1.8426	13	0	17.7748	14.9275	60	0	33.4967	15.3527	71	4	0.0662	0.34	3	0	0.2119	5	28.9413	31.4384	58.3871	7.851	128.4174	179.6489
88_4_FITC.tif	8ce7992c-cc8a-4580-8a7f-01113b515f19	Cell		Positive	Annotation	Polygon	62.41	405.54	9.526	14.6289	0.5594	6.7742	1.8863	NaN	5.449	267	4.9416	18	0	18	100.0612	4903	11.9485	121	75	46	5.3265	261	4.9682	18	0	18	96.0885	49.1383	0.5001	23.0255	5.3821	NaN	1.372	2.8763	18	0	49.2817	25.5912	121	6	1.0667	2.8234	18	0	0.8918	2.0571	16	0	43.3005	19.3754	96	6	0.5649	1.914	16	0	0.0949	7	77.1184	36.8787	335.8334	16.101	836.0191	2467.1621
88_4_FITC.tif	691fce38-95ef-47df-8d97-5921f97deadf	Cell		Positive	Annotation	Polygon	85.33	416.1	38.3112	46.7547	0.2202	22.7404	2.5137	NaN	19.3854	3722	7.7822	39	0	39	152.2708	29236	21.0248	186	97	89	3.526	677	4.4592	22	0	22	140.4052	80.4391	0.2727	39.1615	4.9069	NaN	12.2364	10.846	41	0	86.2599	52.7905	186	6	1.348	3.2486	24	0	9.4294	10.5931	41	0	60.3415	36.3695	158	6	0.4928	2.0795	24	0	0.28	6	20.0398	19.1921	39.6264	3.2743	170.3499	475.7072
88_4_FITC.tif	7944ac3e-84f5-4477-9c0e-7d309e54d2ea	Cell		Positive	Annotation	Polygon	81.06	413.18	14.0819	26.2764	0.2563	12.7637	1.7321	NaN	13.493	958	8.6021	32	0	32	157.4084	11176	26.1745	200	107	93	4.8451	344	5.8423	25	0	25	61.505	50.8232	0.2992	24.917	3.8597	NaN	12.6246	8.2455	41	0	89.7076	49.9066	200	23	1.3355	3.5172	25	0	12.3565	8.1328	41	0	68.8087	34.5505	173	23	0.2522	0.8801	6	0	0.2169	5	22.1136	20.7149	40.3699	3.2743	177.3239	414.1263
88_4_FITC.tif	595452b3-c6a5-464f-bdf4-c187cf6a2cd0	Cell		Positive	Annotation	Polygon	48.76	411.28	24.8505	24.8082	0.5074	10.0406	4.2251	NaN	4.3984	563	6.0201	24	0	24	180.0156	23042	20.2158	219	138	81	6.1797	791	6.9514	29	0	29	117.4185	52.7006	0.5313	24.1066	7.2512	NaN	1.7083	3.6737	24	0	114.4692	52.9848	219	21	2.0562	4.3549	29	0	0.9274	2.0603	14	0	95.4444	43.5146	209	21	0.8594	2.0379	15	0	0.2149	5	83.5011	18.5266	346.0671	10.149	598.7666	2118.4607
88_4_FITC.tif	52e9ce6c-4285-4a32-987a-bcf9d672a307	Cell		Positive	Annotation	Polygon	285.08	416.91	5.5914	10.6281	0.622	4.8195	1.455	NaN	46.4828	1348	8.1399	59	34	25	71.6897	2079	11.7628	94	43	51	3.5517	103	5.6353	19	0	19	53.4285	39.6178	0.4278	18.7718	4.5221	NaN	20.9537	15.555	59	0	35.3514	22.0358	94	2	0.7838	2.3739	19	0	17.7348	13.098	52	0	30.7696	18.4891	71	2	0.4348	1.1719	7	0	0.0946	4	31.1563	32.7192	51.3356	7.851	249.2164	426.9833
88_4_FITC.tif	60ac3d9d-bec6-4788-8b71-44890647b9ba	Cell		Positive	Annotation	Polygon	46.83	426.28	19.2591	23.6616	0.4323	10.935	2.3281	NaN	3.6211	344	5.2939	22	0	22	181.6842	17260	18.5652	217	137	80	3.7895	360	5.9482	27	0	27	91.7397	50.6431	0.4495	23.6205	5.7635	NaN	1.167	2.9938	22	0	127.3792	37.8998	217	46	1.2077	3.2675	27	0	0.4971	1.3139	11	0	112.5546	26.6177	176	46	0.5029	1.3006	11	0	0.2073	5	161.8513	49.3616	675.4799	10.149	1522.2689	5853.29
88_4_FITC.tif	306d0507-8f4a-41ca-a9bb-367f6ebdbe03	Cell		Positive	Annotation	Polygon	106.68	424.85	4.5559	11.4044	0.4402	5.3844	1.0686	NaN	17.3913	400	18.3148	55	0	55	75.4783	1736	24.3831	119	41	78	17.1304	394	18.4275	55	0	55	75.5869	46.362	0.4419	22.0106	4.5517	NaN	1.8082	6.253	55	0	18.9945	17.2601	119	2	1.2712	6.1627	55	0	0.7602	1.6177	9	0	15.1959	7.0702	47	2	0.2047	0.7259	5	0	0.0511	9	140.9911	103.5532	589.77	24.3464	4621.0234	20734.1504
88_4_FITC.tif	2ee1cac0-bf34-4aa3-9581-b9c47af28a6d	Cell		Positive	Annotation	Polygon	60.04	424	13.0465	22.745	0.3169	8.0022	2.1607	NaN	2.4848	164	4.3047	21	0	21	105.4091	6957	11.4435	128	76	52	2.4242	160	4.1881	20	0	20	71.6522	38.0086	0.6233	16.7178	5.4534	NaN	1.3639	3.7188	25	0	71.3868	22.7461	128	27	1.341	3.7164	25	0	1.1025	3.526	25	0	63.4523	16.5592	113	27	1.0883	3.5584	25	0	0.178	4	22.2784	20.4923	38.3867	9.7421	101.0203	147.1172
88_4_FITC.tif	0aeb4108-d433-4552-ad75-aaac30cd2abd	Cell		Positive	Annotation	Polygon	59.2	440.33	21.5371	26.7105	0.3793	10.6635	2.9529	NaN	2.3909	263	3.4404	14	0	14	105.4909	11604	15.4859	134	62	72	2.2182	244	3.3246	14	0	14	112.4484	58.2173	0.4169	25.1013	6.614	NaN	2.0552	3.2905	16	0	63.4346	25.8496	134	25	0.8214	2.0768	14	0	1.97	3.2499	16	0	52.7506	14.5963	100	25	0.4665	1.414	13	0	0.197	5	23.2909	26.662	32.1625	9.7421	77.2957	148.2032
88_4_FITC.tif	eaa759d3-bfc3-42a6-ae4b-6b80411b7750	Cell		Positive	Annotation	Polygon	206.11	441.67	8.6977	16.5703	0.3981	7.9393	1.5422	NaN	5.5	253	5.761	21	0	21	81.5	3749	13.3529	106	54	52	4.913	226	5.37	21	0	21	95.0531	52.1379	0.4394	25.0056	5.1772	NaN	2.4152	3.5748	21	0	35.5913	21.408	106	8	0.8239	2.5139	21	0	2.0725	3.0674	16	0	30.4903	15.1358	87	8	0.3696	1.3462	12	0	0.0881	6	99.2488	102.9607	148.8629	16.8184	1402.6721	3537.3667
88_4_FITC.tif	b6299fe2-6e4a-49a9-ba9f-0a69b3a33586	Cell		Positive	Annotation	Polygon	286.57	443.85	6.4197	15.4604	0.3375	7.4276	1.2363	NaN	41.4118	1408	12.1484	70	24	46	70.5	2397	13.9268	100	38	62	4.8824	166	6.2657	24	0	24	88.2192	50.839	0.4289	24.0013	4.5559	NaN	15.0657	12.9604	70	0	31.8146	18.928	100	6	0.7582	2.403	24	0	12.7806	10.224	40	0	28.4592	15.2194	70	6	0.4005	1.1644	8	0	0.0743	6	70.275	47.1409	186.0369	28.7252	1573.2146	3823.0083
88_4_FITC.tif	a01364cf-2688-4a71-9cec-9a321c161536	Cell		Positive	Annotation	Polygon	221.62	447.76	3.7276	14.1275	0.2347	6.8455	0.8509	NaN	57.5455	1266	8.7218	69	39	30	77.0909	1696	4.76	86	70	16	1.1818	26	1.8679	5	0	5	79.1074	48.5989	0.4209	23.0089	4.3488	NaN	38.7963	15.0263	69	7	57.1906	15.4675	86	18	0.658	1.6051	10	0	37.6537	14.5726	68	7	55.9778	15.0621	85	18	0.626	1.5851	10	0	0.0475	7	93.2355	78.0126	163.0271	16.8184	1332.5817	2429.5396
88_4_FITC.tif	0cecd00a-a5ca-45f9-a794-c3a24098d673	Cell		Positive	Annotation	Polygon	73.58	452.36	22.3654	26.5917	0.3975	12.2145	3.2959	NaN	3.625	406	3.5946	15	0	15	113.6875	12733	16.4048	139	75	64	2.0089	225	2.5837	14	0	14	142.269	61.2364	0.4768	29.0141	6.8339	NaN	5.0801	5.1695	22	0	64.5517	28.9406	139	12	0.8661	2.1798	18	0	5.3635	5.3802	22	0	54.9809	19.6492	120	12	0.6435	2.0208	18	0	0.1548	6	34.7575	39.9982	47.8511	14.0002	242.3309	475.7072
88_4_FITC.tif	d291b483-a953-48b2-a7e2-a003104fd6c7	Cell		Positive	Annotation	Polygon	311.63	455.39	16.7741	27.4314	0.2801	11.94	2.2778	NaN	3.7126	323	4.0974	18	0	18	92.1494	8017	17.6204	122	51	71	4.1149	358	4.8138	20	0	20	98.9878	56.3003	0.3924	26.3611	5.5015	NaN	1.3112	2.5145	18	0	39.9834	31.2567	122	2	0.9855	2.6583	20	0	0.7823	1.5814	9	0	28.4937	19.7913	98	2	0.2962	0.9643	9	0	0.1772	7	92.0375	58.3871	286.2596	10.8878	980.0121	4927.9082
