Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
43_7_FITC.tif	ba6f214e-e535-4602-b964-ea11638859b8	Cell		Positive	Annotation	Polygon	381.41	432.79	8.6977	17.7906	0.3453	7.6768	1.4269	NaN	13.4167	644	8.8048	31	0	31	106.5208	5113	24.0894	148	65	83	11.0833	532	12.9448	41	0	41	102.3012	52.5041	0.4663	24.0608	4.9676	NaN	11.2222	6.4653	31	0	49.8586	23.7423	148	11	1.5152	5.2341	41	0	10.9866	6.1283	29	0	43.774	13.4376	92	11	0.4877	1.3323	10	0	0.0883	7	519.4966	352.5793	1121.8752	228.0872	13892.6074	30802.8086
43_7_FITC.tif	227cb914-7952-4605-962e-d929e8f0be82	Cell		Positive	Annotation	Polygon	391.96	658.9	9.9402	17.0259	0.4309	7.8242	1.7291	NaN	30.6042	1469	5.7046	41	17	24	109.4792	5255	5.6606	119	96	23	0.8542	41	1.429	6	0	6	67.9247	47.4807	0.3786	22.7952	4.4585	NaN	21.4713	10.2945	47	1	77.1178	25.08	119	18	0.6465	1.5292	11	0	19.9223	10.0989	47	1	71.629	22.8526	111	18	0.6113	1.5451	11	0	0.1324	3	121.9111	129.3044	228.0872	8.3418	1734.0483	4945.8267
43_7_FITC.tif	63f46398-1842-4f5a-a037-29efe2c341eb	Cell		Positive	Annotation	Polygon	393.48	671.44	9.9402	20.3122	0.3028	9.5113	1.6128	NaN	36.1	1805	8.428	55	22	33	109.52	5476	4.8916	121	98	23	0.56	28	1.0529	5	0	5	71.8593	49.8965	0.3627	24.103	4.6964	NaN	30.235	11.8543	66	0	83.7249	18.7443	121	34	0.5158	1.2699	9	0	29.2542	12.0701	66	0	79.4114	16.6149	119	34	0.5084	1.304	9	0	0.1333	8	533.9605	688.4383	1092.9872	8.3418	13715.7441	57945.9414
43_7_FITC.tif	9245e94f-1aa8-4bcf-a16e-abbcd86cc5b2	Cell		Positive	Annotation	Polygon	317.42	702.26	9.3189	15.5926	0.4817	6.7099	1.9126	NaN	7.8627	401	7.4324	24	0	24	80.8431	4123	16.6029	110	51	59	5.9804	305	6.8073	24	0	24	98.1594	49.7675	0.498	23.0234	5.3723	NaN	4.0654	4.5287	24	0	33.6603	19.6807	110	5	1.1498	3.118	24	0	3.6076	3.8066	19	0	27.9716	9.9997	75	5	0.5674	1.4987	11	0	0.0949	5	394.343	277.2233	718.3604	90.1894	31547.4316	60604.7461
43_7_FITC.tif	d22eae47-925d-4775-9838-d3055a978b6c	Cell		Positive	Annotation	Polygon	354.96	784.32	9.3189	15.7722	0.4707	7.524	1.881	NaN	12.6	630	9.9406	36	0	36	106.26	5313	24.6716	150	62	88	10.32	516	11.8742	40	0	40	96.9169	50.6402	0.4749	24.0062	5.3843	NaN	8.7974	6.2767	36	0	47.1834	25.0472	150	14	1.8273	5.0921	40	0	8.3437	5.5308	25	0	40.1337	12.7971	92	14	0.8138	1.6869	9	0	0.0941	6	386.4255	240.9418	981.7902	90.1894	22507.7305	97130.6094
43_7_FITC.tif	bcdeaba0-8323-492b-9a4a-29e7295e552e	Cell		Positive	Annotation	Polygon	68.25	823.95	16.3599	23.5867	0.3695	10.2268	2.3542	NaN	4.3529	370	4.7377	19	0	19	91.9059	7812	16.8464	127	54	73	4.1412	352	4.7962	19	0	19	122.8028	57.6419	0.4645	27.0083	5.7984	NaN	2.1554	3.2268	19	0	36.5557	27.2803	127	5	0.9291	2.6323	19	0	1.787	2.7364	13	0	27.2761	14.8727	85	5	0.3905	1.5001	13	0	0.1354	9	432.0647	438.3764	501.0704	277.2233	12934.6172	60604.7461
43_7_FITC.tif	f8a02cbc-9d58-46b1-b794-0bb3e632a840	Cell		Positive	Annotation	Polygon	111.3	1250.7	4.9701	10.9271	0.5231	4.5198	1.5645	NaN	16.3846	426	5.3147	27	7	20	96.9231	2520	7.4023	111	82	29	1.2308	32	1.9861	6	0	6	31.2702	28.0461	0.4996	13.0094	3.1008	NaN	9.3636	6.9685	30	0	59.9156	26.0597	111	20	0.7727	1.7951	8	0	7.9375	6.3874	30	0	52.3984	21.68	101	20	0.6797	1.7476	8	0	0.1433	5	92.4685	7.0185	432.5454	6.1363	579.1256	1851.7054
43_7_FITC.tif	0835ce04-493e-4259-9ef5-c4cd9645a582	Cell		Positive	Annotation	Polygon	114.3	1262.5	38.3112	41.8406	0.275	15.4625	3.6034	NaN	3.7005	692	4.5266	22	0	22	108.0642	20208	17.7793	141	68	73	1.6096	301	2.2367	11	0	11	113.0697	68.8839	0.2994	32.0891	5.2744	NaN	3.4655	4.076	22	0	65.7545	36.9483	141	11	0.9018	1.8271	11	0	3.3444	3.8242	18	0	43.9587	22.514	123	11	0.5372	1.4492	11	0	0.3395	4	4.6233	4.2951	7.0185	2.8844	8.8729	12.6906
43_7_FITC.tif	219b46ba-fae8-4bee-a68d-927dd2e08b20	Cell		Positive	Annotation	Polygon	104.3	1259.4	15.5316	24.0987	0.3361	11.4302	1.9929	NaN	6.9	552	4.7163	19	0	19	92.425	7394	13.5149	116	58	58	2.3	184	2.7897	10	0	10	92.5681	57.3143	0.3541	27.674	5.0517	NaN	7.7089	6.7052	29	0	51.56	24.4833	116	15	0.9422	1.9913	12	0	7.8838	7.055	29	0	42.7243	15.81	99	15	0.6486	1.6349	12	0	0.1721	5	94.7228	10.312	438.3764	6.5874	737.9272	1851.7054
43_7_FITC.tif	4d31a8f7-ac7e-4065-b10c-3445c414671d	Cell		Positive	Annotation	Polygon	116.98	1255.3	5.1772	13.7948	0.3419	6.2095	1.4366	NaN	4	128	4.3105	16	0	16	91.8125	2938	7.1231	104	73	31	1.6875	54	2.1914	7	0	7	26.9214	43.375	0.1798	20.7365	2.581	NaN	5.0074	4.5671	17	0	61.9185	26.1859	104	26	0.6815	1.6511	8	0	5.3204	4.6193	17	0	52.6311	22.7583	95	26	0.3689	1.306	8	0	0.1881	5	91.0414	6.1363	436.6083	1.6074	263.9524	999.188
