Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
24C_F1_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	766.33	155.59	21.5679	21.1677	0.6049	7.954	4.0366	0.8866	42.4262	2588	9.6565	61	17	44	46.082	2811	6.0945	63	30	33	0.6557	40	1.8698	11	0	11	197.2482	50.581	0.9688	17.8073	13.9535	0.6114	16.7976	13.9332	61	0	26.7659	10.0286	63	3	0.375	1.173	11	0	13.2686	10.2537	50	0	24.1061	7.1294	50	3	0.3363	1.0387	9	0	0.1064	7	324.2221	134.4695	713.9224	34.6357	10412.21	47214.4883
24C_F1_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	792.69	177.45	12.5486	14.0951	0.7937	5.5831	3.3869	0.708	9.3056	335	5.6052	19	0	19	46.9722	1691	8.4057	66	30	36	0.6389	23	1.6063	7	0	7	141.1716	42.9163	0.9632	15.0466	12.469	0.4726	9.1579	5.4686	24	0	23.8227	10.2343	66	6	0.3546	1.2072	9	0	9.1415	5.4618	24	0	21.2585	6.5273	45	6	0.3231	1.1535	9	0	0.087	3	20.4427	15.5623	34.6357	11.1301	88.157	166.8169
24C_F1_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	805.29	186.62	14.5093	14.3565	0.8846	5.4227	3.4876	0.7469	18.5789	706	4.9354	29	8	21	59.7368	2270	11.1299	80	38	42	1.7105	65	2.4814	8	0	8	156.4652	45.13	0.9654	15.444	13.2751	0.3979	14.2925	10.0678	47	0	27.7325	15.2174	80	1	0.595	1.4128	8	0	13.8425	10.3632	47	0	24.3729	11.1406	58	1	0.4779	1.1959	7	0	0.0834	5	89.5138	50.1693	233.8126	14.6604	1887.2188	8414.0674
24C_F1_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	790.61	189.16	15.6857	14.878	0.8905	5.6684	3.6604	0.689	8.4186	362	4.1532	17	1	16	54.186	2330	13.5862	87	32	55	1.3953	60	3.0248	14	0	14	151.3674	45.6605	0.9123	15.4731	12.719	0.5126	10.5711	6.863	32	0	22.2455	13.9915	87	3	0.3514	1.2737	14	0	10.8401	7.088	32	0	18.2529	7.336	48	3	0.2209	0.7427	5	0	0.1006	5	61.6182	41.3493	122.9469	11.1301	658.2316	2361.7412
24C_F1_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	716.84	278.71	5.8822	9.0195	0.9086	3.3036	2.2403	0.7113	11.4706	195	5.8536	18	1	17	53.4706	909	5.3516	63	45	18	1.4118	24	2.7852	10	0	10	78.0366	32.0756	0.9531	11.8011	8.767	0.6574	9.0402	5.5966	25	0	33.0352	11.6988	64	2	0.6181	1.8654	11	0	8.8132	5.5342	25	0	31.1264	10.2127	64	2	0.544	1.7482	11	0	0.0691	5	196.8284	134.4695	480.3976	8.5301	10788.8018	27936.4473
24C_F1_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	718.77	289.44	50.9786	37.7681	0.4491	12.6008	6.7965	0.8684	9.709	1301	5.9696	23	0	23	56.0373	7509	8.1558	74	36	38	0.7388	99	1.6855	9	0	9	260.3833	63.3276	0.8159	22.4553	16.9625	0.6802	9.2764	5.3772	23	0	33.7825	14.4559	74	9	0.571	1.4627	9	0	9.1667	5.2166	23	0	28.1345	9.3502	59	9	0.5284	1.3991	9	0	0.1982	7	130.0589	133.3643	237.8503	8.5301	3447.6707	10394.5195
24C_F1_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	95.25	403.09	7.8429	11.2039	0.7851	4.4282	2.5101	0.7899	22.1304	509	8.047	42	11	31	62.4783	1437	5.961	73	52	21	0.7391	17	1.8145	6	0	6	58.4294	29.2938	0.8556	10.9298	8.1408	0.6591	21.7895	7.3499	42	4	47.4737	8.9502	73	33	0.3092	1.0436	6	0	21.7287	7.2508	38	4	44.7985	6.3816	61	33	0.2326	0.8245	5	0	0.1179	4	181.581	4.5296	713.9224	3.3423	161.4924	470.5573
24C_F1_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	103.34	403.05	8.235	11.6463	0.763	3.8694	3.1055	0.6178	31.25	750	6.7001	47	20	27	60.8333	1460	3.9195	71	54	17	0.875	21	2.0068	7	0	7	59.2137	29.6687	0.8453	11.0884	8.1531	0.6396	24.6039	6.9887	47	9	50.9026	6.8759	71	31	0.4026	1.2604	7	0	23.3769	6.3396	46	9	49.0692	5.6214	64	31	0.3154	1.0568	7	0	0.1287	7	178.09	138.4799	710.2086	3.7676	7130.8867	47214.4883
24C_F1_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	94.61	410.32	4.7057	7.6992	0.9976	2.752	2.204	0.5711	20.7143	290	3.0237	26	15	11	60.0714	841	5.5948	71	50	21	0.5714	8	1.6508	6	0	6	38.4301	23.0909	0.9057	7.6805	6.5389	0.4727	7.9703	8.4846	26	0	32.8911	16.7702	71	9	0.2376	0.8961	6	0	5.9195	7.1856	26	0	28.5172	13.5156	59	9	0.1839	0.7076	4	0	0.1003	3	4.737	3.9182	6.9505	3.3423	6.4546	6.5473
24C_F1_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	100.85	409.14	7.0586	9.5852	0.9654	3.3386	2.5205	0.6063	20.2	404	7.5436	34	11	23	62.7	1254	3.5258	70	57	13	0.65	13	1.268	4	0	4	15.2936	16.9483	0.6691	7.2988	2.9195	0.9087	20.6667	7.2941	36	11	57.4762	6.6268	70	43	0.6429	1.3937	6	0	21.0909	7.2105	36	13	52.7273	4.9874	64	43	0.6364	1.5289	6	0	0.4505	4	4.1852	3.9279	5.1173	3.7676	6.137	7.3727
