Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
76B_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	449.05	109.86	7.4507	9.8112	0.9727	3.4913	2.6629	0.6975	29.2857	615	26.3972	86	0	86	152.8571	3210	46.2885	232	91	141	31.3333	658	26.3957	86	0	86	83.1344	34.7948	0.8629	12.7232	7.5146	0.795	3.3084	11.8317	86	0	26.3411	46.2201	232	3	3.1589	12.3442	86	0	0.4819	0.9359	4	0	12.5751	14.3384	113	3	0.0933	0.4468	5	0	0.0812	7	98.8395	102.6096	171.0577	32.6758	849.2783	1636.2064
76B_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	558.6	118.49	11.3722	12.8295	0.8682	4.7658	3.135	0.7364	1.3667	41	2.2512	8	0	8	42	1260	9.3218	59	22	37	1.3333	40	2.218	8	0	8	108.6237	39.3615	0.881	14.2831	9.0751	0.7761	0.5683	1.2433	8	0	17.3381	12.5724	59	2	0.2806	1.1048	8	0	0.4718	1.0256	7	0	14.3548	9.179	44	2	0.1532	0.8002	7	0	0.0995	4	44.2552	28.8812	111.3458	7.9126	432.3775	1560.8743
76B_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	569.09	118.31	21.1757	19.8634	0.6744	7.5119	3.9652	0.8778	1.3448	78	3.2474	16	0	16	45.9138	2663	11.5383	80	26	54	1.3966	81	3.2977	16	0	16	152.5438	46.3125	0.8937	16.5101	13.0966	0.4889	0.824	2.27	16	0	15.1862	15.3822	80	1	0.2832	1.3827	16	0	0.7335	2.047	16	0	9.8503	7.8756	50	1	0.0898	0.3606	2	0	0.1377	5	68.1644	48.7471	133.8323	7.9126	671.5433	2118.2903
76B_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	444.24	140.35	3.5293	6.5994	1	2.4089	1.8072	0.6658	9.4545	104	10.8569	34	0	34	52.7273	580	17.1936	88	30	58	9.2727	102	10.734	34	0	34	105.0945	36.5844	0.9867	12.365	10.6456	0.3388	1.3593	3.1186	34	0	13.3667	10.8011	88	1	0.463	2.7775	34	0	1.0154	1.6305	9	0	11.695	6.4282	27	1	0.0888	0.3574	2	0	0.0252	6	74.6299	78.9576	100.6798	32.6758	2005.3286	3245.6426
76B_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	550.49	141.64	18.8229	16.8162	0.8364	6.1671	4.4631	0.6286	2.2308	116	3.8938	17	0	17	66.4231	3454	15.0233	94	38	56	2.3077	120	4.0658	19	0	19	112.9373	40.2996	0.8739	14.903	9.7567	0.7688	1.2715	2.274	17	0	25.7766	21.7146	94	3	0.4811	1.9482	19	0	1.0628	1.6754	7	0	16.9331	9.31	59	3	0.0837	0.4412	4	0	0.1688	5	22.9244	27.0079	31.0963	4.4632	147.8546	434.1693
76B_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	375.22	140.95	9.4114	13.9142	0.6109	6.0808	2.4036	0.9178	7.4828	217	7.4288	38	0	38	69.9655	2029	15.3192	113	48	65	4.931	143	7.7641	37	0	37	57.6451	27.99	0.9246	9.9537	7.7004	0.5665	4.4834	4.2753	38	0	34.5629	20.3091	113	15	0.9735	3.8798	37	0	3.7705	2.6869	9	0	26.1475	9.2313	61	15	0.0328	0.255	2	0	0.1821	6	32.0658	6.4601	91.0276	2.9695	167.5404	771.4424
76B_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	385.62	142.06	3.5293	6.6651	0.9984	2.4589	1.6871	0.6658	10	110	10.4211	37	0	37	71	781	19.9499	110	45	65	9.1818	101	10.5434	36	0	36	61.1744	29.8407	0.8633	11.7573	7.0848	0.8004	3.9057	4.347	37	0	32.1384	14.9926	110	16	1.1824	4.1854	36	0	3.4527	3.1522	17	0	29.25	9.6496	69	16	0.5878	2.4742	16	0	0.0383	5	40.2008	55.8188	73.972	3.0637	560.2639	1642.8262
76B_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	382.21	146.61	5.49	9.3	0.7977	3.9474	2.0064	0.7926	7.5625	121	10.7639	39	0	39	77.875	1246	19.8255	120	49	71	7.25	116	10.8842	39	0	39	37.6458	31.7875	0.4682	13.1086	5.9334	0.9036	3.2178	5.2926	39	0	32.9406	23.7402	120	9	1.2673	5.0158	39	0	2.4	2.8958	10	0	24.4824	11.9907	68	9	0.1412	0.8331	7	0	0.1298	4	16.4051	4.4069	53.7429	3.0637	39.4412	85.1179
76B_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	543.67	145.94	9.4114	12.985	0.7014	5.1792	2.4056	0.8911	4.5556	123	6.21	28	0	28	52.1481	1408	16.6334	91	28	63	3.8148	103	6.5518	28	0	28	98.0359	39.9312	0.7726	14.7684	8.6572	0.8368	1.1673	2.5869	28	0	15.0478	16.2591	91	1	0.49	2.437	28	0	0.7589	1.2035	5	0	10.5759	8.7958	48	1	0.0893	0.3917	3	0	0.0927	7	55.7139	40.8185	102.6096	4.4632	1125.7766	2910.4585
76B_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	371.41	147.63	6.6664	10.917	0.7029	4.3582	2.3771	0.8476	5.1905	109	2.3584	10	1	9	42.7619	898	7.0916	54	27	27	0.7619	16	1.48	6	0	6	82.3501	35.6733	0.8132	14.1938	7.8832	0.84	5.2264	2.4679	10	0	25.717	8.5262	54	15	0.1934	0.9516	8	0	5.2304	2.4856	10	0	23.8429	6.3084	51	15	0.1309	0.8576	8	0	0.0853	4	37.0319	28.2771	87.0778	4.4955	606.4088	2192.6382
