Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	428.76	78.52	17.6465	16.1564	0.8495	5.9599	3.8117	0.7627	2.1489	101	2.5365	9	0	9	62.6809	2946	9.9304	81	46	35	0.6809	32	1.6031	6	0	6	162.3474	45.9837	0.9648	15.3877	13.5052	0.393	3.738	4.212	17	0	40.5841	12.5359	81	17	0.238	0.8494	7	0	3.9404	4.3404	17	0	37.7696	9.7258	63	17	0.1816	0.6813	7	0	0.0996	6	119.1287	134.5855	204.6033	12.4687	1231.1821	4450.041
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	424.92	90.74	14.5093	16.0809	0.7051	6.7033	2.7362	0.926	7.9302	341	3.6929	17	1	16	66.4419	2857	6.9189	79	54	25	1.2093	52	2.2314	8	0	8	157.2495	46.3064	0.9215	16.651	11.8981	0.7205	5.3598	4.8229	17	0	40.3176	16.5209	79	11	0.2481	1.0212	8	0	5.0528	4.8544	17	0	37.1972	14.4403	71	11	0.1333	0.6792	7	0	0.0977	6	95.9915	115.6766	153.3532	12.4687	1491.0225	5297.3037
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	448.31	102.74	9.8036	12.1595	0.8332	4.4073	3.1569	0.6309	11.4286	320	1.2599	14	9	5	58.5357	1639	4.6466	64	48	16	0	0	0	0	0	0	142.3481	42.7204	0.9801	14.4308	12.9168	0.4116	8.4932	4.779	23	0	42.537	11.2778	66	14	0.2247	0.8347	7	0	8.2493	4.8823	23	0	41.2077	10.6278	66	14	0.2433	0.8661	7	0	0.0685	6	56.0212	66.7868	76.7933	26.282	638.7917	1480.4664
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	227.12	117.17	8.235	11.1226	0.8365	4.4142	2.1647	0.8609	6.6957	154	9.0224	30	0	30	61.8696	1423	19.5432	100	33	67	7.4348	171	9.2875	31	0	31	116.4666	39.0591	0.9593	12.9683	11.6935	0.1422	0.6254	3.0378	30	0	15.7993	16.2974	100	3	0.7559	3.227	31	0	0.1196	0.3864	2	0	11.9601	8.0595	42	3	0.1993	0.5848	4	0	0.0672	4	77.9292	49.0841	204.6033	8.9453	538.6191	948.4118
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	236.48	121.83	8.6272	12.9097	0.6505	4.735	2.662	0.861	1.3077	34	2.4128	10	0	10	42.7308	1111	9.8572	67	25	42	1.0385	27	2.4736	10	0	10	132.1523	43.1935	0.8901	15.3925	11.2688	0.7094	0.8879	1.6352	10	0	25.0354	10.3432	67	7	0.2183	0.9605	10	0	0.853	1.5538	8	0	23.5655	8.9358	57	7	0.1502	0.6697	6	0	0.0601	5	69.9056	51.606	197.4798	8.9453	1182.4236	4450.041
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	509.63	146.59	38.0379	29.1241	0.5635	12.2348	5.135	0.9069	9.63	963	5.3648	21	0	21	63.61	6361	7.7001	78	47	31	0.37	37	1.1429	7	0	7	203.5225	53.4152	0.8964	20.3938	13.7835	0.7253	4.1192	5.1304	24	0	36.1538	18.5672	78	7	0.1846	0.8309	9	0	2.8071	4.1023	24	0	29.6167	13.7933	68	7	0.1405	0.7323	9	0	0.1768	7	75.3021	19.2709	294.7195	7.6976	253.0819	797.6421
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	234.3	151.34	7.4507	13.1029	0.5454	5.8654	1.7666	0.9528	2.7826	64	5.2306	21	0	21	49.4348	1137	10.4787	79	38	41	2.9565	68	5.1122	21	0	21	143.5245	43.3897	0.958	15.7539	11.6151	0.6611	0.8338	1.9069	21	0	25.158	9.795	79	7	0.3079	1.5908	21	0	0.7035	1.3614	8	0	23.5349	7.2918	45	7	0.1308	0.7226	8	0	0.0525	6	37.9314	34.5283	55.1171	29.9879	573.8032	948.4118
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	491.58	151.81	16.8622	20.8234	0.4887	9.3391	2.4656	0.9626	5.087	234	4.7601	22	0	22	63.587	2925	14.9318	100	37	63	2.5435	117	3.6619	16	0	16	189.4053	51.1055	0.9113	19.136	12.032	0.768	3.3161	4.1535	22	0	31.6012	15.9058	100	6	0.2996	1.3753	16	0	3.1301	4.046	15	0	28.242	11.733	58	6	0.0639	0.3522	4	0	0.0904	5	36.7367	33.3437	65.4161	18.2456	602.9221	1480.4664
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	274.19	155.49	23.1365	18.5728	0.8428	6.3024	4.8853	0.6328	0.6452	40	1.6506	8	0	8	43.4194	2692	8.0134	60	26	34	0.7419	46	1.6688	8	0	8	176.8567	48.1943	0.9568	16.5308	13.1505	0.5408	0.2345	0.9217	9	0	22.6305	11.2383	60	5	0.1991	0.8555	8	0	0.1692	0.7256	9	0	19.3256	7.5186	51	5	0.1128	0.5978	8	0	0.1294	5	29.1079	25.28	51.606	12.0156	286.5527	603.2805
73D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	285.95	155.11	17.6465	16.1315	0.8522	5.907	3.9198	0.7511	0.449	22	1.0013	5	0	5	45.4694	2228	7.092	58	28	30	0.3061	15	0.9175	5	0	5	115.6823	42.4895	0.8052	15.3541	10.5083	0.7483	0.3333	0.7578	5	0	26.404	10.7184	58	12	0.0943	0.5046	5	0	0.3105	0.7002	5	0	22.6371	6.4455	47	12	0.0524	0.3617	5	0	0.147	5	78.9568	61.5088	162.0153	5.8912	1164.2494	4450.041
