Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	407.81	124.24	10.5879	12.8709	0.8032	4.6128	3.4163	0.7169	2.4375	78	1.0758	5	1	4	37.7188	1207	3.3527	45	32	13	0.5	16	0.568	2	0	2	147.4459	43.2231	0.9918	14.3232	13.0614	0.3811	3.5968	1.8121	10	0	26.6605	9.7777	48	6	0.1618	0.4529	4	0	3.7043	1.8299	10	0	25.6348	9.5421	48	6	0.1304	0.4284	4	0	0.0763	7	254.7368	281.2365	349.3865	120.6644	9613.2129	23852.6855
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	289.05	146.17	12.9407	14.4225	0.7818	5.6277	3.2046	0.8687	5.6	196	4.4139	21	1	20	46.2571	1619	13.2162	85	29	56	3.0571	107	5.8859	23	0	23	152.9359	44.4517	0.9726	15.1594	12.5243	0.5461	4.0051	2.2679	21	0	18.2199	12.0687	85	3	0.3402	1.9649	23	0	3.8483	1.8733	7	0	15.4635	7.6266	42	3	0.073	0.3525	3	0	0.0797	3	129.76	120.6644	167.6771	100.9385	7237.5981	8460.2363
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	755.7	157.69	21.96	19.3961	0.7335	7.8548	4.3511	0.7809	2.3115	141	3.0141	16	0	16	56.3115	3435	15.6935	98	28	70	2	122	3.3764	17	0	17	185.0917	49.2392	0.9593	17.1225	13.9937	0.5863	2.3199	1.559	16	0	19.5805	17.7205	98	5	0.3898	1.4471	17	0	2.3212	1.2093	7	0	14.129	9.7042	53	5	0.1509	0.5425	5	0	0.1194	3	195.8571	224.1728	349.3865	14.0118	1474.9875	1581.9563
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	744.02	165.86	10.5879	13.4699	0.7333	5.5455	2.603	0.8748	6.8966	200	4.5067	18	0	18	59.4828	1725	17.3506	96	30	66	5.0345	146	5.2405	18	0	18	140.7795	42.8299	0.9644	15.4305	11.5357	0.6387	5.95	3.2117	18	0	20.8083	14.0228	96	8	0.4639	2.008	18	0	5.8671	3.068	15	0	17.4199	6.7394	44	8	0.0634	0.2441	1	0	0.0703	5	174.5544	169.3777	338.8152	14.0118	7575.1606	23852.6855
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	132.35	205.56	14.5093	15.2608	0.7829	5.7574	3.3502	0.8359	6.3902	262	1.9089	12	4	8	41.5366	1703	8.1673	56	26	30	1.2927	53	1.9525	7	0	7	158.8181	45.1508	0.979	15.5413	12.9377	0.5107	5.742	1.2672	12	3	18.3833	9.3572	56	10	0.1572	0.8063	7	0	5.6694	1.1551	11	3	15.7896	4.8083	50	10	0.0301	0.3799	7	0	0.0942	4	178.115	177.0647	193.6875	164.6433	8505.9189	8725.6738
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	322.67	241.27	4.7057	7.7326	0.989	2.8236	2.1561	0.7738	4.4286	62	3.1308	11	1	10	40.7857	571	6.9413	52	29	23	1.7143	24	2.7854	7	0	7	113.7216	37.8744	0.9962	12.4546	11.2718	0.3358	3.7938	1.4138	11	0	17.6873	8.3651	52	10	0.2337	1.083	9	0	3.7617	1.2716	10	0	16.5199	6.5439	46	10	0.1588	0.866	9	0	0.0357	9	198.5142	198.1263	279.2471	100.9385	10016.4199	20258.2754
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	686.57	285.6	10.98	14.3136	0.6735	5.6883	2.919	0.8564	4.2	147	4.2204	14	0	14	71.4	2499	16.2575	100	47	53	5.0857	178	4.636	15	0	15	158.0338	44.9516	0.9828	15.8694	12.6936	0.5704	2.5941	1.7438	14	0	32.3515	18.5214	100	5	0.6287	1.9715	15	0	2.4417	1.1899	6	0	28.6477	13.8735	60	5	0.206	0.4495	2	0	0.0786	6	75.4116	67.753	132.9342	26.3967	2383.4995	8113.7476
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	634.52	292.52	7.4507	10.1503	0.9088	3.7554	2.6742	0.6952	4.6667	98	3.4689	15	1	14	69.381	1457	12.002	91	47	44	4.5238	95	3.9827	16	0	16	84.3108	35.4655	0.8423	13.3671	7.8943	0.8001	3.289	1.6667	15	0	33.7752	14.0224	91	21	0.6422	1.814	16	0	3.1421	1.2738	7	0	29.9797	7.2583	74	21	0.2284	0.4882	3	0	0.0837	6	95.8504	43.6754	282.2878	3.8765	4703.7095	23852.6855
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	629.06	297.56	10.5879	12.2201	0.891	4.4284	3.1061	0.7396	4.3448	126	4.16	17	0	17	79.931	2318	14.2501	112	54	58	4.2414	123	4.4292	17	0	17	94.5066	37.7097	0.8352	14.1741	8.856	0.7807	4.1934	3.0137	17	0	41.1111	17.0058	112	18	0.7819	2.0444	17	0	4.1729	2.8356	13	0	35.8505	8.3005	74	18	0.3131	0.5651	2	0	0.1055	4	92.1889	41.8212	281.2365	3.8765	2068.3328	6893.4014
60E_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	665.44	301.41	16.0779	16.075	0.7819	6.2428	3.5071	0.8229	13.1905	554	12.6746	45	0	45	145.7619	6122	34.5471	204	80	124	16.8095	706	13.4839	48	1	47	151.3674	44.3783	0.9658	14.9742	13.0577	0.404	2.9637	5.5781	45	0	48.8264	41.2603	204	5	2.0389	6.8095	48	0	1.7151	1.1632	5	0	36.9913	21.8435	129	5	0.2355	0.5814	4	0	0.0945	4	26.7448	29.893	34.7949	12.3983	300.49	483.4631
