Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
90C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	485.94	147.61	3.9214	8.7324	0.6462	3.7624	1.4683	0.8924	7.7857	109	7.9535	23	1	22	49.5714	694	14.0423	74	34	40	5.5714	78	8.8554	22	0	22	120.7802	39.1502	0.9902	13.6243	11.4491	0.5398	4.4369	2.6	23	0	24.3495	8.6659	74	13	0.4369	2.2621	22	0	4.278	1.9301	10	0	23.1525	6.1826	45	13	0.1932	0.7604	6	0	0.0317	6	195.4474	181.8702	383.3617	74.4788	4600.0635	7479.4917
90C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	546.03	191.71	11.7643	13.2801	0.8383	5.2017	3.1538	0.791	8.6061	284	4.7496	20	3	17	59.9091	1977	15.6452	91	36	55	3.5455	117	5.0255	16	0	16	146.2695	43.2084	0.9845	15.0548	12.5243	0.5132	7.6684	2.2998	20	0	24.369	13.0699	91	11	0.377	1.7935	16	0	7.5777	1.8936	11	0	20.9296	5.4687	47	11	0.0704	0.2886	2	0	0.0827	5	131.5925	124.4712	181.9568	74.4788	5555.5928	11394.3135
90C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	356.84	233.04	4.3136	7.2526	1	2.7215	1.6871	0.7243	19	228	12.8346	48	4	44	64.75	777	19.8408	105	43	62	10.6667	128	13.6271	42	0	42	109.0159	37.1521	0.9925	12.694	11.2718	0.4105	8.3656	4.8349	48	1	27.5556	10.2759	105	16	0.4803	3.4722	42	0	7.8876	3.5054	16	1	25.8839	5.3724	43	16	0.0225	0.172	2	0	0.0241	6	177.1646	191.1961	236.8148	92.3175	6644.8184	11786.626
90C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	661.88	234.34	3.1371	5.4306	1	1.8984	1.4841	0.5809	14.125	113	10.4258	37	3	34	47.25	378	14.4593	77	32	45	12.5	100	11.0324	36	0	36	65.488	30.6568	0.8756	11.3087	7.1575	0.7659	1.9882	3.6129	37	0	11.4176	9.4284	77	5	0.7118	3.4768	36	0	1.3889	1.138	5	0	9.6481	4.1561	24	5	0.1296	0.3883	2	0	0.0227	5	103.9386	123.4774	196.3205	3.7097	834.7348	1846.9196
90C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	660.5	241.02	2.745	5.4154	1	1.8848	1.542	0.3531	14.75	118	12.9256	37	0	37	50.5	404	17.5255	80	31	49	12	96	13.7217	35	0	35	65.488	30.8577	0.8643	11.1994	7.1983	0.7441	4.3333	4.1767	37	0	20.3036	9.1519	80	10	0.6071	3.802	35	0	3.8125	2.288	9	0	18.7938	5.1262	29	10	0.0375	0.1906	1	0	0.0316	4	84.7572	96.538	142.2432	3.7097	3267.802	8316.0889
90C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	123.13	271.73	4.7057	7.7507	0.9844	2.7852	2.1478	0	7.9231	103	5.6783	21	2	19	36.3846	473	11.737	60	24	36	5.3846	70	5.9096	19	0	19	111.7609	37.559	0.9956	12.4678	11.2718	0.3599	1.6481	2.3366	21	0	9.1324	7.6741	60	3	0.331	1.672	19	0	1.3504	1.5292	6	0	7.8394	4.3124	23	3	0.0912	0.3462	2	0	0.0347	6	159.8163	104.8846	383.3617	60.3539	3103.5564	7479.4917
90C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	173.64	304.04	20.7836	28.6897	0.3173	12.4742	2.9298	0.988	8.1552	473	5.3535	31	2	29	44.8621	2602	12.008	86	27	59	3.7931	220	5.9817	30	0	30	206.2675	56.0155	0.8261	22.2794	12.6678	0.8247	6.1841	2.922	31	0	23.7647	10.6946	86	8	0.6072	2.3495	30	0	5.9403	2.359	12	0	21.1557	7.0002	45	8	0.2132	0.6581	4	0	0.1078	4	70.5263	37.5087	196.6797	10.4081	1623.0692	4837.373
90C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	688.56	302.28	3.9214	7.1803	0.9558	2.6824	1.8424	0.5874	15.6667	188	15.1618	47	0	47	64.5	774	21.9483	108	37	71	13.6667	164	15.2335	46	0	46	109.8002	37.3979	0.9866	12.4025	10.6456	0.4259	3.4413	4.1702	47	0	22.0712	10.3224	108	13	0.6406	4.0947	46	0	2.8959	1.3202	6	0	20.1784	2.7108	38	13	0.0595	0.237	1	0	0.0321	5	74.6927	68.6048	130.827	36.1952	1958.6552	4470.0576
90C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	405.34	309.79	12.1564	12.6592	0.9532	4.5087	3.5354	0.574	27.2353	926	5.5925	37	13	24	54.6765	1859	6.3328	64	38	26	0.3235	11	0.878	4	0	4	104.3102	38.6676	0.8767	14.0879	9.0955	0.7452	13.2687	7.2444	37	4	32.209	12.1091	64	16	0.0709	0.3755	4	0	11.2393	4.8073	26	4	28.9444	8.8309	56	16	0.0342	0.2043	2	0	0.1099	4	108.8899	124.1094	181.4359	5.9048	3822.1541	7182.3022
90C_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	412.53	315.5	16.47	18.3895	0.612	6.6766	4.0957	0.8588	23.0889	1039	4.5867	37	14	23	51.2222	2305	6.1714	70	41	29	0.4667	21	1.5166	8	0	8	127.8388	42.9996	0.8688	15.7825	10.9654	0.6816	15.6524	5.9848	37	5	35.9939	10.8811	70	21	0.0945	0.611	8	0	14.47	5.2937	27	5	33.5724	9.4052	55	21	0.0353	0.22	2	0	0.1266	6	139.2305	157.045	182.3045	5.9048	6700.3677	11669.4863
