Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
36D_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	147.17	125.06	9.8036	12.8075	0.751	5.4694	2.4041	0.8881	4.4074	119	3.9347	18	0	18	45.4444	1227	6.6756	64	33	31	1.2222	33	2.636	10	0	10	74.8994	33.4463	0.8414	12.6011	8.2854	0.7506	3.5464	4.5651	19	0	23.8918	14.753	64	0	0.3557	1.2012	10	0	3.4072	4.6545	19	0	20.4072	12.5819	45	0	0.2156	0.6687	4	0	0.1219	5	121.4033	56.0994	343.0551	4.9368	1658.4388	3852.5913
36D_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	141.92	131.7	24.3129	21.4657	0.6631	6.9927	5.5878	0.3861	4.0909	270	4.6599	18	0	18	55.4242	3658	13.5987	84	27	57	1.5606	103	2.8508	15	0	15	156.8574	51.0732	0.7557	17.1971	12.6697	0.6997	2.6575	3.4627	18	0	21.4575	18.2161	84	0	0.5225	1.5412	15	0	2.3743	3.1049	14	0	14.7455	9.3618	56	0	0.3174	1.002	6	0	0.1529	3	28.5655	26.4362	54.3237	4.9368	271.2628	685.2796
36D_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	124.5	150.02	14.9015	16.307	0.7042	5.9149	3.6611	0.7957	3.5227	155	4.1791	15	0	15	41.1591	1811	9.2935	64	25	39	1.6364	72	2.8374	10	0	10	168.2296	46.5977	0.9736	16.2081	13.7184	0.4758	2.4664	3.162	18	0	16.4269	11.0124	64	2	0.5406	1.5929	10	0	2.3463	3.0085	18	0	13.615	6.9154	48	2	0.416	1.3331	10	0	0.0905	5	38.5755	31.3719	52.8401	26.4362	492.7692	813.7884
36D_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	481.5	163.56	45.4886	30.692	0.6068	9.8831	6.9364	0.7783	3.3644	397	3.9606	18	0	18	71.4237	8428	17.1725	104	37	67	1.2712	150	2.3594	13	0	13	212.9339	61.7859	0.7009	20.1194	15.8558	0.712	2.3688	3.386	18	0	29.8991	26.3679	104	3	0.4826	1.4939	13	0	2.0937	3.1594	17	0	18.4239	14.0444	94	3	0.2646	1.0494	11	0	0.2134	4	52.5326	18.0661	168.9466	5.0515	196.7496	510.1172
36D_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	490.26	162.23	13.725	15.386	0.7286	6.0147	3.2472	0.8573	5.35	214	4.9591	18	0	18	70.9	2836	17.4324	95	37	58	2.675	107	4.88	23	0	23	79.6051	33.9342	0.8687	13.1248	8.4214	0.7508	2.024	3.1614	18	0	24.8798	26.2089	95	2	0.6779	2.5055	23	0	1.2321	1.8344	8	0	13.9226	12.3458	80	2	0.2024	1.0182	12	0	0.1679	8	92.8258	40.9229	343.0551	5.0515	627.1327	3497.3057
36D_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	313.66	165.28	12.9407	16.6146	0.5891	6.2348	3.0752	0.8888	10.1842	387	8.9559	34	0	34	61.6579	2343	14.389	93	33	60	5.0263	191	7.2912	25	0	25	170.9745	47.4765	0.9532	16.41	13.5396	0.5454	4.0069	4.9608	34	0	22.6468	15.8738	93	2	0.6789	2.6562	25	0	3.4171	3.9355	18	0	18.9221	9.8601	56	2	0.2638	0.8912	6	0	0.0743	7	142.3181	149.7885	173.9171	92.3245	3140.2051	7074.54
36D_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	463.26	169.66	7.8429	11.5173	0.743	4.9084	2.0664	0.8887	8	192	6.0217	20	0	20	60.9583	1463	12.6267	81	36	45	6.2917	151	7.0863	24	0	24	138.8188	42.2258	0.9784	15.0159	11.9071	0.6033	4.2113	4.4421	20	0	22.493	13.8103	81	5	0.707	2.5006	24	0	3.9366	4.1857	18	0	19.7039	8.836	52	5	0.3021	0.8804	6	0	0.0539	5	97.2766	117.2424	172.3412	20.2035	3629.6768	8948.0908
36D_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	594.12	175.42	7.0586	10.125	0.8652	3.9807	2.3364	0.7832	4.8	96	5.4445	20	0	20	45.55	911	13.4848	72	26	46	3.75	75	5.8748	20	0	20	127.0545	40.3477	0.9808	13.489	11.2718	0.5224	3.5292	3.8932	24	0	20.5538	11.8905	72	3	0.6769	2.5634	24	0	3.4459	3.7668	24	0	18.9148	9.7734	68	3	0.4754	2.0456	24	0	0.0508	4	122.7582	115.5798	193.2737	66.5996	2131.6672	3744.2617
36D_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	494.41	176.56	6.6664	10.0823	0.8241	3.8637	2.2404	0.7441	6.2857	132	6.9724	20	0	20	64.3333	1351	16.9243	91	37	54	6.1905	130	6.9182	20	0	20	83.5266	34.0256	0.9066	11.9607	8.7181	0.678	1.576	3.0845	20	0	15.977	18.2504	91	1	1.0184	2.8754	20	0	1.0714	1.7052	8	0	10.7959	7.7954	42	1	0.4643	1.0297	5	0	0.0802	3	14.6596	15.4658	24.5545	3.9584	69.7544	152.9318
36D_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	169.08	178.47	6.2743	9.3837	0.8954	3.7553	2.2391	0.7526	4.8333	87	5.9036	18	0	18	48.1667	867	13.2321	78	33	45	4.1111	74	6.0185	17	0	17	121.1723	39.2693	0.9874	13.6265	11.2718	0.5065	1.8129	2.7075	18	0	16.4258	10.552	78	1	0.5806	2.0028	17	0	1.6267	2.2691	12	0	14.4692	6.4687	37	1	0.363	1.151	8	0	0.0471	9	103.44	66.8208	182.5208	49.0147	3147.6599	11587.0566
