Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
24E_F2_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	455.1	125.91	9.0193	11.8155	0.8119	4.6066	2.5098	0.8341	22.48	562	3.743	32	16	16	58.76	1469	3.0725	62	51	11	0.32	8	0.9	4	0	4	136.4659	41.7957	0.9817	14.4938	12.1828	0.5184	21.0917	6.5922	39	5	45.6361	8.3316	65	26	0.2751	1.0742	13	0	20.9846	6.7542	39	5	44.6235	7.7284	65	26	0.2716	1.0876	13	0	0.0615	4	228.25	234.1472	283.5239	161.1818	16866.2441	17875.0059
24E_F2_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	171.59	136.7	9.8036	14.0563	0.6235	5.0363	3.1306	0.801	16.4333	493	7.2	33	6	27	49.6333	1489	2.6325	55	43	12	0.4	12	1.0034	4	0	4	152.9359	44.5597	0.9679	14.9733	12.5243	0.4741	17.1381	7.7745	41	0	36.8491	9.9065	61	9	0.3964	1.2725	9	0	17.1967	7.8268	41	0	35.7867	9.5398	61	9	0.3961	1.2935	9	0	0.0706	4	238.6551	252.4269	294.8575	154.9091	9119.6279	17694.9648
24E_F2_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	682.83	199.04	13.3329	15.3214	0.7137	5.7027	3.7734	0.7203	10.8	432	5.7477	22	1	21	61.25	2450	7.0192	74	48	26	0.45	18	1.4133	7	0	7	164.7003	45.974	0.9792	15.5029	13.7767	0.4335	11.8266	6.1043	29	0	40.8242	11.1222	74	18	0.3183	1.0526	7	0	11.9344	6.1378	29	0	38.6798	9.1181	60	18	0.3045	1.0088	6	0	0.0817	5	208.6282	223.0393	239.4687	160.3477	8628.7598	15028.7646
24E_F2_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	268.33	258.15	14.5093	14.8822	0.8232	5.2981	3.7876	0.6568	18.1951	746	8.4416	39	5	34	60.5854	2484	7.3925	76	48	28	1.0244	42	2.0553	10	0	10	165.8767	46.2678	0.9737	15.9341	13.5676	0.4711	18.6147	7.0892	39	0	41.7683	8.3472	76	26	0.4161	1.332	13	0	18.6597	6.9399	35	0	39.7487	5.4078	66	26	0.3508	1.2156	13	0	0.0856	6	172.6586	191.8674	245.36	81.982	10382.0781	17875.0059
24E_F2_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	512.77	276.26	3.5293	6.873	0.9389	2.707	1.3992	0.8109	32.9	329	8.5823	48	20	28	59.4	594	6.3805	75	50	25	1.7	17	4.0291	13	0	13	107.4473	36.9359	0.9897	12.6951	10.922	0.4558	24.2255	8.015	49	4	46.0545	10.3226	75	21	0.3964	1.2926	13	0	23.8981	7.8234	49	4	45.5509	10.1095	64	21	0.3472	1.0554	8	0	0.0273	6	158.442	144.6719	245.36	112.913	10755.9531	17875.0059
24E_F2_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	259.94	339.63	14.9015	21.1507	0.4186	6.9404	4.3895	0.8828	17.1818	756	7.96	33	1	32	56.1136	2469	4.5963	65	46	19	0.5	22	1.1911	5	0	5	188.621	49.5525	0.9653	17.2585	14.1595	0.5651	15.6112	7.1263	33	0	41.5655	10.4909	65	13	0.3701	1.2484	11	0	15.4531	7.0275	32	0	40.1007	9.7761	62	13	0.357	1.2546	11	0	0.0812	6	83.2057	81.6023	221.3299	15.1595	1830.6503	5252.4463
24E_F2_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	608.79	341.71	8.235	12.2237	0.6926	4.8434	2.952	0.7022	25.9231	674	6.0195	34	14	20	66.6154	1732	5.4191	81	57	24	0.9231	24	2.077	8	0	8	141.9559	42.5147	0.9869	14.6129	12.5243	0.4772	17.6612	8.404	34	0	49.2452	11.8442	81	13	0.3747	1.2066	8	0	17.0237	8.2285	34	0	47.905	11.1268	75	13	0.3323	1.1057	8	0	0.0545	6	98.1953	106.3737	160.3477	44.917	4710.7974	9819.6807
24E_F2_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	275.12	344.42	10.5879	13.6448	0.7146	4.9563	3.1869	0.8532	20.2903	629	8.1166	38	3	35	55.871	1732	5.1169	72	48	24	1.0645	33	2.4757	11	0	11	110.1923	39.5246	0.8864	13.462	10.8929	0.5633	18	6.1851	38	2	41.4311	10.3515	72	15	0.2933	1.1278	11	0	17.7183	5.8633	35	2	39.6548	9.3989	59	15	0.1984	0.7835	6	0	0.0958	6	116.1876	140.5266	199.3858	4.6806	1872.2709	8537.3691
24E_F2_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	270.61	351.34	4.7057	8.612	0.7973	3.1165	2.356	0.3651	24.5333	368	4.8824	33	14	19	55.1333	827	4.7188	67	48	19	0.8	12	1.6987	6	0	6	79.9973	34.8828	0.8262	12.991	7.9978	0.7707	17.3544	7.6481	35	0	39.2039	12.233	67	6	0.6262	1.5305	7	0	16.7906	7.5476	35	0	37.9529	11.7564	58	6	0.6126	1.5206	7	0	0.0628	6	73.9892	75.1866	194.3277	4.6806	1495.8735	7698.9868
24E_F2_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	470.71	378.83	5.8822	9.0341	0.9057	3.4057	2.2373	0.7448	22.8824	389	6.2638	36	14	22	71	1207	7	86	58	28	1.2941	22	2.9951	9	0	9	69.8015	31.6495	0.8757	12.4094	7.4958	0.7986	17.4667	7.8501	39	0	43.3222	17.3674	86	13	0.4111	1.4978	9	0	16.9018	7.7986	39	0	40.4356	15.4812	75	13	0.319	1.2258	9	0	0.0813	7	95.3554	67.6355	236.6476	3.4056	3790.9448	13188.2061
