Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	448.69	140.05	23.5286	19.3653	0.7884	7.2517	4.6179	0.7461	2.4688	158	1.1264	6	0	6	63.3438	4054	5.5784	70	48	22	0.8594	55	0.8332	3	0	3	194.5032	50.4013	0.9622	17.0952	14.2345	0.5309	2.994	1.4163	14	0	49.1875	11.3165	78	27	0.4415	0.8719	13	0	3.0718	1.4392	14	0	47.0903	10.4099	78	27	0.3796	0.8613	13	0	0.1228	4	196.6559	137.5273	447.1633	64.4057	4002.3101	7547.0552
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	634.23	141.94	20.3915	19.1743	0.697	6.9849	4.5991	0.7668	2.7069	157	3.3351	17	0	17	62.1379	3604	19.0101	99	27	72	2.931	170	3.3762	17	0	17	184.3074	49.1917	0.9571	16.5968	13.7767	0.5036	2.431	2.0135	17	0	21.8153	18.7894	99	5	0.4119	1.5243	17	0	2.3923	1.7533	11	0	16.1525	9.5764	58	5	0.0581	0.2342	1	0	0.1139	6	98.3717	72.5927	204.1726	24.7154	807.8345	1594.6028
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	536	158.23	23.5286	25.9555	0.4389	10.7727	3.8822	0.9522	3.7059	252	3.3281	18	0	18	59.5588	4050	12.9884	98	39	59	2.5	170	3.6097	18	0	18	207.0517	53.5949	0.9058	19.966	12.5243	0.765	2.2628	1.6205	18	0	29.794	18.4841	98	5	0.5595	1.5933	18	0	2.0499	1.0235	7	0	25.4035	14.7415	63	5	0.2733	0.6143	5	0	0.1178	6	68.1863	82.8952	115.8831	12.9121	1013.4811	2865.272
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	612.3	163.34	12.1564	14.4601	0.7306	5.6091	3.0583	0.8771	9.6364	318	9.3769	39	0	39	95.6364	3156	28.8269	148	48	100	10.4848	346	9.8872	42	0	42	152.1517	44.3305	0.9729	15.1565	12.4451	0.5447	2.1825	3.6862	39	0	26.2596	26.2417	148	5	0.982	4.0699	42	0	1.4916	1.1321	5	0	19.8287	13.7419	86	5	0.1011	0.3454	2	0	0.0804	7	42.158	30.6205	76.2724	15.8764	353.6085	877.343
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	628.66	165.17	14.9015	16.2699	0.7074	6.6803	3.2739	0.8487	3.9767	171	2.9959	17	0	17	41.7442	1795	6.6192	65	27	38	1.9302	83	2.8569	17	0	17	149.7988	44.9055	0.9335	15.3717	13.0015	0.4213	3.8433	2.2632	17	0	23.1723	9.0471	65	10	0.2794	1.1612	17	0	3.8265	2.158	11	0	20.8235	6.1254	47	10	0.0706	0.3448	4	0	0.0986	5	18.6327	18.2586	24.7154	12.5709	86.8318	195.3053
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	545.94	166.74	11.7643	13.8731	0.7681	5.5317	2.8086	0.8625	3.125	100	1.5811	6	0	6	58.6562	1877	10.0695	78	42	36	1.375	44	1.8622	7	0	7	83.5266	37.4523	0.7483	14.4771	8.5336	0.8163	2.682	1.1366	6	0	34.7005	14.7422	78	10	0.5161	0.9818	7	0	2.6054	1.0273	5	0	30.5568	10.9989	62	10	0.3676	0.6299	4	0	0.1317	3	28.2373	12.9121	67.9405	3.8593	165.8228	354.2079
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	542.09	173.23	10.98	17.2337	0.4646	5.9664	3.3926	0.8561	6.3143	221	6.5922	30	0	30	64.9429	2273	12.9704	95	41	54	5.6857	199	6.9315	30	0	30	117.2509	43.7586	0.7695	16.546	8.8725	0.8643	2.7774	2.8414	30	0	35.3621	12.9349	95	22	0.9236	3.0217	30	0	2.312	1.3018	9	0	31.4699	6.0869	62	22	0.297	0.885	9	0	0.0956	6	60.4072	72.0232	118.4476	3.8593	1053.0911	3731.0725
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	621.7	175.53	27.8422	24.7218	0.5725	9.3749	4.5579	0.8954	5.1733	388	5.2205	23	0	23	95.8133	7186	25.953	151	42	109	5.68	426	5.6787	23	0	23	140.3874	46.5328	0.8147	17.5753	11.8837	0.7555	3.2576	3.1407	23	0	41.759	33.3359	151	7	1.3601	3.4412	23	0	2.7552	2.0407	8	0	27.5839	16.0713	86	7	0.2273	0.6219	4	0	0.1981	4	10.9944	10.6344	16.3657	6.3432	54.9575	93.2385
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	615.99	183.06	10.5879	11.7766	0.9594	4.0715	3.456	0.3633	7.8276	227	8.9246	29	0	29	99.6207	2889	21.7968	132	64	68	9.1379	265	9.1407	30	0	30	76.8601	32.4623	0.9165	12.093	8.5608	0.7005	2.9141	4.0851	29	0	35.9343	29.5472	132	8	1.5556	4.6931	30	0	2.071	1.1881	5	0	25.0059	11.1481	90	8	0.2544	0.5236	3	0	0.1252	6	26.9866	15.78	74.6225	6.3432	409.2215	1477.3411
60E_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	626.17	182.97	5.8822	8.0101	1	2.8239	2.3306	0.4619	3.8	57	3.0519	11	0	11	69.4667	1042	13.2172	89	48	41	4.0667	61	3.9364	12	0	12	35.6851	24.1068	0.7716	10.1769	5.0409	0.8563	2.6739	1.7168	11	0	36.413	19.3942	89	13	0.8043	2.1444	12	0	2.4545	1.2306	5	0	29.974	12.6709	78	13	0.1688	0.3771	1	0	0.1184	4	10.1677	9.1343	18.2586	4.1438	27.7837	48.6592
