Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
73D_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	372.97	103.71	18.8229	16.8807	0.8301	6.7779	3.7064	0.8236	1.02	51	1.5318	6	0	6	44.5	2225	5.3728	54	34	20	0.14	7	0.6392	4	0	4	172.5431	47.2338	0.9719	16.2774	13.1505	0.5857	0.4649	1.0593	8	0	23.3741	12.1975	54	4	0.1905	0.7775	8	0	0.3939	0.9626	8	0	20.6726	9.9846	52	4	0.1969	0.7939	8	0	0.1075	5	233.0756	249.0001	407.101	96.8217	6526.5562	16102.1865
73D_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	402.27	194.74	6.2743	10.738	0.6838	4.2272	2.3376	0.7832	15.9	318	4.8656	25	9	16	52.65	1053	3.3289	60	47	13	0.5	10	1.2354	5	0	5	92.5459	36.3621	0.8796	13.123	8.7217	0.7399	10.3734	6.1524	25	0	41.6556	9.1461	60	22	0.1618	0.6852	5	0	9.8733	6.0183	23	0	40.6606	8.8496	57	22	0.1312	0.6075	4	0	0.0732	3	91.5487	96.8217	171.8591	5.9652	2212.3794	5991.2466
73D_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	400.03	202.97	14.9015	16.0916	0.7232	6.4927	3.0324	0.8997	15.3415	629	4.2756	22	5	17	51.9756	2131	5.8587	63	40	23	0.5854	24	1.4138	6	0	6	130.9759	45.4208	0.7978	16.1543	10.0381	0.8098	8.2967	5.7322	23	0	34.0415	11.1114	63	11	0.1187	0.6202	6	0	7.3209	5.2051	23	0	31.5574	9.2236	51	11	0.0541	0.3642	5	0	0.1138	7	160.8782	156.6559	351.7212	5.9652	6766.27	16102.1865
73D_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	554.98	273.52	14.9015	16.4825	0.6893	6.9424	3.0554	0.8856	3.7209	160	2.5102	9	0	9	43.3488	1864	8.6048	60	29	31	0.4884	21	1.2606	5	0	5	170.9745	47.3138	0.9598	16.9585	12.7561	0.6362	2.5332	3.036	12	0	24.0275	11.7518	60	2	0.1716	0.7265	8	0	2.4036	3.0629	12	0	21.9188	9.9999	48	2	0.1371	0.6353	8	0	0.0886	8	147.758	171.2215	249.0001	67.1418	4047.9473	12214.0049
73D_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	619.36	292.55	9.0193	13.2449	0.6461	4.9134	2.8503	0.8357	1.6552	48	2.0921	8	0	8	52.7241	1529	7.62	67	41	26	1.1724	34	2.1392	8	0	8	143.9167	43.0178	0.9773	14.2147	12.3455	0.453	1.5734	2.0775	13	0	33.1902	9.2162	67	16	0.2038	0.9392	9	0	1.5664	2.0792	13	0	31.5192	7.2026	61	16	0.1209	0.7009	9	0	0.07	5	84.3242	17.2537	310.4546	13.3003	1070.6099	3755.1221
73D_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	624.57	302.33	5.49	10.0762	0.6795	4.0731	2.0909	0.7573	3.2941	56	2.8453	11	0	11	64.6471	1099	11.9475	86	41	45	1.5882	27	2.6471	9	0	9	56.4687	27.9859	0.906	9.3056	8.4145	0.3646	2.2109	2.0381	11	0	38.3061	15.0085	86	20	0.2517	1.097	9	0	2.0692	1.8768	7	0	34.8615	11.569	80	20	0.0769	0.476	4	0	0.0966	6	7.8516	7.4514	13.4706	3.6661	20.9758	65.3968
73D_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	612.99	303.71	5.8822	9.5816	0.8051	3.8633	2.2185	0.8258	6.2222	112	8.6334	30	0	30	73	1314	18.049	113	51	62	6.1667	111	8.6857	30	0	30	87.8401	35.0525	0.8984	11.8405	9.6365	0.5548	1.7577	3.2299	30	0	36.1189	15.5546	113	15	0.6167	3.0422	30	0	1.3732	1.8357	12	0	32.9426	10.412	67	15	0.1388	0.9975	13	0	0.0587	5	21.3215	11.8824	67.2231	3.5495	136.9557	444.57
73D_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	631.26	305.85	7.4507	9.4114	1	3.2416	2.6363	0.5086	5.35	107	5.7057	21	0	21	64.75	1295	10.2745	87	52	35	1.55	31	3.2683	11	0	11	49.8022	26.531	0.8891	9.2255	7.9124	0.3179	2.2406	3.5423	21	0	39.2556	14.8348	87	20	0.2707	1.3879	11	0	1.6903	2.6895	13	0	34.7434	10.2398	68	20	0.0442	0.3378	3	0	0.126	4	7.818	4.8001	17.2537	4.4183	11.358	17.3504
73D_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	615.79	309.33	3.1371	6.2573	1	2.3598	1.542	0.7823	3.3333	30	2.6458	7	0	7	54	486	4.899	62	46	16	2.2222	20	2.9907	7	0	7	24.705	20.1609	0.7638	8.3117	3.8021	0.8867	1.4308	1.9762	7	0	44.7077	8.2627	62	25	0.4769	1.5523	7	0	1.125	1.6848	7	0	43.2143	7.7171	61	25	0.1964	0.9614	6	0	0.0892	4	6.4422	6.8147	8.5899	3.5495	10.4106	16.5645
73D_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	620.92	309.07	9.0193	14.2462	0.5585	6.0695	2.5373	0.8813	3.2222	87	2.2418	8	0	8	77.2963	2087	16.5153	99	45	54	1.4074	38	2.3248	8	0	8	26.6658	23.4513	0.6093	9.6091	5.0032	0.8543	2.2297	2.1103	8	0	61.5	19.4417	99	25	0.6081	1.5774	8	0	1.6596	1.8211	7	0	52.4255	14.6655	84	25	0.1489	0.5508	3	0	0.3202	5	5.1035	5.2705	6.3128	3.5251	10.1916	16.5645
73D_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	624.76	308.79	7.8429	9.7003	1	3.4829	2.5898	0.6255	5.5714	117	4.202	13	0	13	89.2857	1875	10.6731	108	72	36	3.5238	74	4.1668	14	0	14	11.3722	12.9192	0.8562	4.9768	3.1524	0.7786	5.1875	3.6228	13	0	81.9375	14.2963	108	55	2.3125	3.754	14	0	4.4545	2.1149	8	0	67.9091	8.7115	84	55	0	0	0	0	0.5618	4	4.0191	4.0251	4.501	3.5251	7.4243	9.2733
73D_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	629.74	313.57	10.98	13.4868	0.7586	4.5433	3.4981	0.7572	3.6667	110	3.6135	14	0	14	66.4	1992	9.3536	84	48	36	0.8333	25	1.7827	8	0	8	58.0372	28.8158	0.8783	9.7982	8.4623	0.3726	1.7667	2.6632	14	0	40.26	16.6912	84	19	0.18	0.8598	8	0	1.2917	2.1357	9	0	33.725	10.5917	71	19	0.0167	0.1286	1	0	0.1885	5	68.0353	6.086	318.4093	4.3842	110.9632	414.8956
73D_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	620.67	316.43	12.5486	14.9382	0.7067	6.4925	2.732	0.9116	1.4444	52	2.0763	6	0	6	61.1389	2201	10.0914	79	43	36	0.7222	26	1.5966	6	0	6	86.2716	35.8373	0.8441	14.3025	7.8577	0.8278	0.5946	1.3208	6	0	30.8874	17.1253	79	9	0.1667	0.7333	6	0	0.4301	1.049	5	0	25.0323	10.8871	65	9	0.0591	0.2973	2	0	0.1439	8	119.1014	45.0743	312.9203	4.211	3973.0369	16328.3848
73D_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	383.66	350.28	27.8422	24.7998	0.5689	10.1645	4.1519	0.9334	4.9333	370	4.5003	17	0	17	59.04	4428	5.7385	69	44	25	0.36	27	0.9814	4	0	4	148.2302	52.0304	0.6881	20.1798	10.501	0.8678	3.8184	4.4021	20	0	40.15	16.4627	69	7	0.1421	0.6256	5	0	3.5443	4.3414	20	0	35.5049	14.8386	62	7	0.0885	0.4887	5	0	0.1909	6	60.7711	7.807	189.0786	3.7214	1673.7532	12214.0049
73D_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	377.52	354.93	7.4507	11.6733	0.6871	4.8636	1.84	0.9127	10.5455	232	3.5821	17	6	11	61	1342	3.767	67	55	12	0.2727	6	0.6311	2	0	2	14.5093	17.2541	0.6125	7.2947	2.6885	0.941	8.725	4.6574	17	0	54.85	8.6456	67	34	0.175	0.5006	2	0	6.5	4.9378	13	0	47.3333	6.7213	60	34	0.0556	0.2357	1	0	0.4934	3	4.662	4.1162	5.786	4.084	4.6396	7.6295
73D_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	381.79	356.56	4.7057	9.3906	0.6706	3.3117	2.226	0.5621	10.2857	144	1.8576	13	7	6	57.2143	801	1.7177	61	54	7	0	0	0	0	0	0	11.7643	15.1803	0.6415	5.9712	2.9864	0.9011	9.7568	2.7729	15	5	55.0541	3.2485	61	45	0	0	0	0	9.4348	3.2026	15	5	53.7391	3.2783	59	45	0	0	0	0	0.289	4	4.8059	3.9188	7.937	3.449	7.7049	13.9189
73D_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	372.86	357.39	14.5093	17.0247	0.6291	7.3229	2.952	0.8914	7.3953	318	2.0833	12	3	9	58.093	2498	8.7636	73	39	34	0.2093	9	0.6384	3	0	3	125.8781	45.2022	0.7742	17.5869	9.7385	0.8532	7.1698	4.5929	18	0	41.9475	12.2227	73	21	0.0833	0.3885	3	0	7.1352	4.8656	18	0	39.4769	10.7078	66	21	0.0641	0.3319	3	0	0.1178	7	41.7653	11.089	156.6559	4.084	465.393	3178.1504
73D_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	385.98	358.98	2.745	6.3796	0.8475	2.226	1.7203	0.3531	11.1	111	1.1005	12	9	3	57.4	574	2.4129	61	54	7	0.5	5	0.8498	2	0	2	38.8222	23.3186	0.8972	8.3509	6.8727	0.5456	6.049	3.9636	14	0	37.5294	14.4905	62	17	0.1471	0.6355	5	0	5.5	3.7695	14	0	35.3696	13.5782	62	17	0.1087	0.6014	5	0	0.0734	7	92.7907	63.3627	240.4551	3.449	3403.1357	16328.3848
73D_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	329.52	376.09	21.1757	23.7426	0.4721	8.9461	4.7259	0.8931	9.6935	601	3.2823	17	2	15	51.5484	3196	2.7382	56	43	13	0.0645	4	0.3068	2	0	2	188.621	52.7368	0.8523	19.7638	13.0458	0.7527	6.1058	4.4074	17	0	38.4461	11.394	56	9	0.1307	0.6805	8	0	5.5762	4.3064	17	0	36.5119	10.8991	55	9	0.1405	0.7192	8	0	0.1181	4	111.8772	118.7101	201.2528	8.8358	4735.728	14749.0977
73D_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	328.19	386.52	7.8429	10.3717	0.9162	3.7879	2.6814	0.7216	2.4545	54	2.132	6	0	6	52.7727	1161	4.5243	61	43	18	0.3182	7	0.9455	4	0	4	100.7809	36.9165	0.9293	13.4835	9.668	0.6972	2.9611	2.6952	12	0	34.3891	12.8089	61	14	0.0506	0.397	4	0	3.0085	2.7409	12	0	32.6681	11.9543	57	14	0.0255	0.2912	4	0	0.0736	5	89.8913	63.3627	198.1708	8.8358	3412.4121	11921.0166
