Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	360.68	114.97	12.9407	17.106	0.5557	5.6457	4.0801	0.6846	8.5641	334	10.3181	46	0	46	72.2308	2817	20.5688	124	36	88	8.641	337	10.434	46	0	46	166.661	46.4245	0.9717	15.639	13.8605	0.4094	1.5199	4.0335	46	0	22.1663	19.2064	124	2	0.9602	4.0048	46	0	0.8119	1.397	7	0	17.134	9.3027	64	2	0.1881	0.6495	5	0	0.0773	5	115.5657	105.1387	261.2651	23.2699	1493.8185	3238.6174
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	465.01	125.33	3.1371	5.7236	1	2.1108	1.5481	0.5477	12.7778	115	13.9533	44	0	44	42.2222	380	17.9149	80	23	57	10.8889	98	13.0809	41	0	41	102.3494	35.9078	0.9975	12.0418	10.6456	0.3401	1.7863	4.0325	44	0	13.042	9.9127	80	5	0.5916	3.5022	41	0	1.3953	2.4884	18	0	12.004	7.7519	63	5	0.2253	1.8303	18	0	0.0204	5	140.4395	119.8955	207.7019	105.1387	7065.2729	16709.5605
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	349.72	135.65	6.2743	9.1913	0.9333	3.2195	2.5465	0.7251	3.4737	66	6.2215	24	0	24	43.1579	820	12.375	76	30	46	3.7368	71	6.1989	24	0	24	121.9566	39.3494	0.9898	13.2533	11.8981	0.2929	0.8301	2.1383	24	0	18.8814	9.1051	76	8	0.4038	1.9928	24	0	0.6587	1.4141	11	0	17.3072	6.1662	49	8	0.1877	1.0447	11	0	0.0475	7	60.084	47.951	101.923	23.2699	316.9854	527.958
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	337.64	161.41	9.0193	10.5781	1	3.7388	3.0622	0.4929	2.3333	56	4.0397	16	0	16	45.9167	1102	10.3122	69	31	38	2.3333	56	4.0397	16	0	16	93.3301	35.8297	0.9136	12.739	9.7416	0.6472	0.6307	1.6306	16	0	18.6722	11.5865	69	6	0.3195	1.4866	16	0	0.4424	0.9268	5	0	15.659	6.8003	43	6	0.0968	0.4663	4	0	0.0838	5	35.6116	29.4821	62.4693	6.0588	242.1767	473.6922
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	342.51	168.56	11.3722	13.395	0.7965	4.9105	3.5632	0.6074	1.6061	53	2.6802	11	0	11	46.697	1541	9.6937	66	30	36	1.1515	38	2.3065	10	0	10	114.1137	41.2513	0.8427	14.6339	10.592	0.6998	0.7884	1.4605	11	0	23.2799	11.5772	66	9	0.2526	1.0325	10	0	0.6846	1.1922	7	0	20.3077	7.795	56	9	0.1385	0.6547	7	0	0.1007	4	24.3803	29.2578	32.947	6.0588	272.3508	527.958
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	575.88	171.07	3.5293	6.9278	0.9241	2.5465	1.789	0.6658	15.2727	168	18.7941	48	0	48	60.9091	670	27.1862	108	29	79	15	165	19.1207	48	0	48	108.6237	37.0448	0.9947	12.2648	11.2718	0.2837	1.2888	4.6892	48	0	13.5343	11.7274	108	5	0.6173	4.6794	48	0	0.7105	1.0581	5	0	11.5752	4.282	33	5	0.0226	0.2596	4	0	0.0245	4	71.0247	57.1233	119.8955	49.9567	1014.1398	2417.041
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	372.15	178.17	8.6272	12.141	0.7355	4.9074	2.5429	0.86	4.1429	116	6.2166	23	0	23	44.9643	1259	16.4012	83	18	65	3.7143	104	6.2471	23	0	23	141.9559	42.6977	0.9785	14.948	12.3179	0.5284	2.0302	2.7786	23	0	13.3819	10.9487	83	3	0.3791	2.0108	23	0	1.8542	2.2017	9	0	10.75	4.2303	41	3	0.1012	0.4781	4	0	0.0672	7	77.2356	64.172	130.3197	32.1642	2057.3857	5895.8735
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	328.43	190.31	9.8036	11.7386	0.8941	4.6762	2.6413	0.8029	14.8148	400	16.6665	51	0	51	114.037	3079	34.2597	176	50	126	15	405	16.5576	51	0	51	137.2502	41.7506	0.9895	14.2738	11.8981	0.5312	1.6211	6.0381	51	0	27.4672	27.9633	176	8	1.2365	6.0407	51	0	0.5216	1.1762	11	0	20.2531	8.6119	63	8	0.0895	0.5631	8	0	0.0653	5	45.2956	29.4821	98.4507	26.3514	859.8948	2217.8853
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	303.39	199.17	7.0586	10.7833	0.7628	4.0755	2.7539	0.6601	2.1818	48	3.5542	13	0	13	46.5909	1025	9.2975	67	32	35	1.7273	38	3.7567	14	0	14	129.7995	40.8796	0.976	14.0566	11.8981	0.4017	1.0482	2.2186	16	0	25.494	10.07	67	10	0.3102	1.5978	16	0	0.9677	2.0775	16	0	23.9968	8.2953	56	10	0.2097	1.2738	16	0	0.058	6	39.4002	29.0911	96.7271	15.1966	579.2413	1473.5287
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	279.45	200.39	34.1165	24.7491	0.6999	8.306	5.9502	0.6246	7.2198	657	9.4149	64	0	64	134.9121	12277	32.7884	192	59	133	8.4286	767	9.6864	63	0	63	121.9566	49.5512	0.6242	18.5231	11.7716	0.8102	3.2452	5.9277	64	0	59.5223	55.0396	192	4	2.5064	6.4423	63	0	1.6233	2.1185	10	0	28.7578	23.5539	140	4	0.0897	0.4849	4	0	0.2854	5	24.4861	6.9719	96.4761	4.6617	61.1458	162.6021
