Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X px	Centroid Y px	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Channel 1 mean	Nucleus: Channel 1 sum	Nucleus: Channel 1 std dev	Nucleus: Channel 1 max	Nucleus: Channel 1 min	Nucleus: Channel 1 range	Nucleus: Channel 2 mean	Nucleus: Channel 2 sum	Nucleus: Channel 2 std dev	Nucleus: Channel 2 max	Nucleus: Channel 2 min	Nucleus: Channel 2 range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
36_24_merge.tif	b29af05c-fec8-4c70-9b9c-6d72e93c512c	Cell		Positive	Annotation	Polygon	832.49	331.31	34	21.059	0.9634	7.6546	5.1854	0.7358	68.9444	2482	57.7175	148	0	148	51.2778	1846	28.9853	120	14	106	188	48.9926	0.9843	16.8526	13.6707	0.5541	13.2021	36.9237	148	0	31.867	19.4147	120	3	0	0	0	0	27.2697	12.6867	54	3	0.1626	7	419.5172	466.636	508.2316	293.5595	26653.5898	75092.0078
36_24_merge.tif	e831443c-ee5a-4014-a665-53171a2eee2e	Cell		Positive	Annotation	Polygon	557.69	434.33	72	40.8606	0.5419	17.0946	6.8309	0.9255	82	6150	31.2579	114	0	114	69.0933	5182	26.0499	131	25	106	265	69.1507	0.6964	26.0507	14.4552	0.8758	25.3022	41.6101	114	0	49.8843	28.0814	141	5	3.2694	16.9549	107	0	42.4197	25.1975	141	5	0.2669	3	117.0786	48.9037	293.5595	8.7725	701.6415	1229.3862
36_24_merge.tif	a0a7e3e5-56ed-4b6e-ab41-b286a7dc9785	Cell		Positive	Annotation	Polygon	558.18	445.75	59	27.711	0.9655	9.6933	8.1413	0.5526	117.7213	7181	21.0627	166	84	82	87.8197	5357	37.1306	166	31	135	181	49.4404	0.9305	17.1602	13.7267	0.59	42.6175	57.1434	166	0	60.1639	39.9112	166	5	5.0656	20.6437	95	0	46.3361	33.6738	159	5	0.3103	5	268.8895	296.2865	569.3846	8.7725	38602.2656	109924.7891
36_24_merge.tif	0c063e3b-bce7-4bf4-ad4c-47828a70ffae	Cell		Positive	Annotation	Polygon	520.02	466.13	39	23.2787	0.9044	8.4991	6.3556	0.67	104.4651	4492	38.2419	158	0	158	75.6279	3252	39.0354	167	19	148	207	51.4073	0.9843	17.5448	15	0.5132	21.7005	45.8576	158	0	44.8841	30.5544	167	2	0	0	0	0	36.8232	21.7371	114	2	0.1928	3	162.7962	48.9037	395.1433	44.3417	3382.5737	6591.2505
36_24_merge.tif	fc6acffe-9836-40f9-ae5e-c3dee32058cf	Cell		Positive	Annotation	Polygon	1253	533.52	34	21.0522	0.964	7.3811	5.5116	0.6202	72.4595	2681	59.896	161	0	161	67.8919	2512	28.5917	118	13	105	186	48.654	0.9874	16.4879	14.1422	0.4502	14.1852	38.9616	161	0	49.3968	31.0032	123	3	0	0	0	0	44.8947	29.9601	123	3	0.1728	4	172.7102	88.0118	466.636	48.1813	5347.4199	15435.5498
36_24_merge.tif	da06fc3d-d1d7-4f96-b325-4a0585be7bf8	Cell		Positive	Annotation	Polygon	1164.8	564.56	33	19.9104	1	6.9008	5.8835	0.4604	53.0606	1751	61.0824	158	0	158	71.7576	2368	19.6087	115	45	70	175	47.0765	0.9923	15.5499	14	0.3451	9.8927	33.2843	158	0	78.1243	38.8793	239	27	0	0	0	0	79.5833	41.9868	239	27	0.1633	6	160.2676	107.5991	405.9924	90.6488	8781.4688	30717.2988
36_24_merge.tif	95657948-7573-4018-90d1-8091bcfe4e9c	Cell		Positive	Annotation	Polygon	1253.8	581.46	43	24.3519	0.9112	9.4148	6	0.7563	58.7333	2643	44.4647	111	0	111	64.4889	2902	24.0403	111	25	86	209	52.198	0.9639	18.5405	14	0.6231	12.5261	31.5563	111	0	47.5735	28.707	120	0	0	0	0	0	42.988	28.2053	120	0	0.1908	3	57.7734	48.1813	90.6488	34.4901	1239.0256	2137.0935
36_24_merge.tif	9529cd42-24fa-40cb-880e-164c2be32b11	Cell		Positive	Annotation	Polygon	1258.4	615.64	58	31.3158	0.7432	10.6925	9.1987	0.4565	78.0656	4762	43.1153	138	0	138	63.8361	3894	24.4834	112	15	97	263	59.8419	0.9229	19.8088	17.9152	0.1464	21.1445	41.2703	138	0	51.3992	31.8199	140	5	3.9554	19.6219	114	0	47.6436	32.8593	140	5	0.227	5	117.9441	106.8633	254.8872	34.4901	2491.501	5114.2559
36_24_merge.tif	0e61e7d5-6055-45b8-a1e7-a7d386216ee4	Cell		Positive	Annotation	Polygon	1163.4	672.64	40	23.1361	0.9391	8.4325	6.4658	0.4314	91.0476	3824	52.0276	153	0	153	75.619	3176	24.9428	125	30	95	201	50.8027	0.9787	17.1081	14.9876	0.502	18.7451	43.6887	153	0	66.2892	40.7517	182	3	0	0	0	0	63.8704	43.668	182	3	0.1924	4	107.7157	109.6448	145.986	65.5871	2718.8455	5114.2559
36_24_merge.tif	e82a2043-b69e-4563-a18a-36da591a6887	Cell		Positive	Annotation	Polygon	1110.1	710.96	59	32.1087	0.7191	13.1217	6.9442	0.8722	119.2923	7754	45.7554	184	0	184	68.0923	4426	23.8234	115	27	88	265	60.3338	0.9148	22.09	16.0278	0.7204	28.8253	55.8339	184	0	60.855	23.8246	152	23	0	0	0	0	58.549	23.416	152	23	0.2314	5	175.1509	101.6201	470.0284	65.5871	11732.0664	30717.2988
