Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X px	Centroid Y px	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Channel 1 mean	Nucleus: Channel 1 sum	Nucleus: Channel 1 std dev	Nucleus: Channel 1 max	Nucleus: Channel 1 min	Nucleus: Channel 1 range	Nucleus: Channel 2 mean	Nucleus: Channel 2 sum	Nucleus: Channel 2 std dev	Nucleus: Channel 2 max	Nucleus: Channel 2 min	Nucleus: Channel 2 range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
88_8_merge.tif	4824f94e-a5bd-4006-9aee-d0ad9aa39f0e	Cell		Positive	Annotation	Polygon	1811.6	619.31	31	19.7731	0.9964	6.6475	5.5516	0.5016	73.1765	2488	60.1344	149	0	149	0.0588	2	0.2388	1	0	1	177	47.3059	0.9939	15.4326	14.1422	0.2684	13.8222	38.622	149	0	1.8111	3.9843	20	0	0	0	0	0	2.2192	4.3239	20	0	0.1643	5	196.7995	161.4021	418.0262	110.3424	5585.8345	8294.7969
88_8_merge.tif	338a8b06-febc-4496-ad70-17ca16c5cef7	Cell		Positive	Annotation	Polygon	1994.9	626.83	62	32.0825	0.7569	13.0722	7.2861	0.798	112.4776	7536	25.4305	156	0	156	200.0149	13401	11.617	217	166	51	267	60.1445	0.9275	21.9355	16	0.6964	28.0149	50.3419	156	0	184.4758	19.8544	217	119	0	0	0	0	179.3218	19.3417	216	119	0.2339	6	425.7809	310.5068	871.0073	111.4956	38457.25	161683.2031
88_8_merge.tif	b364d83b-850c-4a96-9220-65f9e2f751a7	Cell		Positive	Annotation	Polygon	1395.9	663.03	29	19.4347	0.9648	7.0275	5.5795	0.4296	58.7879	1940	45.3664	104	0	104	4.8788	161	7.9047	33	0	33	179	47.3747	1	16.1098	14	0.4769	10.7182	29.7316	104	0	7.3978	12.8706	50	0	0	0	0	0	7.9595	13.6929	50	0	0.1592	5	820.9736	733.75	1832.3225	261.4399	117325.5156	344791.625
88_8_merge.tif	3f5ece75-53e0-4397-9393-da68a35bb01a	Cell		Positive	Annotation	Polygon	1657.4	666.62	38	20.9701	1	7.0274	6.1283	0.4733	75.2368	2859	60.8114	157	0	157	216.8421	8240	4.3029	223	208	15	184	48.3171	0.9904	16.0734	14.6136	0.3493	15.2074	40.6137	157	0	214.4149	8.6339	231	188	0	0	0	0	213.8	9.3313	231	188	0.1847	4	295.2265	243.8371	531.8298	161.4021	25900.4453	51410.1719
88_8_merge.tif	c55b6d1f-0685-4b0e-9059-40162d090af7	Cell		Positive	Annotation	Polygon	1891	697.17	36	22.9319	0.8603	8.9783	5.583	0.7904	96.5	3860	44.6318	146	0	146	185.575	7423	12.3057	205	157	48	189	49.3055	0.977	17.6118	14	0.5982	21.8	45.2206	146	0	189.5053	16.5816	213	157	1.88	13.2285	98	0	190.5533	17.432	213	157	0.193	4	67.578	65.7025	125.6465	13.2603	2134.147	6859.917
88_8_merge.tif	a662fd16-ea19-4690-8489-f0c72acd736d	Cell		Positive	Annotation	Polygon	1910.7	700.31	67	29.8437	0.9453	10.9504	7.6349	0.7264	121.8286	8528	26.7441	171	85	86	123.8714	8671	12.6868	157	108	49	259	57.78	0.9749	20.1256	16	0.5607	32.8	55.8745	171	0	146.9654	26.9527	210	108	0	0	0	0	155.4737	25.8155	210	108	0.2498	4	135.0516	71.2055	377.623	20.1725	6422.3794	18931.1973
88_8_merge.tif	4f595f4f-5aac-42e7-98c2-e534230fe97a	Cell		Positive	Annotation	Polygon	1880	705.84	46	25.7382	0.8726	9.9589	5.5654	0.8312	95.6042	4589	39.9488	143	0	143	169.2708	8125	20.0019	209	132	77	206	53.5203	0.9037	18.7027	13.8949	0.6996	23.5095	45.2504	143	0	181.9238	24.7967	234	132	2.1481	13.5437	88	0	185.6728	24.8903	234	136	0.2085	5	152.4836	110.3424	381.6657	13.2603	10475.042	37439.7539
88_8_merge.tif	29de3709-7650-4e9c-9f9b-e90e29a61abd	Cell		Positive	Annotation	Polygon	2745.4	969.65	53	28.7275	0.807	11.2588	6.261	0.8236	79.1897	4593	32.3725	105	0	105	0	0	0	0	0	0	245	56.6311	0.96	20.1494	15.2052	0.6595	19.0122	37.3395	105	0	0.439	2.5319	24	0	0.4468	6.1263	84	0	0.5745	2.8845	24	0	0.2215	6	385.7113	335.7074	825.5219	29.4698	36392.1797	161683.2031
88_8_merge.tif	d41b821d-a7b9-46bb-967d-1795e68e576f	Cell		Positive	Annotation	Polygon	2772.5	978.37	263	68.0203	0.7143	25.7655	13.9824	0.8428	177.9396	47154	16.5478	209	140	69	39.3736	10434	45.5237	153	0	153	527	89.9708	0.8181	34.447	19.9674	0.8287	152.1055	35.9857	209	0	22.806	37.8988	153	0	126.3684	31.3824	191	0	6.3008	16.128	97	0	0.4963	3	28.7329	29.4698	39.5326	17.1964	269.3657	453.5411
88_8_merge.tif	9fc9e163-59ac-48ae-9603-e81f41ae71da	Cell		Positive	Annotation	Polygon	2791.9	981.12	312	86.2321	0.5273	28.3446	21.4762	0.6772	190.0794	59875	22.1641	231	137	94	50.0063	15752	37.0084	145	0	145	657	108.2234	0.7049	37.2229	28.1696	0.7436	152.9818	52.3587	231	0	44.155	45.1089	191	0	118.9125	48.8234	197	0	38.7813	50.9018	191	0	0.4763	5	219.716	46.4358	871.0073	17.1964	1423.6025	3962.697
