Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X px	Centroid Y px	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Channel 1 mean	Nucleus: Channel 1 sum	Nucleus: Channel 1 std dev	Nucleus: Channel 1 max	Nucleus: Channel 1 min	Nucleus: Channel 1 range	Nucleus: Channel 2 mean	Nucleus: Channel 2 sum	Nucleus: Channel 2 std dev	Nucleus: Channel 2 max	Nucleus: Channel 2 min	Nucleus: Channel 2 range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
43_7_merge.tif	c36bc8dd-f8bd-4d90-9214-3881f9f3e8f8	Cell		Positive	Annotation	Polygon	1841.6	432.94	33	20.6287	0.9745	7.0829	6.1104	0.3574	85.0541	3147	60.9138	148	0	148	107.973	3995	17.1747	129	59	70	188	48.5916	1	16.0772	14.6135	0.3444	16.4764	42.8824	148	0	104.1047	32.4597	166	35	0	0	0	0	103.1753	35.136	166	35	0.1676	5	749.1306	374.5407	1560.8418	234.8173	76160.0469	240986.6094
43_7_merge.tif	a19960e0-9004-4ada-a690-5eb5af8dde61	Cell		Positive	Annotation	Polygon	1894.3	660.43	63	30.2925	0.8627	11.164	6.9637	0.7418	109.2794	7431	4.1496	119	103	16	133.7941	9098	11.8127	152	101	51	205	54.8868	0.8551	20.1408	12.9636	0.7923	37.7596	52.077	119	0	113.6298	29.9205	160	25	3.0214	17.6828	108	0	103.8357	31.1514	160	25	0.2994	3	154.15	219.2937	234.8173	8.339	8373.1592	24022.9883
43_7_merge.tif	728e063d-6a44-4d63-8986-0f5615b4d87f	Cell		Positive	Annotation	Polygon	1899.5	670.59	48	27.1781	0.8166	10.2406	6.7081	0.7252	110.5385	5748	4.189	121	103	18	99.9038	5195	9.5942	116	80	36	172	50.2575	0.8557	18.4349	11.5428	0.7882	34.2573	51.3174	121	0	96.6784	9.3693	117	75	0.9244	10.0837	110	0	95.2689	8.9497	117	75	0.2682	6	619.4907	641.464	1139.0782	8.339	42488.1094	109324.2734
43_7_merge.tif	14a2bea9-7985-45f8-bebd-b3234a92710f	Cell		Positive	Annotation	Polygon	1714	784.91	38	21.4929	1	7.7516	6	0.6364	80.6842	3066	63.3374	150	0	150	41.3684	1572	7.4013	54	29	25	187	48.7505	0.9888	16.4061	14	0.459	16.3085	43.0027	150	0	50.5479	15.2285	99	27	0	0	0	0	52.8733	15.8276	99	27	0.1834	9	943.5364	1211.1598	1383.7704	218.058	210563.4688	848123.625
43_7_merge.tif	12c08144-4176-42c4-a25e-63d9eab934f8	Cell		Positive	Annotation	Polygon	330.65	823.72	37	21.6747	0.9897	7.8788	5.6569	0.6847	68.9744	2690	55.5378	127	0	127	51	1989	13.7247	81	30	51	189	49.2284	0.98	16.9808	14.1421	0.5116	14.0838	37.3366	127	0	40.8586	17.5249	85	7	0	0	0	0	38.2566	17.4832	85	7	0.1873	6	804.3613	477.9317	1560.8418	460.8277	119345.4609	305257.5
43_7_merge.tif	cc8785c5-5b75-4fb9-aad1-753464bd2223	Cell		Positive	Annotation	Polygon	548.21	1259	120	45.261	0.7361	18.2464	9.2725	0.8392	116.5403	14451	21.4531	141	0	141	27.0645	3356	9.6177	54	9	45	385	73.7	0.8907	27.7579	18	0.7547	39.0777	56.2487	141	0	27.0933	10.0035	54	4	2.416	15.8169	111	0	27.1069	10.199	50	4	0.3124	6	634.4192	359.309	1723.8271	46.7035	228041.2344	848123.625
43_7_merge.tif	66f202de-2b4a-4214-9b79-4ea0262569cf	Cell		Positive	Annotation	Polygon	501.7	1260.3	34	21.5528	0.9198	7.2282	6.3964	0.3817	62.0526	2358	53.7069	116	0	116	74.5	2831	18.4402	105	35	70	168	48.5555	0.8955	16.5716	12.9966	0.5303	13.7093	35.9269	116	0	62.1105	20.369	105	19	0	0	0	0	58.597	19.5587	99	19	0.1863	4	141.5962	42.1017	469.4507	12.7307	4813.9292	10386.0518
43_7_merge.tif	9750b33b-f3a0-4bd9-8c07-05b8fa5a9ea2	Cell		Positive	Annotation	Polygon	489.21	1267.2	51	28.85	0.77	11.9805	5.5946	0.871	72.7593	3929	54.4436	128	0	128	46.4444	2508	18.3793	100	17	83	219	54.7845	0.9169	21.0539	14	0.721	18.2534	41.5801	128	0	44.5475	27.1047	102	3	0.6287	8.1251	105	0	43.9341	29.3982	102	3	0.2254	4	76.568	41.9763	209.5886	12.7307	2173.9102	5911.8066
43_7_merge.tif	b4f61698-4a49-41bb-8bb9-3de20cae0ab1	Cell		Positive	Annotation	Polygon	464.41	1269.1	39	22.1627	0.9978	7.708	6.4919	0.5062	87.4878	3587	50.9054	133	0	133	53.4146	2190	12.2004	73	26	47	195	49.7322	0.9908	16.496	15	0.3643	18.2081	42.3879	133	0	43.6599	16.7171	76	8	0	0	0	0	41.0962	16.8281	76	8	0.1853	6	178.8537	169.8514	464.8646	25.4061	10960.168	31410.7051
43_7_merge.tif	aa405d6a-e0d7-46f2-be8a-25dd1a202947	Cell		Positive	Annotation	Polygon	327.96	1285.1	75	43.2276	0.5044	18.1012	7.4929	0.9255	74.2564	5792	49.9247	117	0	117	39.8846	3111	13.8863	68	10	58	334	71.6701	0.8171	27.3006	16.4293	0.8131	18.1786	40.3074	117	0	35.128	12.641	68	8	1.2248	11.3149	107	0	33.6899	11.8986	67	8	0.2218	3	243.3828	137.306	460.8277	132.0145	20198.9727	31410.7051
43_7_merge.tif	199fef0c-0100-4331-b0ff-ee687fbaba45	Cell		Positive	Annotation	Polygon	325.87	1416.7	42	24.0007	0.9162	8.314	6.6903	0.5092	132.2292	6347	45.7966	187	0	187	8.875	426	5.7709	21	1	20	213	52.0064	0.9896	17.3534	15.6525	0.3796	29.1147	58.9087	187	0	7.8165	5.2533	21	0	0	0	0	0	7.5176	5.076	21	0	0.1953	4	412.5572	174.8801	1168.4539	132.0145	27671.6543	60012.9414
43_7_merge.tif	4e67d49a-ac0b-4f47-b15a-47448b2d16bb	Cell		Positive	Annotation	Polygon	461.22	1474.4	84	37.872	0.736	14.8056	9.2154	0.8133	105.8636	9316	32.551	134	0	134	25.0227	2202	7.454	40	10	30	313	65.7207	0.9106	23.762	18.1391	0.6741	29.5746	50.5666	134	0	19.3175	10.4278	46	1	0	0	0	0	17.1057	10.5879	46	1	0.2744	6	595.301	220.8969	1709.2538	147.3634	165602.4844	712628.375
43_7_merge.tif	28606c4f-c855-4b33-99ff-eddcded2d0b3	Cell		Positive	Annotation	Polygon	2824.3	1332.8	49	29.2289	0.7207	12.4613	5.3587	0.8898	45.0566	2388	54.0343	114	0	114	131	6943	20.8493	173	97	76	242	57.0471	0.9345	21.3555	14.3109	0.7493	13.7984	36.1761	114	0	130.2099	35.9695	188	58	5.0789	22.8466	112	0	129.9895	39.202	188	58	0.201	9	467.832	116.5733	1332.4583	64.5087	22219.5527	90476.1953
43_7_merge.tif	1e1ea0b5-1f1a-4d31-af6c-d3dcbcd6ce12	Cell		Positive	Annotation	Polygon	2712.3	1361.5	38	24.0238	0.8274	9.6982	5.1854	0.8571	46.125	1845	54.3899	115	0	115	118.175	4727	21.7702	163	79	84	204	51.9398	0.9503	18.6603	13.6707	0.6838	8.9563	29.9551	115	0	117.2427	35.0441	178	33	0	0	0	0	117.0181	37.5968	178	33	0.1747	4	325.032	91.3932	1068.5411	48.8005	18944.5332	50565.9805
43_7_merge.tif	d66a6265-2a5b-4e76-866d-e4724866ba4c	Cell		Positive	Annotation	Polygon	2664.6	1372.1	59	28.2924	0.9262	9.7415	7.9266	0.5528	104.9836	6404	29.1327	131	0	131	36.4098	2221	10.5962	70	22	48	241	55.6827	0.9768	18.7748	16	0.3591	26.5726	48.0046	131	0	47.1162	16.5331	97	22	0	0	0	0	50.7444	16.6301	97	22	0.2368	5	569.6363	536.9785	1117.7067	48.8005	91557.9688	299571.1562
43_7_merge.tif	cedcb68e-2c63-4efa-a659-4201c1d4770d	Cell		Positive	Annotation	Polygon	2845.9	1393.5	35	20.5523	1	7.0728	5.5152	0.5745	58.0571	2032	54.0892	111	0	111	162.5429	5689	11.5181	184	140	44	181	47.8801	0.9922	15.9431	14.1421	0.3788	11.1038	32.7227	111	0	138.7486	20.4064	184	88	0	0	0	0	133.1216	17.8382	169	88	0.1724	5	51.0696	55.6021	64.5087	33.54	987.7256	2012.3605
43_7_merge.tif	a6884ecd-4e8c-4f04-9713-b95e2974ce15	Cell		Positive	Annotation	Polygon	2764.8	1403.5	42	22.9252	1	7.9809	6.7033	0.4634	89.8182	3952	46.5819	128	0	128	72.8409	3205	9.4129	100	54	46	201	50.4422	0.9927	16.9566	15	0.3771	19.5644	42.9594	128	0	84.5545	19.8962	145	47	0	0	0	0	87.8165	20.8176	145	47	0.1957	6	157.7156	88.1437	577.6503	20.5347	9012.4971	26784.0566
