Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X px	Centroid Y px	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Channel 1 mean	Nucleus: Channel 1 sum	Nucleus: Channel 1 std dev	Nucleus: Channel 1 max	Nucleus: Channel 1 min	Nucleus: Channel 1 range	Nucleus: Channel 2 mean	Nucleus: Channel 2 sum	Nucleus: Channel 2 std dev	Nucleus: Channel 2 max	Nucleus: Channel 2 min	Nucleus: Channel 2 range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
71_16_merge.tif	a5f35c80-efc5-432d-8a80-c81d4d7f4fa8	Cell		Positive	Annotation	Polygon	3548	1050.7	894	131.9217	0.6455	41.7032	32.4341	0.6839	74.3121	66435	19.9091	122	37	85	48.2819	43164	24.6203	162	2	160	1530	153.9165	0.8116	50.5981	41.2452	0.5895	47.6917	36.989	122	0	50.322	33.2566	179	0	10.3312	18.4589	60	0	53.1852	42.3733	179	0	0.5803	6	351.0606	125.3879	1231.0686	42.8817	45558.3047	198861.5781
71_16_merge.tif	f3072169-b49e-4895-b824-a8a9a52bc5e5	Cell		Positive	Annotation	Polygon	3080.7	1118.5	109	40.556	0.8328	14.865	10.8423	0.7311	53.4867	6044	9.6484	73	0	73	17.9292	2026	6.2717	33	7	26	298	64.6446	0.8961	23.5738	16.0278	0.753	23.8467	26.6913	73	0	18.9533	6.621	36	4	5.9358	15.2621	55	0	19.5722	6.7648	36	4	0.3687	5	269.9026	340.2014	439.7063	15.9286	20066.3828	61209.4961
71_16_merge.tif	b60f578c-5ea1-4d6e-b503-9689e76d9b27	Cell		Positive	Annotation	Polygon	2352.4	1124.4	37	21.0885	1	6.9549	6.4179	0	51.2632	1948	22.0622	95	0	95	108.4211	4120	13.5997	125	69	56	186	48.5367	0.9922	15.9077	14.9825	0.1793	10.3617	22.8557	95	0	95.1755	20.0911	138	50	0	0	0	0	91.82	20.1145	138	50	0.1822	3	294.482	381.109	407.1414	95.1955	29835.4492	55070.9062
71_16_merge.tif	ea07304d-dcd0-4914-9978-15ff168707fd	Cell		Positive	Annotation	Polygon	3083.9	1136.3	256	66.9261	0.7182	26.2267	13.3139	0.8831	79.8915	20612	20.6368	121	39	82	50.5194	13034	36.5734	149	9	140	564	91.889	0.8394	35.1795	19.8554	0.8351	41.8103	40.3061	121	0	43.3085	30.7092	149	5	9.7026	19.4672	70	0	37.2288	23.0785	135	5	0.4544	6	380.5218	329.8983	944.0135	15.9286	51653.3789	198861.5781
71_16_merge.tif	4c8a77fe-a98e-4013-8d6f-7b533e4c6902	Cell		Positive	Annotation	Polygon	2425.4	1185.5	64	30.4473	0.8675	11.1077	8.2828	0.5992	63.058	4351	22.6429	108	0	108	82.8841	5719	12.8355	110	59	51	262	58.4667	0.9632	20.0044	17.442	0.4629	16.7932	30.0128	108	0	100.1541	24.5565	157	57	0.5888	4.7497	40	0	106.203	24.8269	157	57	0.2536	6	476.2008	452.9026	940.7422	95.1955	90236.8906	207930.9219
71_16_merge.tif	8b0194e0-12b5-4254-8589-ce6760c8322c	Cell		Positive	Annotation	Polygon	2906.1	1200.7	441	97.3449	0.5848	34.5033	20.9293	0.823	79.8789	35626	23.3704	141	37	104	48.9238	21820	29.3076	130	2	128	839	114.9306	0.7982	41.4468	29.5161	0.7114	49.1492	40.4256	141	0	42.9773	28.5473	130	0	14.1862	23.9594	111	0	36.2117	26.0911	120	0	0.5283	6	338.9918	336.5431	662.2255	27.8149	48918.6055	153325.6406
71_16_merge.tif	7f07b6cc-f830-45ba-806e-54b4bc6063b7	Cell		Positive	Annotation	Polygon	2886.7	1224.5	577	97.2762	0.7663	35.2955	23.7785	0.7623	86.5381	50019	24.2668	141	38	103	19.8962	11500	10.638	83	2	81	967	120.6321	0.835	43.6855	32	0.6966	58.2085	42.6793	141	0	22.7678	16.8736	119	0	16.3299	26.4974	134	0	27.0128	22.5604	119	0	0.5932	4	381.7271	339.5652	819.9633	27.8149	68494.1406	189998.1719
71_16_merge.tif	a0e37eb9-ec36-4347-aaca-08949b840e6b	Cell		Positive	Annotation	Polygon	823.8	1615.8	33	23.2623	0.7663	7.9812	6.6287	0.5348	30.3684	1154	15.9618	44	0	44	131.2368	4987	16.1303	154	94	60	155	46.1024	0.9164	16.653	12.441	0.6677	14.2327	18.9176	50	0	100.0126	29.5845	154	34	9.1653	16.8614	50	0	90.2066	25.8163	141	34	0.2222	5	411.6087	456.5041	629.8299	11.7913	53307.7188	91304.3203
71_16_merge.tif	f144b194-85e5-4ada-90e6-c937d80b558a	Cell		Positive	Annotation	Polygon	827.56	1630.3	110	45.7243	0.6612	17.3983	9.7057	0.8343	37.5652	4320	12.8781	54	0	54	94.7739	10899	14.6306	124	72	52	341	71.1753	0.8459	25.9871	18.9663	0.6475	18.5279	20.3692	54	0	93.2317	14.5585	124	45	8.8407	16.2309	45	0	92.4469	14.491	116	45	0.3315	6	355.5506	388.032	516.1557	11.7913	18766.332	84500.8984
71_16_merge.tif	d9b19578-4723-4591-a703-199877ef499b	Cell		Positive	Annotation	Polygon	1276.8	1677	242	70.0074	0.6205	29.291	12.9909	0.8875	92.7661	23006	38.7952	177	38	139	80.3186	19919	32.8641	131	22	109	614	97.2637	0.8156	38.0602	21.7496	0.8233	42.4251	50.1854	177	0	63.4137	36.3194	143	11	8.3142	17.9641	73	0	51.959	34.0404	143	11	0.3953	9	665.738	626.1668	976.0701	411.1953	152775.8281	393840.3125
