Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X px	Centroid Y px	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Channel 1 mean	Nucleus: Channel 1 sum	Nucleus: Channel 1 std dev	Nucleus: Channel 1 max	Nucleus: Channel 1 min	Nucleus: Channel 1 range	Nucleus: Channel 2 mean	Nucleus: Channel 2 sum	Nucleus: Channel 2 std dev	Nucleus: Channel 2 max	Nucleus: Channel 2 min	Nucleus: Channel 2 range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
89_3_merge.tif	7e992ec7-8705-466b-9dff-41ee38abb809	Cell		Positive	Annotation	Polygon	1895.2	544.2	97	51.3743	0.4618	20.385	9.9028	0.9274	38.3265	3756	9.0358	51	0	51	50.8469	4983	22.1817	120	19	101	318	73.3386	0.743	29.1075	15.3028	0.8796	16.9875	19.9536	51	0	70.3981	41.191	167	6	7.5249	15.7071	51	0	79.0679	44.607	167	6	0.3011	5	633.3996	962.0104	1138.1761	12.381	129098.7109	529078.6875
89_3_merge.tif	9d3b830c-921f-427c-be90-90371c9ca4be	Cell		Positive	Annotation	Polygon	1907.8	535.78	30	22.5	0.7447	9.0161	4.0286	0.8909	39.5152	1304	2.7056	45	35	10	40.3636	1332	22.3814	86	11	75	120	42.1944	0.847	15.7677	10.6085	0.7381	19.7236	19.7701	45	0	63.3902	41.3186	157	1	12.4667	18.2936	44	0	71.8333	43.4907	157	1	0.247	5	320.177	98.767	1043.934	12.381	2793.791	8558.1436
89_3_merge.tif	645a8809-6565-486e-9569-a25ec0c22008	Cell		Positive	Annotation	Polygon	1916	556.88	413	83.7584	0.7398	30.2594	19.5795	0.7669	111.8217	46406	52.1532	210	34	176	32.094	13319	36.046	157	0	157	776	105.5804	0.8748	36.0973	28.8795	0.6223	71.3458	61.018	210	0	27.6374	31.5641	157	0	24.6861	28.5211	111	0	22.5	24.499	131	0	0.5262	4	267.8019	51.8199	947.1161	20.4516	9562.7363	29750.8809
89_3_merge.tif	c30568be-9d68-49e3-a3c2-36653e9fc5f0	Cell		Positive	Annotation	Polygon	1983.7	599.22	142	53.0776	0.6334	22.1358	10.1192	0.8977	36.9324	5466	7.7034	48	0	48	99.473	14722	47.3028	225	32	193	452	81.5835	0.8534	32.041	19.1273	0.8124	14.1015	18.5064	50	0	106.9735	63.2521	232	7	3.023	10.1794	50	0	110.6131	69.469	232	7	0.325	7	368.0842	337.561	897.5836	81.3834	31318.623	139337.4062
89_3_merge.tif	8ac91b3e-6aa1-411b-b984-21e0b1f4c624	Cell		Positive	Annotation	Polygon	890.37	774.62	86	35.7763	0.8443	13.4424	9.6079	0.7146	50.9775	4537	11.3307	78	34	44	87.1573	7757	33.0265	133	10	123	304	63.4725	0.9482	22.33	18	0.5544	15.2262	24.0406	78	0	72.2656	51.6967	162	0	0.4954	4.1886	38	0	66.1296	56.5931	162	0	0.2814	6	433.3079	216.583	1043.934	31.3299	22385.7793	106387.1562
89_3_merge.tif	ed9a9eb3-7228-467d-9f41-91dd025c33a2	Cell		Positive	Annotation	Polygon	861.55	786.83	334	77.0033	0.7078	24.9266	20.9151	0.5452	92.0506	30929	34.6321	185	41	144	33.4554	11241	43.8004	143	0	143	732	101.7973	0.8877	33.7473	29.9054	0.4308	46.7	49.811	185	0	22.8589	40.0459	143	0	8.0254	17.948	92	0	13.8223	34.0815	142	0	0.4568	3	88.4852	36.4991	197.6264	31.3299	949.9735	1412.6088
89_3_merge.tif	2348a45f-d883-44a9-9ebd-e6787fea0a51	Cell		Positive	Annotation	Polygon	856.96	823.08	293	80.6488	0.5661	27.0799	19.5872	0.7924	105.9226	31459	36.8628	163	38	125	49.138	14594	29.8283	130	0	130	716	103.2514	0.844	35.9975	28.5738	0.6251	55.8867	51.8833	163	0	53.2867	37.0036	187	0	20.3349	24.3815	79	0	56.2345	41.1336	187	0	0.4122	5	111.9841	142.5247	164.6652	36.4991	2206.905	5731.0869
89_3_merge.tif	ec47cb74-bde6-4c8e-aee6-d35899d13400	Cell		Positive	Annotation	Polygon	758.52	955.57	161	53.6401	0.7032	22.995	9.6655	0.9137	57.6188	9219	17.331	99	34	65	162.45	25992	14.5017	187	108	79	448	80.4218	0.8704	31.1125	17.9331	0.818	21.4477	29.4269	99	0	145.5724	21.7733	187	98	1.4221	7.2054	45	0	136.2284	19.3774	179	98	0.3508	5	370.3488	164.6652	1308.068	80.4308	17007.1816	59721.1055
89_3_merge.tif	173fc511-f6ec-4a42-8a90-812d7ca0ffe6	Cell		Positive	Annotation	Polygon	838.15	964.21	37	21.2851	1	7.033	6.4365	0	74.7895	2842	31.0023	131	0	131	69.6842	2648	33.9269	127	15	112	169	46.6563	0.9756	15.6564	13.1993	0.4816	17.0409	34.3897	131	0	62.0643	40.0755	131	1	0.5414	4.3996	37	0	59.8872	41.5243	131	1	0.2038	4	68.7432	56.8202	142.5247	18.8076	1964.4611	5731.0869
89_3_merge.tif	634a9277-d428-4b9f-91f6-c7a1af2cedff	Cell		Positive	Annotation	Polygon	849.74	978.94	163	58.3331	0.602	22.7679	10.2058	0.9137	81.7711	13574	22.0068	127	40	87	52.2349	8671	42.3005	133	0	133	407	81.4206	0.7715	30.6326	18.9538	0.7379	38.4561	40.9	127	0	50.078	44.0673	138	0	8.9877	18.2501	68	0	48.6107	45.2569	138	0	0.3959	4	100.1122	87.8978	209.3478	15.3053	1001.8692	2505.0459
