Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X px	Centroid Y px	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Channel 1 mean	Nucleus: Channel 1 sum	Nucleus: Channel 1 std dev	Nucleus: Channel 1 max	Nucleus: Channel 1 min	Nucleus: Channel 1 range	Nucleus: Channel 2 mean	Nucleus: Channel 2 sum	Nucleus: Channel 2 std dev	Nucleus: Channel 2 max	Nucleus: Channel 2 min	Nucleus: Channel 2 range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
88_6_merge.tif	c029e63a-d18a-4a92-85c5-574836175418	Cell		Positive	Annotation	Polygon	2017.1	470.87	505	103.3504	0.5941	41.3248	17.1083	0.9116	110.5571	56163	21.8592	159	74	85	119.0276	60466	34.3503	204	55	149	956	123.1445	0.7922	46.5682	25.6129	0.8336	64.0428	55.3181	159	0	111.9666	30.2401	204	37	11.6497	27.9761	100	0	104.0133	22.3095	160	37	0.5265	5	154.7606	83.1994	469.2108	23.4262	4618.6704	16970.0723
88_6_merge.tif	b8ed4f8c-3fab-42ff-83f2-7b37e450e0c4	Cell		Positive	Annotation	Polygon	2007.6	494.08	33	20.6459	0.9729	7.5476	5.4337	0.6249	79.7429	2791	3.3724	88	74	14	152.1429	5325	20.1701	183	110	73	124	40.661	0.9425	14.3156	11.3137	0.6096	29.3543	38.5111	88	0	139.9764	25.6758	183	93	10.1848	26.4807	88	0	135.3478	26.1191	178	93	0.2401	4	54.4412	30.4519	134.1551	22.7059	617.732	1096.4572
88_6_merge.tif	6f51bc3b-f82b-4dfb-bcb9-29c281a2c125	Cell		Positive	Annotation	Polygon	2013.1	517.11	798	127.7972	0.614	49.2978	25.056	0.8922	105.0684	84475	18.0066	158	74	84	170.7226	137261	42.8423	224	75	149	1303	148.8914	0.7386	58.1675	33.9411	0.838	69.5468	50.5264	158	0	170.9272	44.9704	235	75	12.428	29.0231	96	0	171.256	48.2382	235	83	0.6174	4	33.3829	33.0956	44.6347	22.7059	334.6665	517.3282
88_6_merge.tif	a99cfa3b-7fb4-4858-a2b0-7f0a85c16707	Cell		Positive	Annotation	Polygon	1987	525.1	87	37.2341	0.7886	12.7948	10.488	0.5875	88.8387	8262	8.1645	106	74	32	108.4194	10083	15.079	158	86	72	263	59.0336	0.9483	19.9688	17.2856	0.511	33.8289	43.2349	106	0	124.8441	33.2044	207	83	3.7353	16.8935	90	0	133.8294	36.8212	207	83	0.3454	5	48.4081	37.4775	101.7518	25.3108	617.1659	1096.4572
88_6_merge.tif	d2fab9ea-e750-4b9c-b698-0426fb69dc4a	Cell		Positive	Annotation	Polygon	1966.4	545.27	83	39.8553	0.6566	15.0766	8.6478	0.8448	56.4524	4742	36.0767	92	0	92	205.75	17283	6.4879	223	193	30	323	67.9749	0.8784	24.4384	17.5943	0.7264	14.5908	30.7586	92	0	201.4339	7.7746	223	177	0	0	0	0	199.9295	7.6321	218	177	0.2527	5	86.7927	74.3908	148.7394	29.6439	1527.2468	3564.28
88_6_merge.tif	c86e54e4-a8fe-48e7-8865-ac576563ec29	Cell		Positive	Annotation	Polygon	2026.2	555.28	47	25.6318	0.899	9.9245	5.6496	0.8097	82.88	4144	22.7189	103	0	103	228.18	11409	2.7899	238	221	17	223	53.9505	0.9628	19.2411	14.1422	0.6493	18.5	36.1909	103	0	226.7054	5.8265	242	209	0	0	0	0	226.2816	6.3833	242	209	0.1975	8	200.2607	137.7992	437.0371	40.8803	19212.0762	63616.3086
88_6_merge.tif	8b6e9894-c969-41fa-92d4-b12277b2f280	Cell		Positive	Annotation	Polygon	1894	563.01	65	33.5119	0.7273	13.8139	6.6214	0.8885	68.4348	4722	33.7763	97	0	97	138.8261	9579	30.7643	184	59	125	277	61.652	0.9158	23.331	15.4129	0.7569	17.2806	34.2234	97	0	124.5396	37.7784	211	48	0.3923	5.6721	82	0	119.823	38.7451	211	48	0.2351	6	230.6564	117.9535	864.8933	55.4155	1366.1917	2825.9639
88_6_merge.tif	ff8b641a-3075-44a6-8fa0-d272da3e0be5	Cell		Positive	Annotation	Polygon	1864.9	611.32	373	85.7027	0.6382	29.2327	19.635	0.7655	99.3155	37144	18.9611	145	0	145	117.8743	44085	44.8155	202	40	162	795	107.298	0.8677	38.1873	28.4736	0.6579	47.6178	51.088	145	0	124.2732	53.067	211	20	2.0165	12.3756	82	0	129.9174	58.8798	211	20	0.4616	5	307.3229	120.2771	809.8908	35.6497	4130.7021	11792.4258
88_6_merge.tif	20a6c35c-5ab3-4a5f-8863-a1e7b24321c5	Cell		Positive	Annotation	Polygon	1856.4	645.04	511	91.1001	0.7737	32.0728	22.7406	0.7069	106.2505	54719	20.2775	157	74	83	176.8233	91064	48.0057	231	38	193	975	117.8029	0.8829	40.7058	31.4473	0.6219	57.9182	54.415	157	0	160.5419	63.398	231	19	4.1577	17.429	81	0	142.432	72.8807	227	19	0.5295	5	207.0928	176.6208	482.0549	35.6497	10558.5439	28862.8984
88_6_merge.tif	66ada99f-5573-4a3a-ac26-de0abca3bcc3	Cell		Positive	Annotation	Polygon	2447.3	661.19	45	26.2643	0.8198	9.5629	6.7766	0.6719	42.6042	2045	39.7255	88	0	88	203.875	9786	3.9927	212	197	15	233	55.3798	0.9547	19.1057	15.5563	0.5408	9.1073	25.2488	88	0	206.0644	5.8678	217	189	0.4162	5.6612	77	0	206.6324	6.1454	217	189	0.1928	6	487.0403	451.6909	716.8651	249.9191	37186.6367	62580.0977
