Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X px	Centroid Y px	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Channel 1 mean	Nucleus: Channel 1 sum	Nucleus: Channel 1 std dev	Nucleus: Channel 1 max	Nucleus: Channel 1 min	Nucleus: Channel 1 range	Nucleus: Channel 2 mean	Nucleus: Channel 2 sum	Nucleus: Channel 2 std dev	Nucleus: Channel 2 max	Nucleus: Channel 2 min	Nucleus: Channel 2 range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
71_14_merge.tif	6388866e-cc4f-4b8c-8676-c5b3ba589b4d	Cell		Positive	Annotation	Polygon	1615.6	513.51	230	62.4227	0.7417	24.7066	13.2803	0.8744	123.7304	28458	33.3105	181	62	119	22.1652	5098	7.9545	42	3	39	558	88.4743	0.8958	33.8199	22.156	0.7788	55.8674	63.129	181	0	24.6272	12.3502	83	3	8.2805	22.3745	90	0	26.3537	14.4308	83	3	0.4009	4	316.0479	315.8728	448.2382	184.2079	12046.457	29048.7363
71_14_merge.tif	7a861480-4534-4c05-ba0a-f87e7f10b339	Cell		Positive	Annotation	Polygon	1796	547.11	458	102.6989	0.5457	44.6401	14.6912	0.9369	117.8406	53971	35.1711	176	0	176	61.2402	28048	28.6862	147	12	135	940	128.3992	0.7165	53.4731	23.5609	0.8911	64.7362	61.2454	176	0	46.3968	30.0635	147	0	14.2759	30.1759	150	0	32.2925	23.9466	102	0	0.4903	4	535.4771	375.1163	1366.4934	25.1824	106652.5078	379620.6875
71_14_merge.tif	a6e641fd-f1a4-4e2a-86c1-3495ff53731f	Cell		Positive	Annotation	Polygon	1823	536.7	16	17.7717	0.6366	7.4636	3.1152	0.8618	93.8	1876	10.8074	110	75	35	31.95	639	6.5813	50	20	30	126	40.6353	0.9589	14.0031	11.7087	0.5493	69.3701	55.9021	177	0	26.7795	13.9852	68	1	64.8037	59.6664	177	0	25.8131	14.7898	68	1	0.1392	5	828.4455	1227.951	1360.8467	25.1824	173569.3438	427873.5625
71_14_merge.tif	37dd45ac-c97d-4cf0-b413-8f3bc60fc502	Cell		Positive	Annotation	Polygon	1244	764.74	360	83.9529	0.6419	31.7451	15.8169	0.8992	101.0111	36364	24.3606	163	61	102	64.3694	23173	27.9256	142	19	123	785	109.1605	0.8278	40.8196	24.4143	0.8167	49.9096	52.0164	163	0	58.1261	25.6568	142	9	6.6235	20.1307	87	0	52.8376	22.2658	123	9	0.4558	4	462.3893	248.3803	1317.6176	35.1789	6674.73	13298.6357
71_14_merge.tif	b7e4cafa-818b-45f4-b95b-eecfb6a82529	Cell		Positive	Annotation	Polygon	1278.7	773.42	200	54.125	0.8579	19.6811	14.8312	0.5581	76.3695	15503	10.157	107	61	46	56.2365	11416	20.8904	107	13	94	500	81.7483	0.9402	28.2598	23.4375	0.533	31.778	38.1095	107	0	55.77	28.5636	153	0	1.2997	9.0677	66	0	55.4512	32.823	153	0	0.4	5	531.5892	425.6244	1575.7637	35.1789	91682.2891	379620.6875
71_14_merge.tif	28fd079b-25f6-4f42-8583-b46d394b4f3f	Cell		Positive	Annotation	Polygon	1240.6	812.49	519	123.5787	0.4271	53.2452	14.032	0.9763	106.0829	55057	28.9116	171	0	171	53.1638	27592	25.8913	148	11	137	1127	147.325	0.6525	62.2417	22.6796	0.9413	57.4463	53.5761	171	0	51.142	26.0948	148	3	15.9293	29.3645	98	0	49.4161	26.165	145	3	0.4606	6	934.2971	1129.265	1657.5503	48.5224	208172.5156	708622.5
71_14_merge.tif	bd78bd4b-10e1-4047-90e5-61413e7af259	Cell		Positive	Annotation	Polygon	3035.1	719.18	55	26.8054	0.9619	9.1566	7.8191	0.4974	91.0508	5372	21.8106	133	61	72	10.661	629	8.7328	29	0	29	235	54.7286	0.9859	18.0444	16	0.4024	22.6667	40.9087	133	0	12.4937	10.4422	36	0	0	0	0	0	13.1011	10.9044	36	0	0.2317	5	796.6233	704.6672	1227.951	641.3819	167508.375	427873.5625
71_14_merge.tif	1ffca9d9-86b8-4cbf-817c-ed96b6bb608f	Cell		Positive	Annotation	Polygon	3603.2	1015.7	91	40.7274	0.6894	15.1676	9.7102	0.8014	72.957	6785	24.8211	113	0	113	79.129	7359	14.8179	114	54	60	330	67.2967	0.9157	23.782	18	0.6647	21.5485	35.7198	113	0	70.4636	19.9306	114	17	1.3755	9.4019	71	0	67.0633	20.6632	106	17	0.2795	7	265.1255	95.7781	765.2543	38.0762	39481.6289	204176.0469
71_14_merge.tif	771ac3a2-7ed5-48bf-a2e3-337c4477f61b	Cell		Positive	Annotation	Polygon	3629.5	1042.6	259	77.9837	0.5352	28.7251	16.7264	0.8617	97.8289	25729	24.5816	161	61	100	49.8061	13099	14.3632	92	21	71	564	96.0624	0.768	36.778	23.2595	0.7962	62.7496	48.7235	161	0	52.2928	16.4336	107	15	32.4013	43.8167	121	0	54.4441	17.7785	107	15	0.4603	4	27.9285	26.2316	38.0762	21.1744	278.938	400.068
71_14_merge.tif	9d160c7e-e822-40cb-af13-8ca569ea356a	Cell		Positive	Annotation	Polygon	3693.5	1049.2	72	32.4988	0.8567	11.8338	8.2358	0.7285	69.7105	5298	15.7097	85	0	85	1.2237	93	1.6541	5	0	5	281	60.568	0.9626	20.8081	17	0.5458	18.9214	32.1059	85	0	2.2643	2.8464	15	0	0	0	0	0	2.652	3.0932	15	0	0.2661	6	168.2393	54.8303	736.5366	31.3422	1055.1792	3749.2939
