Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X px	Centroid Y px	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Channel 1 mean	Nucleus: Channel 1 sum	Nucleus: Channel 1 std dev	Nucleus: Channel 1 max	Nucleus: Channel 1 min	Nucleus: Channel 1 range	Nucleus: Channel 2 mean	Nucleus: Channel 2 sum	Nucleus: Channel 2 std dev	Nucleus: Channel 2 max	Nucleus: Channel 2 min	Nucleus: Channel 2 range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
71_19_merge.tif	aeac56b6-784e-446a-aea9-2a4e7fcc673e	Cell		Positive	Annotation	Polygon	2507.1	887.72	67	31.153	0.8675	11.1835	7.7062	0.7353	116.2113	8251	16.6801	148	90	58	27.5915	1959	9.6829	57	7	50	268	59.5171	0.9507	20.197	16.9132	0.5269	30.6729	52.0208	148	0	31.6543	20.6718	103	1	0	0	0	0	33.1111	23.2365	103	1	0.2562	5	1218.0889	1692.4672	1764.6265	449.6099	535316.875	1216757.5
71_19_merge.tif	cb593379-30f8-419a-a37f-64d0c44d168a	Cell		Positive	Annotation	Polygon	2974.8	1025.7	85	32.944	0.9842	11.5113	9.225	0.5321	114.7386	10097	14.5013	139	92	47	50.0682	4406	28.9839	103	8	95	291	60.9815	0.9833	20.6056	18	0.4422	34.5788	53.3313	139	0	35.9315	26.9008	103	3	0	0	0	0	29.8333	23.5228	94	3	0.2785	3	376.7075	487.6274	586.678	55.8171	11586.1631	13613.5117
71_19_merge.tif	7a72c040-4402-4e47-931f-a6135c4e767d	Cell		Positive	Annotation	Polygon	2925.5	1052.1	249	58.4379	0.9163	19.3781	16.8352	0.2769	131.8805	33102	22.8242	167	90	77	68.5418	17204	23.797	119	17	102	564	85.9574	0.9592	28.2966	25.5972	0.2161	59.0761	67.2312	167	0	58.2566	26.863	119	6	0.879	8.9641	93	0	50.035	26.3694	118	6	0.4377	4	671.5295	534.5206	1561.2596	55.8171	210498.8906	472886.7812
71_19_merge.tif	7f5b391f-d67c-48a1-92ea-033e74ce1d76	Cell		Positive	Annotation	Polygon	788.42	1286.2	165	54.7214	0.6924	23.6775	9.6476	0.906	133.0175	22746	27.0515	191	0	191	77.2807	13215	25.4709	130	28	102	477	83.9074	0.8514	33.2474	18.6994	0.8268	48.9685	65.8787	191	0	66.2269	23.722	130	14	1.8459	13.0598	100	0	60.0295	20.2288	110	14	0.3455	4	761.5166	494.9162	1764.6265	291.6077	206103.8438	569014.8125
71_19_merge.tif	9812b367-1942-4d1c-8af0-df2e1b25341b	Cell		Positive	Annotation	Polygon	3492.7	1301.5	402	79.4078	0.8011	27.4365	20.9557	0.6544	147.3474	59381	31.8043	215	90	125	55.0323	22178	21.7585	120	9	111	807	105.4276	0.9124	36.1619	29.9175	0.5493	77.9814	75.4646	215	0	51.0099	24.6962	136	4	8.7871	27.7387	105	0	46.9975	26.7437	136	4	0.4928	3	920.2962	619.4313	1554.7794	586.678	243250.1562	472886.7812
71_19_merge.tif	eec7a8d4-9292-4a0e-a86e-89c9e336fcaa	Cell		Positive	Annotation	Polygon	816.4	1577.3	131	50.5348	0.6446	17.1827	13.0755	0.5375	100.6884	13895	14.2408	119	0	119	38.1594	5266	31.1838	105	2	103	416	75.2555	0.9231	26.4207	21.9052	0.513	33.6202	48.2193	119	0	29.6779	24.4227	105	1	0.3273	5.4578	91	0	25.4676	18.9486	90	1	0.3225	5	182.3945	66.7897	427.7813	59.3028	12650.4385	41055.2031
71_19_merge.tif	f28a7d41-9c61-440e-86b5-f27067c549c6	Cell		Positive	Annotation	Polygon	762.34	1599.7	32	20.262	0.9795	7.4415	5.6249	0.659	79.6061	2627	42.4801	115	0	115	29.9091	987	10.4174	50	14	36	155	45.7685	0.9298	16.0966	12.5503	0.5562	17.6981	38.5297	115	0	34.6352	20.1511	90	2	1.4841	11.7342	95	0	35.873	21.8643	90	2	0.1856	4	103.6702	43.4973	314.6648	13.0213	3040.9421	8241.498
71_19_merge.tif	c5ba7c30-eebe-4446-9d75-c6b41e8929bd	Cell		Positive	Annotation	Polygon	761.11	1613	67	30.9333	0.8799	11.2556	7.9242	0.7018	120.0548	8764	15.0073	148	91	57	22.137	1616	8.4366	41	4	37	197	53.7682	0.8563	18.0339	16.0098	0.1748	56.07	58.9828	148	0	33.295	18.0782	75	3	19.2913	40.3796	125	0	39.7087	19.0238	75	3	0.3494	4	191.0598	25.4637	700.2905	13.0213	1781.9391	5242.416
71_19_merge.tif	74be10b2-6df1-49f7-92c7-69522374f26d	Cell		Positive	Annotation	Polygon	772.22	1626.7	202	60.1275	0.7021	23.5724	11.9611	0.8914	119.9561	24591	17.7257	159	90	69	14.1024	2891	12.6632	65	0	65	421	80.522	0.8159	30.2807	20.1858	0.7441	60.6871	60.6512	159	0	21.8941	24.9795	120	0	5.4591	21.8403	96	0	29.1545	30.8043	120	0	0.4702	5	33.2422	27.6919	66.7897	16.0737	467.1363	1170.8762
71_19_merge.tif	c9ac8975-a5a9-467e-ba32-f415c945f80b	Cell		Positive	Annotation	Polygon	804.19	1642.4	81	37.8798	0.7094	12.9905	9.4954	0.7536	96.5663	8015	31.0032	127	0	127	6.2651	520	4.1966	18	0	18	311	64.8681	0.9288	22.1579	18.4912	0.5588	26.0707	45.7928	127	0	9.3473	5.1851	26	0	0.4079	6.1591	93	0	10.4693	5.0612	26	1	0.252	5	174.8587	66.4911	395.8101	26.2975	6262.2866	14351.5615
71_19_merge.tif	60b95a54-e621-4ea6-ac18-90f020b9fe7f	Cell		Positive	Annotation	Polygon	779.5	1645.6	95	37.6821	0.8407	14.9596	8.6401	0.7522	106.8889	10582	19.8699	139	0	139	18.6566	1847	11.0224	54	2	52	273	60.0453	0.9515	20.8002	16.8792	0.5853	38.9781	52.8703	139	0	23.573	17.7274	82	0	0.56	7.4081	98	0	26.3543	20.0774	82	0	0.3594	6	284.4348	200.5127	668.9839	19.114	16988.6836	65875.4844
71_19_merge.tif	8eb6fd13-988e-4089-8b9a-7dc647dc45af	Cell		Positive	Annotation	Polygon	1128.5	1869.7	54	26.2513	0.9847	9.2451	7.2137	0.623	123.037	6644	27.5023	166	0	166	16.4815	890	6.3743	29	4	25	226	53.9303	0.9765	18.3352	15.9376	0.457	29.3982	54.2514	166	0	18.4292	7.1191	41	4	0	0	0	0	19.0407	7.247	41	7	0.2142	9	844.4326	675.1675	1692.4672	90.5765	282195.2812	1216757.5
71_19_merge.tif	318ab125-36fe-417e-b8ce-e31a92aad41e	Cell		Positive	Annotation	Polygon	1042.5	1897.9	34	19.9446	1	7.1209	5.4558	0.6202	52.6176	1789	53.9366	121	0	121	122.4706	4164	17.2947	146	90	56	175	47.1901	0.9875	15.8714	14	0.4275	10.0506	31.1869	121	0	110.1404	43.4666	192	27	0	0	0	0	107.2292	47.1683	192	27	0.1691	5	308.5637	362.6818	374.2354	90.5765	20004.8555	65875.4844
71_19_merge.tif	d833063f-7018-425d-908a-f7bfe07772a7	Cell		Positive	Annotation	Polygon	892.78	2227.4	181	63.823	0.5584	23.3413	13.8897	0.7965	100.4054	18575	22.1897	126	0	126	30.3946	5623	25.9749	123	5	118	515	87.4417	0.8464	31.6029	22.6252	0.6988	36.4584	50.0668	126	0	28.5841	27.6602	126	1	0.8253	8.6559	92	0	27.5753	28.5446	126	1	0.358	7	194.2782	108.9603	429.1317	25.136	13689.5879	67661.1797
71_19_merge.tif	90cd178d-b273-4b9d-bd03-7953a5a86b95	Cell		Positive	Annotation	Polygon	867.27	2228.5	183	72.5028	0.4375	24.7195	13.7464	0.8829	97.5775	18247	21.0069	121	0	121	30.4438	5693	17.467	90	6	84	520	90.8976	0.7909	33.026	22.1635	0.7744	35.4885	48.6066	121	0	30.7989	18.4355	100	2	0.8299	8.7431	93	0	30.997	18.9774	100	2	0.3504	7	167.3472	27.5125	591.1876	18.5377	13926.1104	65875.4844
71_19_merge.tif	bda4b11c-b8ea-47a3-8870-5eb5741683f4	Cell		Positive	Annotation	Polygon	857.47	2243.9	60	29.8654	0.8453	11.2052	7.2839	0.7551	102.7121	6779	15.6183	130	0	130	38.1818	2520	14.3107	64	11	53	163	48.5449	0.8692	16.5038	13.4124	0.5336	47.3772	51.7447	130	0	31.8563	14.3251	64	6	11.2178	30.7352	103	0	27.7228	12.8009	63	6	0.3727	4	13.0978	12.3131	18.9279	8.8369	55.2164	80.3561
71_19_merge.tif	57a26078-8538-45a1-80a4-75e64f5a54ba	Cell		Positive	Annotation	Polygon	868.08	2247	29	18.8286	1	6.6535	5.3479	0.5613	98.4828	2856	5.7298	110	90	20	22.8276	662	7.3098	40	7	33	41	25.9617	0.7644	9.9434	6.3458	0.7371	72.3478	43.7235	110	0	23.3478	7.5106	40	7	27.7647	44.3784	99	0	24.2353	7.9885	35	9	0.6385	4	17.3376	14.2373	32.0387	8.8369	123.8938	232.6318
71_19_merge.tif	77b7b40f-79c8-4d7d-801a-3d8c770da34b	Cell		Positive	Annotation	Polygon	850.14	2252.1	32	21.3236	0.8844	8	6.0144	0.6365	98.7778	3556	6.5992	112	90	22	39.8333	1434	12.5664	62	13	49	133	42.821	0.9115	15.2156	10.974	0.6682	28.3778	44.828	112	0	31.637	11.5122	62	3	2.7778	15.7963	94	0	28.6566	9.5481	48	3	0.2307	6	31.9534	22.8382	88.6841	8.9747	218.5199	709.4201
71_19_merge.tif	cb2bbc26-855e-4c3c-ba83-3bc743f2ce5a	Cell		Positive	Annotation	Polygon	870.56	2257.5	106	37.6961	0.9374	13.3141	9.8712	0.6251	111.9633	12204	10.4951	133	93	40	24.5413	2675	9.9261	56	5	51	215	55.6747	0.8716	19.5472	15.6525	0.5413	62.0602	55.7126	133	0	21.8472	12.169	77	3	11.2243	31.8423	115	0	19.1028	13.598	77	3	0.4944	7	28.6386	18.154	80.9893	9.9369	293.3309	1168.0493
71_19_merge.tif	b2ed35a8-dcf9-423a-94a8-f61ec33cabcb	Cell		Positive	Annotation	Polygon	859.59	2266.8	168	53.0034	0.7515	17.3891	14.6993	0.5555	104.3333	18154	6.7843	125	91	34	59.6552	10380	27.8922	125	8	117	318	73.6412	0.7369	26.3421	18.9321	0.7733	64.9034	50.2251	125	0	48.2804	27.8823	125	3	18.2313	37.7925	110	0	34.8163	21.1038	93	3	0.5311	4	16.5792	16.2679	20.8394	12.9416	120.8978	185.5229
71_19_merge.tif	58c7f76e-532c-467b-b292-eab8f7907bfc	Cell		Positive	Annotation	Polygon	843.03	2280.6	156	47.865	0.8557	17.2738	11.8418	0.7719	108.4494	17135	10.8643	131	90	41	59.4367	9391	23.9483	132	7	125	361	69.1524	0.9486	23.4694	20.4561	0.4145	50.1923	54.2229	131	0	52.5385	28.7476	139	7	5.5097	22.2201	100	0	47.2476	30.9732	139	8	0.4212	7	29.6389	21.3504	65.0318	17.1744	274.4013	709.4201
71_19_merge.tif	7ac8b045-9690-4ea5-9942-bb9e843dba10	Cell		Positive	Annotation	Polygon	862.87	2281.8	132	43.5661	0.874	15.1242	10.6281	0.7396	101.0522	13541	5.8738	116	90	26	49.2537	6600	26.6474	113	16	97	229	57.7336	0.8634	21.2514	13.989	0.7239	62.8798	48.8847	116	0	54.6953	26.0483	114	15	11.2121	30.3524	96	0	62.0606	23.3945	114	15	0.5713	5	26.2101	17.1744	59.509	14.3719	198.7505	456.6496
71_19_merge.tif	20dd27f5-58ab-4356-aee1-87e8157884fa	Cell		Positive	Annotation	Polygon	859.81	2296.3	95	50.7525	0.4635	21.7053	6.997	0.9616	93.1959	9040	20.2277	114	0	114	38.8144	3765	23.961	114	6	108	301	71.4235	0.7415	29.2707	14.9829	0.8539	29.9338	45.0606	114	0	39.7682	27.0401	131	4	0	0	0	0	40.2195	28.4256	131	4	0.3158	6	30.7423	30.7714	47.3669	14.7749	252.072	551.813
71_19_merge.tif	70cf1848-c20d-4d53-82e4-67f32029fd53	Cell		Positive	Annotation	Polygon	841.3	2298.7	44	25.5461	0.8473	9.6845	5.6494	0.784	85.1225	4171	35.5221	114	0	114	52.9592	2595	25.0208	114	21	93	181	49.6465	0.9228	16.7652	14.6835	0.3906	23.9194	42.5517	114	0	56.0484	38.8426	160	7	2.0292	13.6149	95	0	57.1533	42.7401	160	7	0.2401	4	22.8649	19.5319	35.7725	16.6235	236.344	343.7776
71_19_merge.tif	ede09216-7b65-433a-9655-543aafa19024	Cell		Positive	Annotation	Polygon	788.16	2312.9	143	55.4183	0.5851	23.8671	8.3446	0.9411	87.1216	12894	35.3646	123	0	123	22.6554	3353	16.2622	96	1	95	456	83.2918	0.826	33.0458	17.4209	0.8591	50.4389	51.8806	140	0	26.6878	29.4396	155	0	32.9258	49.3315	140	0	28.6129	33.8302	155	0	0.3129	9	215.2913	91.5172	700.2905	36.7279	4576.5122	26947.9277
71_19_merge.tif	6a750b3a-56ca-43cd-b189-4b0ea5f0070a	Cell		Positive	Annotation	Polygon	824.61	2309.2	49	30.4353	0.6647	12.3397	5.9277	0.877	94.0909	5175	38.0464	134	0	134	73.6545	4051	33.5135	122	11	111	253	59.1664	0.9082	22.1133	14.8612	0.7627	20.7283	42.8275	134	0	53.7126	34.3291	122	3	0.4523	6.3799	90	0	48.201	32.5351	121	3	0.206	5	34.227	34.5195	45.2002	20.7381	391.6923	783.0731
71_19_merge.tif	c4030f7b-4f73-4cb4-b018-18de8a730aea	Cell		Positive	Annotation	Polygon	847.02	2332.9	289	76.0788	0.6275	28.9845	15.4232	0.854	96.1013	28446	16.8699	117	0	117	54.6419	16174	38.6297	133	2	131	599	95.5398	0.8246	35.3743	21.8231	0.7932	49.2156	49.4793	117	0	51.4942	41.2677	137	0	4.0098	19.1145	104	0	48.4593	43.5081	137	0	0.4854	6	29.5395	30.9891	40.1924	15.2996	281.2723	551.813
71_19_merge.tif	caeba4f3-aded-4fae-a992-1d1cbf3deb4d	Cell		Positive	Annotation	Polygon	884.45	2336.3	35	24.4805	0.7339	9.2435	6.0596	0.7653	54.45	2178	47.4871	103	0	103	7.5	300	4.5742	20	0	20	174	51.9813	0.8092	18.344	12.1483	0.7995	13.4091	33.0762	103	0	9.5057	5.8093	28	0	1.3382	10.9951	92	0	10.0956	6.0134	28	1	0.1997	8	84.4247	67.9584	277.578	8.0292	2681.3459	10408.6914
71_19_merge.tif	f9246530-606d-4aa5-bad7-179e38874fe9	Cell		Positive	Annotation	Polygon	874.44	2335.6	32	20.9812	0.9135	7.2495	5.7173	0.5388	92.4	3234	16.6366	107	0	107	13.8	483	7.5763	28	0	28	105	39.6397	0.8397	15.6251	9.5157	0.7965	33.0566	45.4293	107	0	15.1981	11.6058	60	0	3.8028	18.2339	90	0	15.8873	13.1416	60	3	0.2953	4	22.5803	19.073	44.1458	8.0292	217.0717	551.813
71_19_merge.tif	3a411bdc-afd8-4383-9d4b-81fdfa88fbe2	Cell		Positive	Annotation	Polygon	868.62	2346.4	113	46.7719	0.6491	17.439	9.6795	0.8422	101.2051	11841	6.2361	120	91	29	47.5641	5565	36.3637	133	3	130	298	70.0156	0.7639	24.9978	17.8597	0.6871	40.4033	49.7252	120	0	37.0767	32.6629	133	0	1.5301	11.889	97	0	30.3716	28.1781	129	0	0.3774	7	29.0089	24.3699	65.821	10.1172	242.0285	532.7264
71_19_merge.tif	a70cb92c-4c28-41df-9360-03e59ab812c1	Cell		Positive	Annotation	Polygon	844.11	2349.6	86	36.2337	0.8232	14.5135	8.155	0.8364	100.625	8855	5.0839	114	90	24	80.6932	7101	32.1614	144	33	111	192	55.0915	0.795	21.5875	12.6191	0.8414	49.9742	50.2497	114	0	87.4588	34.8968	151	33	7.9245	26.1664	103	0	93.0755	36.2099	151	35	0.4537	7	36.6704	27.7222	67.0311	14.2455	551.9385	2105.5247
71_19_merge.tif	cbe44d74-a587-408e-a642-5c517f3949d6	Cell		Positive	Annotation	Polygon	851.28	2362.9	123	43.8198	0.805	16.4947	9.3569	0.8104	103.9213	13198	8.2842	121	90	31	61.4173	7800	27.4658	126	13	113	279	66.3984	0.7952	22.8491	17.8369	0.3604	49.2403	51.981	121	0	61.7915	35.1987	146	5	4.7244	20.3915	97	0	62.0962	40.5048	146	5	0.441	3	17.9152	14.2579	25.2422	14.2455	112.5974	168.9294
71_19_merge.tif	81248354-735c-432f-9050-8c47baa01c7c	Cell		Positive	Annotation	Polygon	848.54	2377.5	64	31.9939	0.7857	11.3154	7.6165	0.783	105.1408	7465	8.2155	119	90	29	81.8873	5814	20.3397	118	44	74	172	50.0808	0.8618	16.9445	14.2774	0.5639	44.0114	52.1005	119	0	73.9659	31.3234	128	7	2.6762	15.6859	96	0	68.6095	36.0655	128	7	0.3906	6	31.1702	32.0567	46.7074	14.2579	328.3896	597.5344
71_19_merge.tif	28a28b3d-07e8-4432-b034-15e356446fc1	Cell		Positive	Annotation	Polygon	847.02	2401.4	433	93.9427	0.6166	34.3493	19.9853	0.8401	107.6349	47467	9.1207	127	90	37	71.4853	31525	31.3631	139	9	130	784	112.4009	0.7798	41.4838	26.2216	0.7971	66.1901	52.5459	132	0	56.1166	32.0374	139	4	13.6695	34.8608	132	0	36.6408	20.0745	103	4	0.5552	5	27.9908	25.8628	37.341	17.6116	288.5308	464.6282
71_19_merge.tif	fd88b817-85d6-4287-ba25-eb2a1b6f5c58	Cell		Positive	Annotation	Polygon	864.05	2411	282	74.3015	0.6419	29.0126	13.3933	0.8948	107.5684	30657	11.3224	137	90	47	81.4877	23224	36.7527	170	22	148	538	96.4517	0.7267	38.2293	18.6966	0.8754	61.6752	53.4346	137	0	71.2844	38.0343	170	6	11.3692	31.5987	108	0	60.1	36.2928	157	6	0.518	6	76.3613	51.1061	240.3703	17.6116	1992.4814	8546.9424
71_19_merge.tif	bfda85c0-01b0-46bf-9802-91c99346236e	Cell		Positive	Annotation	Polygon	810.63	2400.6	16	14.6198	0.9407	5.1083	3.9892	0.61	60.8421	1156	47.9181	105	0	105	63.8421	1213	8.0296	77	49	28	109	37.7409	0.9616	13.1786	10.7668	0.5206	12.7857	32.7079	105	0	53.0536	11.116	77	27	2.9677	16.3438	93	0	50.8495	10.3692	74	27	0.1384	6	44.5074	42.0242	91.5172	12.3078	595.5299	2105.5247
71_19_merge.tif	7ccbfcb5-f52f-4bd5-bba0-feeed582fc06	Cell		Positive	Annotation	Polygon	824.81	2410.1	78	35.214	0.7904	13.993	7.9784	0.8219	99.1951	8134	5.9885	119	90	29	28.8537	2366	8.3075	50	12	38	235	59.0839	0.8459	23.5619	13.7988	0.8233	37.8017	48.1326	119	0	28.6456	13.7021	87	4	5.3226	21.5123	95	0	28.5355	15.855	87	4	0.3404	5	22.3385	16.3469	44.3707	11.2053	202.4231	440.4417
