Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X px	Centroid Y px	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Channel 1 mean	Nucleus: Channel 1 sum	Nucleus: Channel 1 std dev	Nucleus: Channel 1 max	Nucleus: Channel 1 min	Nucleus: Channel 1 range	Nucleus: Channel 2 mean	Nucleus: Channel 2 sum	Nucleus: Channel 2 std dev	Nucleus: Channel 2 max	Nucleus: Channel 2 min	Nucleus: Channel 2 range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
60_20_merge.tif	cd1bc9ec-b8c7-418d-9681-530a58dc8aed	Cell		Positive	Annotation	Polygon	926.53	509.44	53	27.9834	0.8505	10.6161	6.8458	0.7687	66.7759	3873	30.5821	120	0	120	32.2414	1870	13.6976	70	14	56	249	56.9628	0.9643	20.1684	15.7975	0.6328	15.5542	31.8573	120	0	41.2129	22.8035	100	12	0	0	0	0	43.9372	24.2985	100	12	0.2052	5	296.8657	298.0364	445.3961	28.6677	15274.2559	30845.4766
60_20_merge.tif	ace2d65c-c7e0-494e-ad4d-8b0238919fdb	Cell		Positive	Annotation	Polygon	954.43	514.41	73	35.8175	0.7151	14.763	6.6278	0.8886	78.7821	6145	25.9793	124	0	124	42.3846	3306	13.5025	78	20	58	299	65.0408	0.8882	23.9725	15.2351	0.7688	20.6633	37.0713	124	0	41.8133	23.469	134	14	0.2432	3.6242	54	0	41.6126	26.1058	134	14	0.248	3	174.8502	205.6975	290.1853	28.6677	14860.2207	25562.6836
60_20_merge.tif	0bf356d7-5ce1-406c-82c0-9cd1359076bc	Cell		Positive	Annotation	Polygon	1105.4	654.53	48	27.4052	0.8031	10.3044	6.5745	0.7713	50.3208	2667	27.0532	80	0	80	28.0189	1485	7.247	49	19	30	238	56.0583	0.9517	20.0702	15.4561	0.6553	11.0664	24.3883	80	0	25.8008	8.2705	49	13	0	0	0	0	25.1755	8.4497	48	13	0.2064	4	192.1588	190.857	254.7602	132.1607	12470.0449	25562.6836
60_20_merge.tif	7dd923b9-cc6b-4321-b7d4-6e063c74a9d0	Cell		Positive	Annotation	Polygon	1065.1	779.24	63	31.5256	0.7966	11.443	7.7574	0.7199	67.0441	4559	13.5915	97	0	97	23.0441	1567	4.4367	33	16	17	257	58.9654	0.9289	20.7237	15.0849	0.6905	17.6705	30.3976	97	0	24.0543	8.4746	63	16	0	0	0	0	24.4158	9.4964	63	16	0.2466	3	68.3018	55.9289	132.1607	16.8158	1390.8572	2629.7236
60_20_merge.tif	b32395e5-be1f-48a0-bdbb-77e72c9bfe42	Cell		Positive	Annotation	Polygon	572.83	780.38	43	24.6226	0.8913	9.2885	6.5451	0.5759	50.4468	2371	24.3595	82	0	82	51.1064	2402	12.9887	74	23	51	214	52.3548	0.9811	18.4394	15	0.5816	11.1982	23.88	82	0	35.9032	15.813	74	11	0.3471	4.5251	59	0	31.7	13.8427	74	11	0.202	2	281.3525	281.3525	445.3961	117.3089	24658.0684	24658.0684
60_20_merge.tif	4e08ec47-018e-4f02-b1b0-8bc4792d1a52	Cell		Positive	Annotation	Polygon	1052.5	792.04	82	37.5179	0.7321	15.4452	6.8922	0.9024	73.9167	6209	17.0882	112	0	112	40.4167	3395	9.6007	58	21	37	291	63.9109	0.8953	24.1421	15.3845	0.7663	21.6267	34.791	112	0	36.5616	10.2809	59	21	0.5096	5.1845	53	0	35.0048	10.157	59	21	0.2715	2	28.5995	28.5995	40.3831	16.8158	151.9905	151.9905
60_20_merge.tif	f4e77d92-642d-47bd-81f0-1e6b723a131b	Cell		Positive	Annotation	Polygon	896.89	798.1	39	22.734	0.9483	8.5149	6.0094	0.6752	64.7317	2654	25.2518	106	0	106	38.122	1563	10.0005	59	23	36	164	46.775	0.9419	15.7739	13.4542	0.3684	16.3072	30.7452	106	0	31.6446	8.2851	59	20	0.424	4.7405	53	0	29.52	6.3761	54	20	0.2259	6	163.5438	186.8156	290.7769	12.1601	6867.4497	25562.6836
60_20_merge.tif	91e5147b-a425-4998-83b5-47cb17617837	Cell		Positive	Annotation	Polygon	884.35	805.7	57	29.5834	0.8184	11.8869	5.7401	0.872	79.2203	4674	22.1079	143	53	90	26.6949	1575	4.3599	40	22	18	212	52.8997	0.952	18.1848	14.6904	0.5384	22.0472	37.4277	143	0	30.6698	8.0174	62	21	0	0	0	0	32.2026	8.572	62	21	0.2554	6	160.1712	207.011	298.0364	12.1601	5328.8242	30845.4766
60_20_merge.tif	5e6143ca-09b4-4d23-bf8e-82e6fa01f031	Cell		Positive	Annotation	Polygon	1014.7	804.97	40	22.1942	1	8.0424	5.6569	0.6845	57.425	2297	43.4434	135	0	135	33.325	1333	8.7042	51	20	31	193	49.7232	0.981	16.9678	14.1421	0.5052	11.8402	30.3958	135	0	33.2216	9.8189	70	20	0	0	0	0	33.1948	10.1144	70	21	0.1866	5	100.6787	112.1938	176.0166	40.3831	3185.5229	9217.7275
60_20_merge.tif	77241db5-a290-46f5-bed1-a7b6473baa5b	Cell		Positive	Annotation	Polygon	902.91	811.87	64	33.8528	0.7018	14.1919	6.0004	0.9172	76.4776	5124	24.9966	127	0	127	80.9552	5424	16.0458	111	51	60	267	61.6233	0.8835	23.0172	14.4146	0.7837	18.9778	35.3352	127	0	65.0556	20.3662	111	28	0	0	0	0	59.8079	18.8868	110	28	0.2278	4	90.7874	65.3936	217.853	14.5093	655.2631	1134.9786
60_20_merge.tif	54135700-53b6-471e-840c-9b36f4f4da15	Cell		Positive	Annotation	Polygon	669.93	844.13	49	25.0178	0.9838	8.6274	7	0.4973	73.6274	3755	17.6488	122	53	69	48.5686	2477	12.287	80	26	54	182	49.2344	0.9435	17.3587	13.9904	0.5671	21.0984	34.4664	122	0	36.0929	14.5639	80	18	0.803	6.5001	54	0	31.2727	12.3715	77	18	0.2437	5	158.2036	117.3089	421.4515	10.235	11642.7783	30845.4766
60_20_merge.tif	ea90dfbf-31a5-45e5-8b6e-afdfc39d6247	Cell		Positive	Annotation	Polygon	679.78	851.39	56	27.6102	0.9231	10.3749	7.1555	0.7144	66.7288	3937	12.1639	98	52	46	62.3898	3681	20.5351	119	30	89	174	50.7297	0.8496	18.9961	11.4375	0.7893	22.6705	32.3946	98	0	45.5	19.3836	119	18	0.453	4.8999	53	0	36.9829	11.7356	64	18	0.3115	3	78.3697	13.5734	211.3007	10.235	633.0753	1088.105
60_20_merge.tif	f4cf182c-28d8-4f43-8deb-49144e744371	Cell		Positive	Annotation	Polygon	690.62	859.38	49	26.3661	0.8858	10.0748	6.5731	0.7416	64.4902	3289	16.7073	94	0	94	46.1961	2356	11.2321	70	27	43	197	50.336	0.9771	17.0095	14.9981	0.3798	17.3317	29.7146	94	0	39.201	11.0165	70	22	1.0811	7.5435	55	0	36.7905	9.8859	62	22	0.2269	4	114.4889	113.2646	217.853	13.5734	1030.8312	1899.226
