Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X px	Centroid Y px	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Channel 1 mean	Nucleus: Channel 1 sum	Nucleus: Channel 1 std dev	Nucleus: Channel 1 max	Nucleus: Channel 1 min	Nucleus: Channel 1 range	Nucleus: Channel 2 mean	Nucleus: Channel 2 sum	Nucleus: Channel 2 std dev	Nucleus: Channel 2 max	Nucleus: Channel 2 min	Nucleus: Channel 2 range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
78_3_merge.tif	9758d167-51ff-4cfb-af30-37a9d904d644	Cell		Positive	Annotation	Polygon	1958.4	695.29	207	56.0301	0.8286	22.7269	12.2474	0.8454	170.8077	35528	45.2358	243	88	155	15.726	3271	15.0592	58	0	58	506	83.5906	0.91	31.7385	20.9684	0.7587	74.0709	87.7776	243	0	19.9685	19.6328	74	0	7	24.9943	114	0	22.91	21.8032	74	0	0.4035	4	283.712	348.0554	390.7225	48.0147	27604.082	61200.082
78_3_merge.tif	2df9577a-5943-47dc-a4d3-23cc7d6227fb	Cell		Positive	Annotation	Polygon	2006.2	701.05	200	51.278	0.9558	18.0089	14.7362	0.601	169.5347	34246	45.6956	246	93	153	2.5297	511	2.6357	11	0	11	481	78.7179	0.9755	26.7163	23	0.4921	74.1701	87.8923	246	0	2.4129	3.0117	16	0	5.3714	21.8877	101	0	2.3286	3.2582	16	0	0.4136	4	356.1768	432.5101	511.6726	48.0147	47365.6836	90716.2734
78_3_merge.tif	d2a0d656-4768-4c67-a1cc-cb3f19e72fdb	Cell		Positive	Annotation	Polygon	1657.5	829.5	120	40.7234	0.9093	14.2863	10.7795	0.676	144.5935	17785	31.9505	198	88	110	6.5528	806	6.2832	29	0	29	359	68.2393	0.9688	23.0525	19.5778	0.5553	49.9083	71.1232	198	0	9.3833	11.2144	53	0	0.7679	8.3438	93	0	10.8523	12.828	53	0	0.3309	3	197.0597	180.8033	329.4716	80.9041	8306.7959	12421.1035
78_3_merge.tif	57d647e7-e7fc-4af0-a971-20e3921850b8	Cell		Positive	Annotation	Polygon	2493.3	857.47	96	35.8637	0.9379	13.2275	9.4128	0.6953	149.551	14656	39.6214	214	89	125	13.6939	1342	8.8637	39	0	39	312	63.5834	0.9698	22.1136	18	0.5591	47.1789	72.9358	214	0	15.0351	14.8933	71	0	0.5163	7.5701	111	0	15.6465	16.9285	71	0	0.2979	4	419.3089	456.1967	511.9291	252.9131	58650.1758	90716.2734
78_3_merge.tif	f3fe9750-e78e-49da-a673-79e4f436a252	Cell		Positive	Annotation	Polygon	1661.4	910.37	29	19.808	0.9288	7.005	5.5242	0.6853	47.4688	1519	51.6396	115	0	115	3.8438	123	3.0912	11	0	11	178	47.4798	0.9922	15.9986	13.9734	0.424	10.6067	30.886	115	0	6.0056	4.934	20	0	2.5274	15.1249	99	0	6.4795	5.1397	20	0	0.1618	5	203.7475	123.5452	371.7882	75.8608	18867.3691	61200.082
78_3_merge.tif	d9b546ad-1341-4736-bd2c-120681704b51	Cell		Positive	Annotation	Polygon	1561.1	982.46	34	19.9377	1	7.1061	5.5863	0.6202	54.2059	1843	59.8467	145	0	145	84.2647	2865	6.4447	94	70	24	177	47.2355	0.9969	16.0907	14	0.4373	10.3539	33.5316	145	0	62.9551	23.3533	98	13	0	0	0	0	57.9236	23.0651	98	13	0.1686	6	180.1873	185.4694	273.9889	93.9818	8193.1416	13290.9844
78_3_merge.tif	2875dcef-266c-44f9-b9cf-4067ffd36a10	Cell		Positive	Annotation	Polygon	1655	985.9	41	22.8313	0.9884	8.076	6.1283	0.6401	80.5682	3545	35.653	105	0	105	10.1364	446	5.1651	20	2	18	202	50.467	0.9967	16.9904	14.6136	0.4196	17.3775	37.0508	105	0	7.3922	5.2338	21	0	0	0	0	0	6.6375	5.01	21	0	0.197	4	175.802	139.1986	348.9502	75.8608	13699.2578	29697.7168
78_3_merge.tif	5dacc469-119c-4549-b051-1e531d3cc464	Cell		Positive	Annotation	Polygon	1989.5	1084.7	73	32.1038	0.8901	10.7557	9.2518	0.5114	116.0658	8821	17.1124	154	89	65	49.8553	3789	11.5328	67	26	41	274	59.7421	0.9647	19.6951	18	0.3133	32.1934	52.825	154	0	55.9124	17.7392	108	26	0	0	0	0	58.2374	19.1274	108	31	0.2687	7	361.9386	371.7882	488.0764	224.06	39672.6133	67849.5391
78_3_merge.tif	247bd0ee-5258-4963-9b6b-4375e6cf46ab	Cell		Positive	Annotation	Polygon	2475.1	1109.6	42	22.7615	1	7.8564	6.7479	0.4607	107.25	4719	43.8062	158	0	158	11.7273	516	5.4703	22	2	20	201	50.3845	0.995	17.0069	15	0.379	23.3614	48.7856	158	0	10.8218	5.6329	26	2	0	0	0	0	10.5696	5.6685	26	2	0.1934	4	448.3499	340.9734	858.5395	252.9131	92744.2188	177064.6406
78_3_merge.tif	2ed34384-5810-4b19-a8b6-1021b558eb08	Cell		Positive	Annotation	Polygon	2207.1	1138.1	46	24.6976	0.9477	9.5604	5.9926	0.7515	123.1042	5909	31.173	168	0	168	20.1875	969	8.6999	38	4	34	211	52.2906	0.9697	18.374	14	0.6138	27.6122	53.5121	168	0	23.6355	13.1712	70	0	0	0	0	0	24.6325	14.0688	70	0	0.2106	6	454.8848	440.8598	807.7052	224.06	80999.8672	156293.2812
