Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X px	Centroid Y px	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Channel 1 mean	Nucleus: Channel 1 sum	Nucleus: Channel 1 std dev	Nucleus: Channel 1 max	Nucleus: Channel 1 min	Nucleus: Channel 1 range	Nucleus: Channel 2 mean	Nucleus: Channel 2 sum	Nucleus: Channel 2 std dev	Nucleus: Channel 2 max	Nucleus: Channel 2 min	Nucleus: Channel 2 range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
88_4_merge.tif	2b7e5a8c-9e85-42ef-bd98-4dbbf817ddae	Cell		Positive	Annotation	Polygon	2158	893.99	189	64.559	0.5698	26.0164	12.2473	0.9098	56.1152	10718	22.5428	80	0	80	61.6283	11771	17.508	120	30	90	539	92.2545	0.7958	34.8465	21.2131	0.8179	20.7164	30.2611	80	0	68.2744	24.6132	164	28	1.5085	9.3324	64	0	71.8807	27.0641	164	28	0.3518	4	465.5389	579.6707	655.4222	47.3921	76662.375	162959.9844
88_4_merge.tif	de27a417-bcc0-4d84-8dfc-4552982d0158	Cell		Positive	Annotation	Polygon	2204.8	904.03	98	42.8508	0.6707	14.8789	9.2719	0.7048	64.3564	6500	17.8564	94	0	94	27.8317	2811	9.1587	45	7	38	349	69.8351	0.8993	24.2282	18.7134	0.5724	19.5897	31.1295	94	0	27.8234	9.3248	49	6	1.504	9.6315	68	0	27.82	9.4092	49	6	0.2796	6	382.7074	384.9873	608.4872	47.3921	32605.8965	122922.8906
88_4_merge.tif	5aedfc72-161a-4795-bbd9-ec4f91c21626	Cell		Positive	Annotation	Polygon	2811.2	950.84	43	24.8259	0.8767	9.246	6.261	0.7001	84.125	4038	41.6488	156	0	156	5.1667	248	2.7778	10	1	9	219	53.1859	0.9729	18.6284	15.2023	0.5484	18.2715	39.7403	156	0	5.4977	4.137	23	0	0	0	0	0	5.5896	4.4434	23	0	0.2001	6	448.946	475.7735	655.4222	234.7208	53683.7422	133306.2031
88_4_merge.tif	8f35b503-1768-4727-99b1-d7d1763144e6	Cell		Positive	Annotation	Polygon	2581.8	995.71	76	35.894	0.7413	14.4657	7.4196	0.8608	70.037	5673	8.9267	90	57	33	51.7037	4188	6.9182	71	38	33	244	60.7668	0.8304	24.1633	12.5451	0.8559	23.4696	33.4568	90	0	66.8866	21.2416	144	38	0.747	6.799	66	0	74.2952	21.9344	144	39	0.3188	3	210.8527	234.7208	387.8684	9.9689	7176.2803	19398.3027
88_4_merge.tif	2df4c051-97cc-4e3b-b864-f0e23069e622	Cell		Positive	Annotation	Polygon	2572.2	1004.4	77	32.8879	0.8946	12.1055	8.5204	0.6347	75.2692	5871	19.488	115	0	115	47.4872	3704	8.7263	78	27	51	233	56.4909	0.9175	19.6776	15.5564	0.6175	27.0169	37.6237	115	0	56.1941	16.7037	124	27	3.3459	14.6969	79	0	60.4654	17.9961	124	36	0.3238	5	214.1425	243.499	382.1062	9.9689	21614.75	63764.0938
88_4_merge.tif	d7ac9338-c679-4711-9ae3-bac724aa761d	Cell		Positive	Annotation	Polygon	2501.6	1073	83	38.5864	0.7005	14.9542	9.0906	0.8019	60.6237	5638	20.165	88	0	88	197.3548	18354	9.0297	213	170	43	327	66.5751	0.9271	24.1455	18.3848	0.646	17.1536	29.3312	88	0	190.753	23.0775	226	96	0.2385	3.687	57	0	188.1841	26.1821	226	96	0.2718	3	234.0399	260.7418	341.2093	100.1685	21254.6973	37514.2695
88_4_merge.tif	0f277475-5f6a-45e8-8caf-2e77203ae47f	Cell		Positive	Annotation	Polygon	1620.9	1144.9	285	72.3238	0.6847	24.6063	17.9819	0.5265	75.9861	21884	11.8865	112	57	55	144.4722	41608	44.129	215	53	162	610	95.6607	0.8377	33.6012	26.927	0.5566	39.4206	38.5276	112	0	137.6301	46.8665	215	46	6.8173	20.5901	106	0	131.5294	48.4366	212	46	0.4696	4	601.9966	735.4164	913.402	23.7516	143146.5469	256241.7188
88_4_merge.tif	36263d34-926b-4ac1-a32d-3849fe9ac9b4	Cell		Positive	Annotation	Polygon	1603.7	1165.3	348	85.3487	0.6003	29.6386	18.7119	0.6792	75.6667	26332	14.1076	111	0	111	105.5	36714	35.0502	208	39	169	710	106.0381	0.7935	36.9555	27.6591	0.5079	40.1153	38.4785	111	0	108.3488	45.2134	225	19	6.0331	18.257	71	0	111.0799	53.0711	225	19	0.4887	6	504.7636	483.6018	872.982	23.7516	48037.9883	195356.1406
88_4_merge.tif	4c0d4f69-7b25-4d29-9cfe-f4f494dc34cd	Cell		Positive	Annotation	Polygon	2514.6	1333.3	58	27.6105	0.9561	9.4412	8.148	0.4313	86.9516	5391	30.9513	148	0	148	217.8065	13504	10.1736	239	198	41	242	55.4598	0.9887	18.7083	16.9706	0.3475	22.4198	41.0754	148	0	207.7819	15.197	239	164	0.3149	4.2368	57	0	204.3481	15.1311	236	164	0.2428	9	517.1635	521.0121	913.402	260.7418	95580.8281	256241.7188
88_4_merge.tif	296fc175-43fc-4beb-84ca-d878ff1c1274	Cell		Positive	Annotation	Polygon	2945.3	1398.5	34	20.1828	1	6.8895	5.6569	0.6202	60.1143	2104	39.6698	118	0	118	125.6857	4399	12.383	146	100	46	180	47.7907	0.9904	15.8388	14.1422	0.3977	11.4973	29.2578	118	0	148.4044	32.6949	208	92	0	0	0	0	153.777	33.7054	208	92	0.1598	4	500.25	507.8073	549.8795	435.5058	107616.875	124694.6797
