Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X px	Centroid Y px	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Channel 1 mean	Nucleus: Channel 1 sum	Nucleus: Channel 1 std dev	Nucleus: Channel 1 max	Nucleus: Channel 1 min	Nucleus: Channel 1 range	Nucleus: Channel 2 mean	Nucleus: Channel 2 sum	Nucleus: Channel 2 std dev	Nucleus: Channel 2 max	Nucleus: Channel 2 min	Nucleus: Channel 2 range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
89_2_merge.tif	eeb171d0-56f9-43b0-a572-97bc7f16b9a0	Cell		Positive	Annotation	Polygon	1369.2	495.59	256	81.7304	0.4816	33.0653	12.7159	0.9518	70.2023	18042	16.0538	113	0	113	52.6576	13533	32.3505	123	1	122	650	106.5882	0.719	42.0489	21.4547	0.8914	28.2466	35.782	113	0	46.1118	35.4237	139	0	1.0177	7.6006	61	0	41.8636	36.702	139	0	0.3891	6	191.3032	68.9221	800.5242	41.6056	4565.3911	18033.4453
89_2_merge.tif	0c362392-ce42-4ca3-bbf0-b21e07fba80c	Cell		Positive	Annotation	Polygon	1291.9	495.65	67	31.8533	0.8298	12.3916	6.8269	0.8158	68.0845	4834	17.7319	89	0	89	32.6338	2317	19.6289	66	1	65	270	60.0557	0.9407	21.541	15.5657	0.6737	17.8376	31.3229	89	0	13.3026	17.2282	66	0	0	0	0	0	6.44	9.3016	53	0	0.2508	5	121.1925	40.1882	439.3665	24.1712	513.009	1190.6545
89_2_merge.tif	e434f38d-2eb9-453c-b777-310885a2202f	Cell		Positive	Annotation	Polygon	1280.9	517.72	158	54.6935	0.6637	21.7241	11.8801	0.8602	64.1198	10708	12.5721	95	0	95	24.8982	4158	21.4677	92	0	92	431	79.8896	0.8486	30.9934	20.7205	0.7348	27.6613	32.5087	95	0	39.9816	40.9614	143	0	4.8577	16.2849	69	0	49.4157	47.0259	143	0	0.3843	5	124.9544	48.0944	414.9752	19.8231	2072.2224	7353.4204
89_2_merge.tif	f2a2edd9-ff17-4da2-958e-ca20f7780f7e	Cell		Positive	Annotation	Polygon	1301.5	516.55	156	51.5098	0.7388	19.1571	11.5573	0.8116	73.6051	11556	9.4657	94	55	39	7.0446	1106	9.6159	40	0	40	342	72.5595	0.8163	25.4974	18.7318	0.6852	35.7768	36.8553	94	0	18.2638	28.5364	124	0	4.1862	14.8072	63	0	27.633	35.0278	124	0	0.4481	4	26.1973	21.9972	42.4294	18.3654	276.9078	419.4714
89_2_merge.tif	9b0c9681-4a9a-4b70-9947-c10742fc7d14	Cell		Positive	Annotation	Polygon	1355.7	535.18	909	137.4669	0.6045	47.3048	28.6909	0.7726	100.9638	91978	27.2896	161	0	161	75.3985	68688	59.9132	215	0	215	1429	156.5204	0.733	54.0517	37.2346	0.7291	69.3655	49.8032	161	0	66.3941	56.7277	215	0	14.0077	26.559	86	0	50.6192	46.7023	187	0	0.6409	4	35.6084	38.9631	41.6056	22.902	504.1901	802.4623
89_2_merge.tif	e98c8053-f0fc-438a-a1fd-38b14663cd5f	Cell		Positive	Annotation	Polygon	1318.7	527.11	151	49.906	0.7619	20.2576	11.8369	0.8047	64.5796	10139	6.1029	83	55	28	41.0637	6447	39.8225	135	0	135	352	69.5315	0.9149	24.1086	20.7643	0.4728	30.2825	32.365	83	0	46.2062	43.8625	159	0	2.9492	12.797	62	0	50.3046	46.527	159	0	0.4357	6	36.3012	37.4779	60.1125	18.3654	516.1219	1190.6545
89_2_merge.tif	e43be823-3f36-4280-ad29-e5b8fd9b15d4	Cell		Positive	Annotation	Polygon	1319.5	550.12	442	102.3832	0.5299	32.1646	22.8318	0.6738	83.3371	37335	17.2594	129	55	74	50.8638	22787	45.3749	161	0	161	826	121.2302	0.7063	40.6293	31.0457	0.6513	50.848	41.0147	129	0	39.5115	41.2935	161	0	12.6457	24.6443	74	0	26.1627	31.0313	115	0	0.5389	4	34.8465	31.6378	58.4387	17.6715	285.1528	447.8781
89_2_merge.tif	6c90f690-9623-4fd7-8a79-8f3b4f8e1790	Cell		Positive	Annotation	Polygon	1379	543.31	142	47.3251	0.7967	16.0647	13.1763	0.6165	67.8403	9769	18.4158	97	0	97	43.7569	6301	38.7304	151	1	150	334	70.4768	0.845	25.0223	19.3562	0.6892	31.7851	35.8239	97	0	35.6418	32.2533	151	0	4.6021	16.5134	78	0	29.5236	24.742	129	0	0.4287	7	92.5717	74.8744	187.5932	22.902	2520.7886	8372.627
89_2_merge.tif	d96aa458-9064-4c45-a472-0da4014e70dd	Cell		Positive	Annotation	Polygon	1479.5	548.38	189	57.0017	0.731	23.7024	11.4577	0.8667	67.8402	13161	9.3974	86	0	86	69.9175	13564	49.841	156	0	156	507	85.7374	0.8667	32.6601	20.3101	0.7966	26.3524	33.5269	86	0	47.1634	43.1424	156	0	0.7197	6.3506	60	0	33.1051	31.048	141	0	0.3741	7	432.7426	450.4838	719.4346	102.1059	57676.0195	200550.5781
89_2_merge.tif	3bad4648-39f5-4f6c-9af0-fb3b8c6f6dac	Cell		Positive	Annotation	Polygon	2168.2	542.4	16	13.7796	1	4.7354	3.9574	0.585	57.7059	981	22.2592	73	0	73	80.2353	1364	17.974	111	52	59	97	36.3347	0.9233	13.394	9.6675	0.7046	10.6699	24.2112	73	0	107.8252	40.298	189	49	1.3721	8.9562	62	0	113.2791	41.2985	189	49	0.1232	4	509.0411	611.1547	800.5242	13.3307	8525.3701	18033.4453
