Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
88_1_FITC.tif	70a7e202-3345-497c-86ae-7a4bcd00de3d	Cell		Positive	Annotation	Polygon	242.16	93.86	10.5615	14.43	0.6374	5.9353	2.0428	NaN	4.4528	236	3.6824	15	0	15	92.2453	4889	17.1911	122	59	63	2.7547	146	3.0566	11	0	11	67.3034	41.8814	0.4822	19.6325	4.7992	NaN	3.2936	3.809	16	0	46.2446	29.5465	122	4	0.7217	1.7529	11	0	3.0693	3.7988	16	0	37.3467	22.2691	112	4	0.3285	0.9654	5	0	0.1444	4	518.3709	542.7629	980.4304	7.5274	5206.8179	14778.9189
88_1_FITC.tif	3dbae318-5df9-4945-bc22-24fa01782b85	Cell		Positive	Annotation	Polygon	243.78	106.83	18.4308	28.1356	0.2926	12.35	2.9437	NaN	5.1505	479	5.4293	24	0	24	113.4731	10553	22.1701	154	70	84	3.2043	298	4.747	25	0	25	104.372	56.9584	0.4043	27.1334	6.458	NaN	3.4625	4.4566	24	0	62.6087	32.8312	154	10	1.0316	2.6249	25	0	3.0823	4.1199	18	0	51.155	22.2695	120	10	0.5424	1.4519	9	0	0.1809	4	463.3588	535.3783	775.1514	7.5274	11330.0889	43612.9336
88_1_FITC.tif	724d092c-7d13-4800-a4f4-08e8cf94a502	Cell		Positive	Annotation	Polygon	324.35	396.98	9.3189	19.461	0.3092	9.3948	1.4887	NaN	56.82	2841	16.4363	85	24	61	63.46	3173	15.4896	89	24	65	3.9	195	5.0639	16	0	16	103.9579	54.8114	0.4348	26.004	4.9701	NaN	17.6215	19.0329	85	0	27.1713	18.8889	89	0	0.6833	2.2207	16	0	13.2854	13.5599	58	0	23.1571	14.4268	64	0	0.3274	1.1908	13	0	0.0936	7	457.6313	439.8922	671.8909	303.2351	20914.8359	54736.9219
88_1_FITC.tif	c78f5aa5-7e4c-4a33-8844-55b69af13435	Cell		Positive	Annotation	Polygon	335.48	827.63	4.9701	12.3906	0.4068	5.8794	1.0889	NaN	2.8846	75	3.6805	13	0	13	67.7692	1762	11.0971	89	47	42	2.6923	70	3.6635	12	0	12	50.9435	41.6562	0.3689	19.9051	3.6209	NaN	0.908	1.9501	13	0	32.036	18.3538	89	4	0.504	1.5426	12	0	0.6786	1.4897	8	0	27.8884	14.0064	78	4	0.25	0.7274	4	0	0.0908	3	182.3906	107.2212	433.5838	6.3667	2100.6167	5982.3838
88_1_FITC.tif	7d2b4964-8c47-4ffc-864e-33356b66f0dd	Cell		Positive	Annotation	Polygon	337.32	838.71	12.6323	23.0102	0.2998	10.3131	2.0687	NaN	3.7612	252	4.7803	22	0	22	71.6418	4800	14.4324	98	39	59	2.5672	172	3.6274	16	0	16	85.5271	55.6889	0.3466	27.0406	4.8335	NaN	1.3961	2.8134	22	0	32.0652	23.3491	98	2	0.5773	1.8731	16	0	0.9395	1.9486	11	0	24.4236	15.7846	74	2	0.1931	0.8736	8	0	0.1476	7	388.5928	439.8922	700.0452	6.3667	21708.4824	54736.9219
88_1_FITC.tif	c1ff1b87-4656-4922-91b5-1be158e5ab28	Cell		Positive	Annotation	Polygon	156.38	864.75	6.2126	16.8902	0.2737	8.0218	1.317	NaN	46.9706	1597	11.2855	67	24	43	65.4706	2226	6.8101	76	53	23	1.1765	40	1.6782	5	0	5	69.9955	48.8198	0.3691	23.6959	4.3612	NaN	34.2669	11.7532	67	0	48.4457	13.4768	76	5	0.5425	1.4002	11	0	32.8599	10.9468	66	0	46.5603	12.6898	75	5	0.4723	1.351	11	0	0.093	5	435.5255	603.8183	774.8434	7.9534	628.7128	966.5403
88_1_FITC.tif	292e3fb2-b640-4a7b-a5a6-5d253a04dcc7	Cell		Positive	Annotation	Polygon	158.17	874.03	6.2126	15.3938	0.3295	7.4776	1.2808	NaN	44.4118	1510	6.1502	54	31	23	67.5588	2297	5.2869	77	58	19	1.1765	40	1.6044	5	0	5	34.1694	34.962	0.3513	16.6667	2.7866	NaN	32.9415	15.0855	64	0	47.3216	16.1546	77	11	0.3333	0.9075	5	0	30.0949	15.3047	64	0	42.2993	13.8433	68	11	0.1241	0.4278	2	0	0.1787	6	246.0222	89.9282	775.1514	6.9389	14423.8975	43612.9336
88_1_FITC.tif	a4cbef14-3b0c-49c0-8382-89a977f67f39	Cell		Positive	Annotation	Polygon	159.87	879.77	4.9701	12.4014	0.4061	5.9362	1.0805	NaN	55.1154	1433	8.6038	71	40	31	64.9615	1689	6.8497	77	51	26	0.7692	20	1.4507	5	0	5	27.5426	27.9918	0.4417	12.8769	3.2976	NaN	32.3478	19.6315	71	0	39.8986	20.7668	77	1	0.3986	1.1369	6	0	27.0625	17.5896	71	0	34.0804	18.4504	77	1	0.3125	1.04	6	0	0.1643	4	48.1341	12.2712	161.0551	6.9389	426.6556	1196.3445
88_1_FITC.tif	c57b07f8-dca0-41ff-bfe9-752ca24fcd42	Cell		Positive	Annotation	Polygon	158.17	890.78	13.8749	28.842	0.2096	12.0038	2.0721	NaN	49.6761	3527	12.484	72	22	50	71.0704	5046	7.2315	84	54	30	1.4366	102	2.2086	10	0	10	64.6113	47.3527	0.3621	20.5172	5.5713	NaN	24.7166	19.1813	72	0	40.7357	21.916	84	2	0.535	1.4522	10	0	17.4239	13.9502	70	0	31.8724	16.0388	72	2	0.2716	1.0043	9	0	0.2177	5	127.1023	15.5929	580.5551	7.1576	265.4392	966.5403
88_1_FITC.tif	2f48bc9f-2c60-49ea-9f9e-174373d12ca5	Cell		Positive	Annotation	Polygon	159.66	900.87	4.3488	9.8213	0.5666	4.6001	1.1184	NaN	46.2381	971	7.3069	60	37	23	65.8571	1383	5.4063	74	55	19	1.4286	30	2.4202	9	0	9	39.3466	30.6739	0.5255	14.09	3.4826	NaN	18.2513	14.3545	60	0	37.4503	16.5242	74	6	0.5707	1.617	9	0	14.7941	10.7697	46	0	33.9412	13.8152	71	6	0.4647	1.4641	9	0	0.0938	4	188.1962	86.0654	573.4962	7.1576	11424.6455	44155.8555
