Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
71_10_FITC.tif	90a3a712-15ca-4076-bc08-b527e6e05ef0	Cell		Positive	Annotation	Polygon	328.27	441.47	1.8638	8.5428	0.3209	4.1445	0.7172	NaN	3.9091	43	3.6181	11	0	11	130.7273	1438	9.3284	144	114	30	2.9091	32	4.0362	12	0	12	17.3953	26.6374	0.3081	12.7264	2.2858	NaN	2.6322	3.2138	11	0	77.4253	36.1546	144	18	0.931	2.2088	12	0	2.4474	3.1343	11	0	69.7105	31.7846	137	18	0.6447	1.663	10	0	0.0982	7	44.3333	6.5378	190.3235	2.7123	23.1477	77.6312
71_10_FITC.tif	8ab8c039-9100-4f61-9d27-7f836d0a89e8	Cell		Positive	Annotation	Polygon	330.02	445.89	4.3488	12.821	0.3325	5.9528	1.2173	NaN	2.9167	70	3.8439	13	0	13	119.0417	2857	7.9371	133	104	29	1.7083	41	2.5619	11	0	11	24.0221	28.4949	0.3718	13.7189	2.3932	NaN	4.6134	4.4704	16	0	84.2185	29.7735	133	20	0.8151	1.9914	11	0	5.0421	4.5334	16	0	75.4211	26.6373	132	20	0.5895	1.7655	10	0	0.1727	7	18.2431	6.6509	94.8166	1.627	30.2214	140.2113
71_10_FITC.tif	431aff7d-6264-41ef-9928-da721b884c38	Cell		Positive	Annotation	Polygon	325.64	448.61	4.3488	14.109	0.2745	6.8347	0.828	NaN	1.875	45	2.5076	10	0	10	127.3333	3056	9.3468	143	106	37	1.875	45	2.5249	10	0	10	47.0088	44.6597	0.2962	21.905	2.981	NaN	4.9868	5.3556	20	0	91.0658	24.9742	143	33	1.1798	2.4329	13	0	5.3529	5.4847	20	0	86.799	22.666	137	33	1.098	2.4151	13	0	0.0896	5	161.2979	163.5195	448.6977	3.2151	4142.5312	17248.7441
71_10_FITC.tif	01215ae2-9de7-40ea-9f28-68e203ea0ba9	Cell		Positive	Annotation	Polygon	333.54	453.78	17.3953	28.214	0.2746	13.3992	2.0993	NaN	1.5402	134	2.5372	14	0	14	131.5747	11447	11.4756	157	108	49	1.3563	118	2.5196	14	0	14	95.6744	62.2882	0.3099	29.8941	4.2487	NaN	2.2814	3.4204	18	0	89.9502	28.3789	157	32	0.8961	2.1681	17	0	2.4533	3.5754	18	0	80.2933	21.5843	145	32	0.7893	2.0673	17	0	0.1815	5	40.0875	7.9303	95.2375	1.7104	175.8054	384.7166
71_10_FITC.tif	3c6bc58f-083f-405d-84f9-922b29138b6d	Cell		Positive	Annotation	Polygon	326.81	458.79	4.9701	19.3721	0.1664	9.4176	1.0095	NaN	2.4643	69	2.5601	9	0	9	131.6786	3687	12.4753	152	108	44	1.5	42	2.3805	9	0	9	26.093	36.4799	0.2464	17.8629	2.3904	NaN	5.4538	5.3528	18	0	99.3846	24.6694	152	57	0.5923	1.5132	9	0	6.2745	5.6291	18	0	90.5196	19.1625	147	57	0.3431	1.0577	6	0	0.188	6	78.4161	5.5352	445.0817	0.8056	195.9583	874.681
71_10_FITC.tif	5705e70c-2ec0-44df-a66f-e8826dca0073	Cell		Positive	Annotation	Polygon	328.68	450.43	1.4496	6.2447	0.4671	2.9923	0.552	NaN	3.625	29	5.153	14	0	14	140.75	1126	6.4973	151	131	20	4.75	38	5.4182	13	0	13	2.278	8.5044	0.3958	4.1025	0.7968	NaN	2.3846	4.2922	14	0	134.3846	11.2956	151	109	4.0769	4.591	13	0	0.4	0.8944	2	0	124.2	9.9096	134	109	3	3.0822	7	0	0.509	4	3.8756	3.3776	7.1201	1.627	2.6501	3.8567
71_10_FITC.tif	42200298-68f3-4303-8d13-4f09a4efb6e9	Cell		Positive	Annotation	Polygon	328.09	453.63	1.8638	6.0393	0.6421	2.8471	0.7079	NaN	2.8	28	4.1312	13	0	13	147.1	1471	5.8205	157	139	18	2.8	28	4.4672	14	0	14	2.8992	8.9111	0.4588	4.3038	0.937	NaN	1.875	3.4424	13	0	143.4375	7.7715	157	128	1.8125	3.7098	14	0	0.3333	0.5164	1	0	137.3333	6.9762	146	128	0.1667	0.4082	1	0	0.5411	4	3.6907	3.647	6.6633	0.8056	2.1817	2.7949
71_10_FITC.tif	b1ce7fad-a1af-41f0-8c14-165f336df8b7	Cell		Positive	Annotation	Polygon	330.71	457.56	11.3898	17.4705	0.4689	7.9767	2.0428	NaN	2.1754	124	2.9588	15	0	15	156.8947	8943	9.6616	177	130	47	2.1053	120	2.9561	15	0	15	15.5316	23.7858	0.345	10.4667	2.1508	NaN	2.8333	4.5339	21	0	151.0385	14.2914	177	113	1.6154	2.6737	15	0	4.619	7.0744	21	0	135.1429	12.7251	160	113	0.2857	0.7171	3	0	0.7281	5	4.8668	5.1091	8.4447	1.6478	4.8903	6.9055
71_10_FITC.tif	950f586e-acb1-4ea1-a25d-6758f1abd084	Cell		Positive	Annotation	Polygon	331.53	452.78	0.6213	4.8022	0.3385	2.2748	0.4586	NaN	0.8333	5	1.3292	3	0	3	136.5	819	6.253	142	125	17	0.8333	5	1.3292	3	0	3	3.5205	10.9247	0.3707	5.2848	0.9259	NaN	1.2632	1.8512	5	0	127.8947	11.5609	144	106	0.8947	1.6294	5	0	1.4615	2.0662	5	0	123.9231	11.4051	144	106	0.9231	1.801	5	0	0.2012	4	4.8949	4.4908	8.8875	1.7104	4.4355	6.4022
71_10_FITC.tif	bafc4c5d-99b0-4296-8e00-fc211cddaf1e	Cell		Positive	Annotation	Polygon	328.53	461.89	4.763	18.308	0.1786	9.0374	0.892	NaN	0.75	21	1.0758	3	0	3	134.2857	3760	11.7185	147	109	38	0.5357	15	0.9616	3	0	3	19.8804	35.3728	0.1997	17.4816	1.6478	NaN	2.6139	3.7121	16	0	108.2772	25.1869	147	67	0.5149	1.677	13	0	3.3288	4.103	16	0	98.3014	21.5785	144	67	0.5068	1.8865	13	0	0.2463	6	5.1725	4.8804	8.4042	1.6478	3.6579	6.9055
