Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
88_10_FITC.tif	100a93c8-32e6-4b77-a241-cc79973ea3bc	Cell		Positive	Annotation	Polygon	279.81	1292.2	4.5559	11.0543	0.4685	5.1929	1.1372	NaN	18.84	471	18.1215	56	0	56	72.44	1811	26.404	119	33	86	18.68	467	18.0294	56	0	56	77.8649	46.2359	0.4577	22.0026	4.5541	NaN	1.2493	6.5571	56	0	7.3103	19.6934	119	0	1.2387	6.5124	56	0	0	0	0	0	2.6847	6.6483	39	0	0	0	0	0	0.0533	10	300.1505	265.7488	485.2577	135.5855	13646.4043	51298.8711
88_10_FITC.tif	35afacbe-18dc-4d50-ae5b-5b370b95fc6e	Cell		Positive	Annotation	Polygon	153.51	1341.9	39.7608	45.6328	0.2399	21.9948	2.8258	NaN	3.8929	763	6.3013	29	0	29	83.4796	16362	31.3075	140	16	124	3.8724	759	6.2552	29	0	29	187.207	79.5017	0.3722	38.0141	6.3978	NaN	0.8451	3.3391	29	0	23.2765	36.767	140	0	0.8396	3.3164	29	0	0.0014	0.0376	1	0	6.6102	13.1638	85	0	0	0	0	0	0.2088	8	462.6284	497.1462	709.7415	135.5855	7268.2866	23797.2402
88_10_FITC.tif	40780ab8-3b76-48c0-bdd8-5e3256fa6bb7	Cell		Positive	Annotation	Polygon	202.79	1510	10.5615	24.1099	0.2283	11.7416	1.3504	NaN	5.7143	320	6.0983	19	0	19	56.0893	3141	19.3337	90	19	71	5.7679	323	6.1319	19	0	19	109.5492	60.2191	0.3796	29.0011	4.763	NaN	0.7807	2.7526	19	0	13.7316	19.11	90	0	0.7845	2.7728	19	0	0.1966	0.9553	9	0	8.7167	11.2647	46	0	0.1945	0.9612	10	0	0.094	6	117.7895	111.8783	230.9163	32.8553	3481.4888	11846.918
88_10_FITC.tif	7410a177-07a1-4173-813d-bbe2be063394	Cell		Positive	Annotation	Polygon	221.29	1535.3	10.5615	20.5414	0.3145	9.9235	1.3918	NaN	3.7925	201	4.2261	16	0	16	80.6038	4272	11.7773	106	60	46	3.7736	200	4.2183	16	0	16	86.3554	53.3123	0.3818	25.8842	5.0181	NaN	0.6635	2.1937	16	0	33.9308	27.0895	106	0	0.6563	2.1855	16	0	0.2104	1.1572	13	0	27.1721	21.4131	85	0	0.2049	1.1487	13	0	0.117	4	77.6738	23.6216	251.5967	11.8552	979.1005	3072.5205
88_10_FITC.tif	08a49059-5e6c-4aac-aaab-4b056cc32002	Cell		Positive	Annotation	Polygon	222.95	1549.8	4.5559	14.9077	0.2576	7.2113	0.8965	NaN	2.84	71	3.6592	11	0	11	75.76	1894	12.7811	92	48	44	2.8	70	3.6056	11	0	11	40.7962	46.2351	0.2398	22.6552	2.994	NaN	0.593	1.856	11	0	35.9347	27.7827	92	0	0.5829	1.8235	11	0	0.2701	1.1182	9	0	30.2126	24.4669	89	0	0.2644	1.0908	9	0	0.1083	5	31.1836	14.2771	83.3747	2.6281	385.9589	1466.9886
88_10_FITC.tif	10276322-415d-4135-935b-80ede1527d23	Cell		Positive	Annotation	Polygon	224.71	1548	3.3134	10.7758	0.3586	5.2738	0.8036	NaN	1.4444	26	2.0926	7	0	7	77.7778	1400	5.0823	87	69	18	1.5	27	2.0934	7	0	7	14.0819	32.712	0.1654	16.1363	1.5207	NaN	0.6757	1.5537	7	0	46.8919	27.0593	87	3	0.6757	1.518	7	0	0.4286	1.2629	6	0	36.9643	23.4799	75	3	0.4107	1.1875	5	0	0.1942	5	70.328	14.3879	264.7505	2.6281	1746.4934	7666.4165
88_10_FITC.tif	c716744e-32a3-434e-ba75-93c22e3ed6f5	Cell		Positive	Annotation	Polygon	226.62	1564.6	29.1993	46.5125	0.1696	22.5851	2.1593	NaN	4.9456	727	6.069	27	0	27	111.5374	16396	24.1256	167	52	115	4.9456	727	6.0701	27	0	27	147.032	77.6475	0.3065	37.9425	5.9014	NaN	1.2412	3.5355	27	0	53.9154	40.3062	167	0	1.2426	3.5348	27	0	0.2722	1.2857	12	0	38.8434	28.3056	114	0	0.274	1.2832	12	0	0.2026	5	78.4039	53.9258	239.4159	11.7303	2310.1895	6440.8569
88_10_FITC.tif	6f230f07-9366-46c7-9275-4847a62c132c	Cell		Positive	Annotation	Polygon	283.66	1558.3	14.7032	22.6088	0.3615	8.1182	2.9466	NaN	5.1282	400	6.0137	24	0	24	66.9615	5223	19.7724	99	13	86	5.1154	399	5.9978	24	0	24	103.9579	51.2966	0.4965	23.9284	5.7434	NaN	0.99	3.2158	24	0	17.7849	26.8696	99	0	0.99	3.2133	24	0	0.2288	1.3879	12	0	8.7382	15.999	67	0	0.2311	1.4019	12	0	0.1437	3	138.8217	139.799	266.747	9.9193	3135.5037	8426.6621
88_10_FITC.tif	8940b4b4-5dd4-4468-9769-4f7fc416e736	Cell		Positive	Annotation	Polygon	279.66	1568.8	30.0277	40.7192	0.2276	18.7434	3.3704	NaN	6.9463	1035	9.1169	40	0	40	98.0268	14606	32.362	162	27	135	6.9262	1032	9.115	41	0	41	153.4518	73.4969	0.357	35.0239	6.7784	NaN	1.3981	4.9379	40	0	27.2996	41.4439	162	0	1.3941	4.9326	41	0	0.0017	0.0411	1	0	9.4983	17.6003	97	0	0.0017	0.0411	1	0	0.1979	7	166.0034	133.3096	388.8135	9.9193	6216.9448	13698.1816
88_10_FITC.tif	5f47a945-cbf1-46e0-9ae3-c2e68f512d2e	Cell		Positive	Annotation	Polygon	183.79	1614.6	8.9048	16.543	0.4089	7.4799	1.7736	NaN	5.3878	264	5.9645	27	0	27	81.5714	3997	16.5844	104	42	62	5.3265	261	5.818	26	0	26	68.5459	47.6253	0.3798	22.6899	4.5317	NaN	0.9881	3.1594	27	0	21.2	31.3828	104	0	0.9731	3.0957	26	0	0.2343	1.3447	11	0	10.8566	19.3363	102	0	0.2273	1.3088	11	0	0.1342	6	127.7779	121.0295	277.2612	7.1347	1265.734	4211.4814
