Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
88_2_FITC.tif	72d35658-24e0-4ab0-85bf-cac4e2736005	Cell		Positive	Annotation	Polygon	190.53	544.59	7.6622	21.1475	0.2153	8.9242	1.3711	NaN	61.05	2442	10.7488	79	43	36	82.225	3289	7.3641	96	70	26	1.2	48	1.9768	7	0	7	66.0609	51.9235	0.3079	25.0256	3.5339	NaN	37.4455	21.8464	79	0	53.4393	23.2618	96	6	0.5109	1.4407	12	0	34.0854	20.9387	74	0	49.3416	21.809	85	6	0.4128	1.323	12	0	0.1167	3	6.7515	4.0355	14.7077	1.5112	7.5679	10.6496
88_2_FITC.tif	becd5452-e236-4946-822d-17b53def2fa4	Cell		Positive	Annotation	Polygon	192.93	547.95	1.6567	6.2446	0.5339	2.9922	0.552	NaN	62.25	498	3.8452	69	57	12	79	632	2.4495	82	75	7	0.25	2	0.4629	1	0	1	8.0764	20.7648	0.2354	10.159	0.9622	NaN	41.7907	19.7467	73	11	60.5814	17.0897	82	30	0.4419	1.0534	5	0	37.1143	18.9112	73	11	56.3714	16.1702	82	30	0.4857	1.1472	5	0	0.1392	7	68.9834	4.3354	370.6922	1.5112	1517.9792	10419.9375
88_2_FITC.tif	b078b893-f096-453d-9dc6-3d5d17b38943	Cell		Positive	Annotation	Polygon	183.36	556.2	8.0764	18.9156	0.2837	7.5224	1.7765	NaN	65.1556	2932	8.4476	78	41	37	80.2222	3610	4.8612	90	70	20	0.5556	25	1.4231	7	0	7	98.7807	51.1852	0.4738	24.0421	5.3621	NaN	39.0251	19.9786	78	0	52.8246	21.5563	90	7	0.5678	1.507	10	0	36.3157	18.843	73	0	49.9839	20.6025	87	7	0.5691	1.517	10	0	0.0869	5	116.5044	18.5933	357.9803	14.7077	324.6132	1520.599
88_2_FITC.tif	a14d4ac4-3c84-4930-82af-0a811337f59b	Cell		Positive	Annotation	Polygon	257.62	586.17	27.3355	26.3524	0.4946	12.0113	3.0176	NaN	2.9481	398	3.7859	16	0	16	104.2815	14078	15.6904	128	63	65	2.9778	402	3.7803	16	0	16	150.3454	60.7611	0.5117	28.0307	6.5925	NaN	1.1376	2.4372	16	0	42.5956	36.0741	128	2	0.868	2.2762	16	0	0.7247	1.7684	15	0	28.5287	21.803	102	2	0.3868	1.3695	15	0	0.1759	3	78.8872	86.5822	133.8223	16.2572	548.4987	669.4746
88_2_FITC.tif	7210a230-5e5b-4ddf-92ea-29e740051624	Cell		Positive	Annotation	Polygon	248.84	599.33	4.3488	12.4903	0.3503	6.0136	1.1135	NaN	0.9643	27	1.2013	4	0	4	89.1786	2497	4.6432	99	79	20	0.7857	22	1.1974	4	0	4	79.9357	47.9992	0.436	22.9548	4.7573	NaN	0.5938	1.5279	12	0	68.4602	14.9479	99	33	0.5244	1.4206	11	0	0.5651	1.548	12	0	66.8532	14.2557	98	33	0.5042	1.4359	11	0	0.06	7	85.5029	74.2658	175.2402	11.3607	452.1228	1645.4961
88_2_FITC.tif	a345a3da-66a5-42a3-955a-a221ab940445	Cell		Positive	Annotation	Polygon	243.25	608.02	15.1174	25.0443	0.3029	12.0186	1.6217	NaN	1.5823	125	2.5651	12	0	12	103.6203	8186	15.9818	133	64	69	1.7215	136	2.6887	12	0	12	84.0775	57.6292	0.3181	27.9075	4.1759	NaN	0.848	1.8027	12	0	56.0049	29.2795	133	11	0.6618	1.6118	12	0	0.6717	1.5187	10	0	44.5714	18.051	108	11	0.4073	1.0812	6	0	0.1745	11	157.7992	172.013	410.7493	4.2919	3012.4836	10419.9375
88_2_FITC.tif	2dc01d76-087b-4d10-bec2-bd0ed2528705	Cell		Positive	Annotation	Polygon	246.1	616.01	13.8749	21.4895	0.3776	10.3408	1.9721	NaN	2.1528	155	3.4668	17	0	17	105.6806	7609	15.4253	132	68	64	2.2639	163	3.5245	17	0	17	73.516	51.2149	0.3522	24.511	4.3825	NaN	0.7737	2.0855	17	0	57.2542	30.0514	132	10	0.7709	2.1072	17	0	0.4266	1.3611	10	0	45.0629	18.1758	103	10	0.3951	1.3276	9	0	0.1896	4	62.0227	37.9355	167.9278	4.2919	346.3163	1031.1935
88_2_FITC.tif	7775dcc8-1e16-4379-b99c-f20a3fa69ca8	Cell		Positive	Annotation	Polygon	263.59	672.66	24.4363	33.7258	0.27	13.9653	2.9879	NaN	0.8547	100	1.6203	9	0	9	76.9231	9000	10.9451	92	44	48	0.812	95	1.5753	9	0	9	149.31	65.3738	0.439	31.0031	6.4197	NaN	0.777	1.617	11	0	43.2895	20.8246	92	11	0.482	1.1896	9	0	0.762	1.6172	11	0	36.7851	15.2695	80	11	0.4182	1.0897	8	0	0.1585	7	121.9699	108.5048	220.0519	61.3619	1467.0225	4593.2593
88_2_FITC.tif	22ad7ed2-9942-4ada-924b-91c1d1f91fa8	Cell		Positive	Annotation	Polygon	261.73	778.17	7.6622	16.22	0.366	6.7828	2.0561	NaN	0.9318	41	1.3189	4	0	4	110.7045	4871	7.8254	123	88	35	1.1136	49	1.513	5	0	5	70.6168	41.064	0.5263	17.1311	5.5888	NaN	0.8	1.8404	13	0	77.6638	23.0113	123	24	0.7391	1.808	12	0	0.7807	1.9057	13	0	72.8339	20.3687	117	24	0.6844	1.843	12	0	0.1175	5	100.419	108.5048	172.013	8.2565	368.5555	1031.1935
88_2_FITC.tif	1520cf76-3e22-4536-ad8d-7c1aa8f0999c	Cell		Positive	Annotation	Polygon	261.8	792.6	10.7685	18.9448	0.377	8.9475	1.8229	NaN	0.6852	37	1.5025	6	0	6	106.5926	5756	4.8856	115	89	26	0.7037	38	1.5001	6	0	6	70.6168	40.4367	0.5427	17.1458	5.3826	NaN	0.7281	1.7343	13	0	74.2953	25.093	115	27	0.5848	1.343	10	0	0.7361	1.7767	13	0	68.2396	22.5977	107	27	0.5625	1.3131	10	0	0.144	6	146.8415	161.5345	272.487	8.2565	3210.8018	8945.5898
88_2_FITC.tif	0b5f29c1-6827-47a6-a2e8-cbe62e762e2c	Cell		Positive	Annotation	Polygon	340.16	822.26	55.0852	48.7389	0.2914	22.7442	3.155	NaN	1.1033	299	2.0213	11	0	11	108.8524	29499	15.981	148	68	80	1.1292	306	2.0426	11	0	11	183.6865	82.355	0.3403	39.0686	6.2759	NaN	0.6427	1.5825	11	0	63.9202	38.0489	148	4	0.5944	1.5342	11	0	0.441	1.2976	11	0	44.2488	26.4212	118	4	0.3603	1.176	11	0	0.3038	7	289.6308	377.6917	473.6407	3.2571	14351.1709	45744.3906
88_2_FITC.tif	7cd69205-415f-4a29-be5f-f5c7fc92e372	Cell		Positive	Annotation	Polygon	304.97	815.27	16.3599	22.3494	0.4116	9.6041	2.509	NaN	3.0864	250	2.7893	11	0	11	100.5432	8144	18.097	130	56	74	2.8519	231	2.7573	11	0	11	102.7153	60.5915	0.3516	26.007	6.1574	NaN	1.3414	2.3437	16	0	50.8454	28.669	130	5	0.8032	1.7342	11	0	1.0024	2.0876	16	0	41.1918	18.5645	101	5	0.4053	1.0747	7	0	0.1571	6	112.2824	59.5075	366.5567	4.743	2392.4199	5741.7832
88_2_FITC.tif	23d4e647-2cbf-4193-bfe5-aea34ed20490	Cell		Positive	Annotation	Polygon	303.48	825.13	2.0709	6.2068	0.6755	2.8637	0.7873	NaN	1.6364	18	1.9117	5	0	5	73.2727	806	8.1252	85	60	25	1	11	1.6733	5	0	5	25.6788	25.5065	0.496	11.733	2.7066	NaN	0.9606	1.8619	10	0	37.9685	18.3657	85	14	0.3543	1.0949	6	0	0.8966	1.8528	10	0	34.6207	15.2741	82	14	0.2931	1.0131	6	0	0.06	5	71.1403	80.3418	134.3058	4.743	852.9729	1915.5565
88_2_FITC.tif	04123396-ea37-48f1-a3a6-ec06fa8f0390	Cell		Positive	Annotation	Polygon	336.44	824.17	10.1473	18.566	0.3699	8.9338	1.5426	NaN	2	104	2.1328	8	0	8	116.7308	6070	13.9032	145	89	56	3.0577	159	2.9666	10	0	10	54.8782	47.2345	0.3091	23.1831	3.4683	NaN	0.9627	1.7392	9	0	64.1045	32.6066	145	15	0.9291	1.8939	10	0	0.713	1.5344	9	0	51.4352	21.0566	124	15	0.4167	1.0035	7	0	0.1842	5	116.6252	79.2253	379.2448	3.2571	1676.6229	5741.7832
88_2_FITC.tif	0b14e5c4-05ea-4058-8784-72b3426a80a1	Cell		Positive	Annotation	Polygon	271.78	824.97	12.2182	16.6879	0.5513	6.5932	2.4116	NaN	4.25	272	5.1671	21	0	21	77.6719	4971	16.4085	107	39	68	3.9375	252	5.0955	21	0	21	109.9634	50.6524	0.5386	23.0616	6.003	NaN	1.2274	2.5934	21	0	29.8102	22.4478	107	2	0.859	2.3976	21	0	0.8141	1.6195	12	0	23.265	13.4079	77	2	0.438	1.2479	12	0	0.11	7	72.2983	45.3929	152.9786	32.4446	843.0931	2563.5095
88_2_FITC.tif	1f42f7eb-9615-4359-a1f8-c67a481c2acc	Cell		Positive	Annotation	Polygon	315.84	900.91	2.6921	8.3134	0.4895	3.9062	0.9981	NaN	0.625	10	1.2042	4	0	4	66	1056	3.4059	71	61	10	0.8125	13	1.223	4	0	4	70.2026	42.5968	0.4862	20.0105	4.5556	NaN	0.7463	1.4878	9	0	44.885	17.9002	76	3	0.6047	1.3423	9	0	0.7523	1.5017	9	0	43.839	17.679	76	3	0.5944	1.3489	9	0	0.0368	7	62.863	67.9351	84.8323	18.5372	483.7329	1319.6277
88_2_FITC.tif	2c9635d4-0ba3-4068-a589-01f01498ffbc	Cell		Positive	Annotation	Polygon	163.86	913.55	21.7442	35.2984	0.2193	11.9362	2.6465	NaN	60.3482	6759	13.5052	86	23	63	83.1518	9313	10.7479	109	52	57	1.8661	209	2.994	15	0	15	142.0619	60.9447	0.4806	28.0759	6.2126	NaN	23.7376	22.7953	86	0	50.0787	22.2998	109	3	0.7362	2.153	20	0	16.5941	16.5153	80	0	43.6254	17.7928	88	3	0.5157	1.8726	20	0	0.1575	7	383.3242	357.9803	716.231	104.5814	3997.9395	10419.9375
88_2_FITC.tif	fbff9d4b-f0ae-459f-a723-e1859682fa89	Cell		Positive	Annotation	Polygon	330.37	912.56	6.2126	15.1708	0.3392	7.374	1.2277	NaN	11.5152	380	11.935	39	0	39	68.303	2254	21.3695	106	34	72	11.2121	370	11.9524	39	0	39	86.1483	50.4181	0.4259	24.021	4.7406	NaN	2.7242	4.8949	39	0	20.8681	16.6307	106	2	1.1631	4.5269	39	0	1.9688	2.6253	12	0	16.7917	7.1921	54	2	0.2995	0.9346	5	0	0.0688	7	211.5483	90.3684	623.0957	18.5372	9361.1533	33271.8711
88_2_FITC.tif	50e037b7-c266-4fd6-9783-15525400448d	Cell		Positive	Annotation	Polygon	278.36	922.09	4.3488	11.4151	0.4194	5.367	1.0759	NaN	52.5652	1209	8.5218	66	37	29	86.2174	1983	4.9171	96	77	19	1.3478	31	1.6406	5	0	5	77.4507	46.2883	0.4542	22.0162	4.5532	NaN	31.0187	15.8463	66	0	57.984	19.8482	96	15	0.704	1.6773	11	0	29.6108	15.1854	63	0	56.1392	19.0422	92	15	0.6619	1.6733	11	0	0.0565	6	71.1673	83.9265	103.8663	13.5402	986.2316	1915.5565
88_2_FITC.tif	57f60cf8-7ba2-43c9-80fc-b24ab685ff52	Cell		Positive	Annotation	Polygon	268.96	932.09	20.9158	35.0354	0.2141	15.6775	2.4753	NaN	2.8333	306	2.9275	14	0	14	103.6389	11193	20.9875	140	54	86	2.7593	298	2.7712	14	0	14	143.7186	66.6974	0.406	32.0096	6.0055	NaN	1.7536	2.922	16	0	56.9294	29.7808	140	5	0.8184	2.0594	14	0	1.5546	2.8796	16	0	48.3208	22.2045	101	5	0.4608	1.6721	14	0	0.1508	8	111.8666	121.1914	219.8694	13.5402	1394.0206	3935.9922
88_2_FITC.tif	0b63f01c-951e-4d14-b964-1dd001f1a470	Cell		Positive	Annotation	Polygon	576.25	934.77	4.9701	11.6574	0.4596	5.5979	1.1762	NaN	17.5	455	21.5485	71	0	71	82.0385	2133	26.8246	135	44	91	18	468	22.3911	74	0	74	81.1783	46.7576	0.4666	22.0204	4.5559	NaN	2.236	7.1025	71	0	21.2792	19.7409	135	4	1.434	7.2355	74	0	1.1576	2.1717	10	0	16.9864	9.3958	56	4	0.2636	1.0459	10	0	0.0524	5	344.2799	340.1685	623.1666	154.3182	25836.0625	45744.3906
88_2_FITC.tif	6983dbf9-bee9-43b1-a9eb-25e5e71df4ef	Cell		Positive	Annotation	Polygon	307.06	954.43	7.4551	17.3085	0.3127	7.7093	1.4845	NaN	3.6585	150	3.8834	13	0	13	87.439	3585	11.6577	105	64	41	3.1463	129	3.6984	13	0	13	58.8128	47.745	0.3242	22.9696	3.4706	NaN	1.5965	2.7235	13	0	50.2281	21.1424	105	11	0.9474	2.2722	13	0	1.25	2.3127	11	0	43.9754	15.0721	87	11	0.5779	1.6821	11	0	0.1266	7	53.4519	55.362	134.3058	1.9537	607.6036	1915.5565
88_2_FITC.tif	c7973a74-89f2-4215-8a95-7b45cbb350ae	Cell		Positive	Annotation	Polygon	309.9	951.27	3.1063	9.3565	0.4459	4.5322	0.9262	NaN	0.375	6	0.7188	2	0	2	77.75	1244	2.569	84	72	12	0.1875	3	0.5439	2	0	2	26.7143	29.4065	0.3882	13.8344	2.6265	NaN	1.1119	2.0286	10	0	60.6343	16.37	92	25	0.9403	1.984	10	0	1.2119	2.1278	10	0	58.3136	16.0713	92	25	1.0424	2.0853	10	0	0.0961	5	18.3499	12.4561	53.8074	1.9537	39.2709	142.8065
88_2_FITC.tif	1791dc9d-6b1a-4ab2-b54f-ba325b7bd209	Cell		Positive	Annotation	Polygon	308.87	966.34	9.1118	16.2665	0.4327	7.7507	1.5855	NaN	1.0208	49	1.5366	6	0	6	80.8333	3880	7.1171	94	58	36	0.5833	28	1.1077	4	0	4	36.4474	36.984	0.3348	17.7628	2.7919	NaN	0.6517	1.3285	6	0	54.4494	21.7552	94	19	0.4944	1.1801	6	0	0.5154	1.2215	5	0	44.7077	16.6219	87	19	0.4615	1.2082	6	0	0.2547	4	19.8113	8.0152	59.043	4.1719	40.418	74.5229
88_2_FITC.tif	a317b957-51a8-417e-a7fa-2050e6755b36	Cell		Positive	Annotation	Polygon	311.43	968.54	13.8749	22.5755	0.3421	10.7368	1.862	NaN	3.6857	258	3.4831	15	0	15	99.4429	6961	15.2863	121	65	56	3.7143	260	3.5677	15	0	15	60.2624	55.1728	0.2488	26.5839	3.4965	NaN	1.3231	2.4664	15	0	51.3605	33.5933	121	3	1.0918	2.4176	15	0	0.5848	1.3925	8	0	36.3348	21.3999	97	3	0.2723	0.9527	8	0	0.2204	4	18.7584	8.314	55.7787	2.6271	35.2065	74.5229
88_2_FITC.tif	e9f4ad5f-3c1e-4f14-8c6a-0a1a68825a93	Cell		Positive	Annotation	Polygon	313.71	969.05	4.3488	11.7054	0.3989	5.5688	0.9218	NaN	6.2174	143	5.4268	21	0	21	83.2174	1914	10.229	99	69	30	4.4783	103	5.0441	16	0	16	36.4474	40.1481	0.2841	19.7239	2.5993	NaN	1.5912	3.0766	21	0	39.7459	23.5023	99	4	1.0387	2.5742	16	0	0.9177	1.7701	8	0	33.4177	17.3628	72	4	0.538	1.4305	8	0	0.0985	6	57.9302	56.469	149.1833	2.6271	370.934	962.047
88_2_FITC.tif	a2b8230b-16f8-4ea2-8b60-6e58efbedc72	Cell		Positive	Annotation	Polygon	278.86	989.6	6.4197	12.967	0.4798	5.3813	1.66	NaN	6.0789	231	7.0802	27	0	27	113.7895	4324	21.5997	149	74	75	6.3947	243	7.2206	27	0	27	48.2514	30.9483	0.6331	13.9218	4.7562	NaN	1.9487	3.796	27	0	46.1667	35.5705	149	8	1.3333	3.7816	27	0	1.148	1.9331	9	0	33.0561	18.9583	137	8	0.352	1.111	9	0	0.1411	5	34.961	26.3207	71.6817	4.612	166.7132	399.749
88_2_FITC.tif	459c1512-8653-4f57-a879-4b31fd4e6745	Cell		Positive	Annotation	Polygon	276.91	997.42	1.6567	5.7102	0.6385	2.6417	0.6769	NaN	0.625	5	0.9161	2	0	2	90.375	723	14.0808	108	68	40	0.625	5	1.1877	3	0	3	15.7386	20.8588	0.4546	9.6704	2.4086	NaN	0.7215	1.5354	6	0	43.0127	23.8857	108	17	0.5063	1.3763	6	0	0.7324	1.5943	6	0	37.6761	18.1838	97	17	0.493	1.4028	6	0	0.0741	5	48.7782	11.6238	155.3771	4.612	409.4981	1664.7211
88_2_FITC.tif	d0d601b9-ed81-48d9-acd1-a01e03d0a12b	Cell		Positive	Annotation	Polygon	280.02	1004.8	26.5072	26.3675	0.4791	11.6484	3.6025	NaN	4.1926	566	4.7055	19	0	19	150.3185	20293	31.8747	201	70	131	4.7185	637	5.23	24	0	24	97.7452	61.9025	0.3205	22.7732	7.2299	NaN	1.6933	3.2344	19	0	75.6029	54.7216	201	8	1.5945	3.5288	24	0	0.7038	1.5578	9	0	46.0235	26.2478	132	8	0.3578	1.0986	6	0	0.2742	4	9.7413	8.0139	17.6259	5.3116	21.5688	43.1961
88_2_FITC.tif	a1bad39b-ffe5-4cad-97e3-1d520e21962a	Cell		Positive	Annotation	Polygon	279.85	1014.6	0.8283	3.6386	0.7862	1.6624	0.4418	NaN	0	0	0	0	0	0	95	380	10.3923	104	86	18	1	4	1.4142	3	0	3	17.8095	20.4588	0.5347	9.5011	2.6906	NaN	0.3	0.8539	4	0	44.0889	17.2514	104	18	0.2444	0.692	3	0	0.314	0.8713	4	0	41.7209	13.4222	83	18	0.2093	0.6346	3	0	0.0157	5	56.2998	12.8071	144.5807	6.445	744.8079	2901.4675
88_2_FITC.tif	fbd58fcd-f385-4724-ac5d-602d9854fb8e	Cell		Positive	Annotation	Polygon	184.49	1014.1	3.9347	10.3533	0.4613	4.6765	1.1393	NaN	1.0476	22	1.7742	7	0	7	68.7619	1444	4.7001	80	60	20	1.0476	22	1.9615	8	0	8	54.464	42.2807	0.3829	17.7559	4.7549	NaN	0.7519	1.8281	13	0	47.0489	15.8045	80	10	0.5226	1.3986	10	0	0.7265	1.834	13	0	45.1878	15.0138	72	10	0.4776	1.3354	10	0	0.0638	5	163.1182	104.5814	410.7493	5.1062	4403.5693	8945.5898
88_2_FITC.tif	41a1d1f1-9976-4a48-9cc1-af8311fafd6f	Cell		Positive	Annotation	Polygon	290.13	1017.5	5.5914	12.3269	0.4624	4.9945	1.5341	NaN	1.9333	58	2.5042	9	0	9	124.6667	3740	7.2841	139	107	32	1.6333	49	2.5255	10	0	10	84.2846	45.6999	0.5071	21.0328	4.9701	NaN	2.0196	3.1231	15	0	94.6471	22.2412	142	40	0.8873	1.9023	11	0	2.0265	3.1697	15	0	92.2645	21.2732	142	40	0.828	1.8353	11	0	0.066	7	46.573	26.3207	97.066	11.6535	434.4985	1211.4857
