Image	Name	Class	Parent	ROI	Centroid_X	Centroid_Y	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area	centroid_x_zeroscaled	centroid_y_zeroscaled	centroid_distances	fly_section_ID	fly_ID	section_ID
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	604.07	420.13	3.9214	7.9685	0.7761	3.1486	1.6098	0.8924	8.2308	107	10.2969	36	0	36	51.7692	673	15.5625	89	38	51	7.8462	102	10.4151	36	0	36	114.5059	38.153	0.9885	13.1904	11.1772	0.4767	0.8562	2.8174	36	0	24.9692	9.4619	89	6	0.3801	2.6676	36	0	0.5125	1.0348	5	0	23.7204	6.936	37	6	0.0323	0.1963	2	0	0.0334	7	138.8214	144.6977	182.2016	86.5261	6237.5127	8629.6426	191.42000000000007	101.27999999999997	216.5623577633011	72_15	72	15
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	690.64	422.12	7.0586	10.4657	0.8098	4.3742	2.0125	0.8545	16.55	331	14.7736	53	0	53	108.45	2169	26.9199	150	48	102	16.5	330	14.688	52	0	52	130.9759	41.172	0.9709	14.7106	11.2718	0.6209	1.803	5.2856	53	0	33.2985	22.246	150	13	1.1075	5.2637	52	0	0.8667	1.3335	7	0	28.527	9.9994	73	13	0.1302	0.6069	7	0	0.0442	5	107.5199	86.5261	165.3965	56.4943	4150.3091	7143.7295	277.99	103.26999999999998	296.5520746850374	72_15	72	15
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	26.58	429.99	11.3722	13.5697	0.7761	5.1687	3.045	0.8045	3.5758	118	3.231	11	0	11	36.0909	1191	7.6296	51	25	26	1.0303	34	2.0989	7	0	7	151.7595	44.0523	0.9827	15.0847	13.0338	0.5044	2.2699	3.6385	17	0	16.9203	9.3589	51	4	0.2134	0.9351	7	0	2.1489	3.6545	17	0	15.1433	7.2907	38	4	0.1376	0.7006	7	0	0.0771	5	44.8015	37.7918	77.3863	31.2228	501.7881	971.3433	-386.07	111.13999999999999	401.74885749681977	72_15	72	15
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	428.32	434.42	12.5486	14.2607	0.7754	5.3561	3.3463	0.7467	3.5882	122	4.8997	19	0	19	57.9118	1969	21.2679	103	22	81	3.7353	127	5.8222	22	0	22	151.3674	44.1582	0.9755	15.3762	13.1444	0.4953	0.8782	1.8873	19	0	18.044	15.1764	103	5	0.3523	2.0104	22	0	0.6165	0.9325	6	0	14.1932	6.4244	46	5	0.0256	0.1752	2	0	0.0789	9	87.0071	68.6193	170.0711	32.4395	2255.9834	9116.8379	15.670000000000016	115.57	116.62750018756296	72_15	72	15
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	460.56	438.99	3.1371	6.1369	1.0	2.3022	1.5551	0.5477	14.7	147	16.432	56	0	56	54.1	541	23.1922	104	27	77	15.1	151	16.4685	56	0	56	103.918	36.2589	0.9933	12.332	10.6456	0.3881	0.8045	4.1417	56	0	13.4962	9.7815	104	5	0.6391	4.1841	56	0	0.2617	0.6552	3	0	11.9102	3.6423	24	5	0.0742	0.3168	2	0	0.0213	6	87.4002	68.4784	153.8276	32.4395	3394.4285	8124.0957	47.910000000000025	120.13999999999999	129.3405879838189	72_15	72	15
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	251.55	442.7	12.1564	14.1752	0.7603	5.4748	3.2061	0.7954	9.8485	325	10.1277	36	0	36	104.5758	3451	35.4569	162	43	119	9.7273	321	10.2721	36	0	36	102.3494	39.6482	0.8182	14.582	9.7584	0.7329	1.7871	4.8046	36	0	30.9163	32.2339	162	6	1.2624	4.8248	36	0	0.6304	1.1702	5	0	20.3478	10.9097	83	6	0.0478	0.284	2	0	0.1165	6	17.8404	16.0985	35.7698	4.2105	167.0014	497.8401	-161.09999999999997	123.84999999999997	203.20441063126555	72_15	72	15
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	257.3	448.25	11.3722	15.8773	0.5669	5.5844	3.6918	0.7243	4.0588	138	4.9723	16	0	16	68.7647	2338	19.2952	108	34	74	3.9412	134	4.8738	16	0	16	56.4687	37.572	0.5027	14.618	6.0105	0.9386	1.2215	2.9058	16	0	34.7584	23.6439	108	10	0.9195	2.8344	16	0	0.3826	0.8333	4	0	24.7043	13.0814	69	10	0.0261	0.1601	1	0	0.2117	4	4.7663	5.18	5.8149	2.8902	7.3415	9.8803	-155.34999999999997	129.39999999999998	202.18304206831982	72_15	72	15
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	263.24	443.93	6.6664	9.8187	0.8689	3.5649	2.5664	0.7651	3.55	71	3.94	10	0	10	65.1	1302	12.7027	86	44	42	3.7	74	3.8675	10	0	10	35.2929	23.0617	0.8339	9.0421	5.0097	0.7934	0.9785	2.3171	10	0	32.8172	20.5653	86	11	0.871	2.3323	10	0	0.274	0.6511	3	0	23.9726	11.359	59	11	0.0959	0.4138	2	0	0.1809	5	12.2833	5.8149	37.1563	3.6485	38.4462	121.7337	-149.40999999999997	125.07999999999998	194.85470099538267	72_15	72	15
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	269.34	446.78	4.7057	8.4344	0.8312	3.161	2.1006	0.7468	5.3125	85	5.486	18	0	18	56.875	910	12.9711	81	38	43	4.75	76	5.4222	17	0	17	71.3701	32.1345	0.8685	12.1044	7.254	0.7973	1.6413	2.6759	18	0	20.3424	12.9496	81	8	0.462	2.0721	17	0	1.2917	1.931	8	0	16.8631	5.3477	45	8	0.0536	0.3672	3	0	0.0651	6	36.3724	30.6526	81.2826	3.9027	549.8743	1894.9354	-143.31	127.92999999999995	192.10372458648476	72_15	72	15
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	253.54	449.36	2.3529	5.0097	1.0	1.6785	1.476	0.6325	2.5714	18	4.7208	13	0	13	47.2857	331	9.0317	63	35	28	2.4286	17	4.7909	13	0	13	10.1957	14.9811	0.5709	6.5789	2.0575	0.9487	0.75	2.3555	13	0	26.2812	13.686	63	14	0.5312	2.3416	13	0	0.24	0.5972	2	0	20.4	7.5388	50	14	0.0	0.0	0	0	0.1489	5	10.4098	6.9657	19.2187	2.8902	32.4594	66.8456	-159.10999999999999	130.51	205.78836750409386	72_15	72	15
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	262.69	451.93	7.0586	10.2566	0.8432	3.524	2.7736	0.7278	3.2857	69	5.1102	20	0	20	58.381	1226	9.7953	74	43	31	3.1905	67	5.0953	20	0	20	44.7044	24.7126	0.9199	8.311	7.225	0.4501	0.8696	2.5358	20	0	27.513	16.0609	74	12	0.6435	2.4645	20	0	0.3298	0.8084	4	0	20.617	5.6874	48	12	0.0745	0.2639	1	0	0.1603	6	9.9206	6.5739	20.1	3.6485	39.7349	99.8066	-149.95999999999998	133.07999999999998	200.49510717222	72_15	72	15
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	211.26	449.84	9.8036	13.6176	0.6643	5.1895	2.8923	0.8513	4.9667	149	6.5363	25	0	25	61.8333	1855	19.291	102	27	75	4.8	144	6.3594	24	0	24	103.5259	38.979	0.8562	13.8611	9.8353	0.6891	1.015	2.7609	25	0	20.7293	18.2571	102	5	0.5602	2.5957	24	0	0.5127	1.0375	6	0	15.5042	9.3192	59	5	0.0212	0.1443	1	0	0.093	6	44.7711	49.6497	64.4756	4.588	705.0759	1712.5901	-201.39	130.98999999999995	240.24219487841845	72_15	72	15
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	219.56	449.77	7.4507	12.1671	0.6325	4.1818	3.1238	0.7348	3.9545	87	5.9239	18	0	18	47.6818	1049	10.652	68	28	40	4.0	88	5.9841	18	0	18	87.0558	36.21	0.8344	13.5192	8.3957	0.7801	0.7345	2.2152	18	0	20.5841	11.5614	68	9	0.4159	2.1837	18	0	0.3873	0.7507	3	0	17.6618	6.9465	50	9	0.0294	0.1963	2	0	0.0819	4	27.6595	33.6506	38.7488	4.588	233.3796	497.8401	-193.08999999999997	130.91999999999996	233.2890792557594	72_15	72	15
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	47.78	450.48	16.0779	17.4119	0.6664	5.9109	4.8439	0.5312	1.6444	74	2.3175	8	0	8	49.1778	2213	15.6732	81	23	58	1.6667	75	2.3452	8	0	8	138.8188	43.7482	0.9115	16.2483	10.3087	0.7612	0.7472	1.3994	8	0	18.868	13.8439	81	6	0.2978	1.0621	8	0	0.6174	1.1605	5	0	14.4823	5.6528	40	6	0.0997	0.4469	4	0	0.1145	4	30.82	36.8149	43.0381	6.6121	207.5912	596.9609	-364.87	131.63	387.88732100959425	72_15	72	15
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	118.69	452.5	16.8622	18.1201	0.6454	6.2242	3.8645	0.8335	2.9149	137	4.6617	21	0	21	46.6596	2193	12.3505	85	33	52	2.2128	104	4.5823	21	0	21	176.8567	47.9737	0.9657	16.3862	13.5107	0.4946	2.1333	2.7912	21	0	21.2689	12.1078	85	2	0.2756	1.651	21	0	2.0422	2.4769	10	0	18.3077	7.8816	44	2	0.0496	0.3896	6	0	0.0884	4	51.5002	51.5519	65.955	36.9419	837.5381	1416.4219	-293.96	133.64999999999998	322.9160945199232	72_15	72	15
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	54.04	458.11	13.725	14.4462	0.8264	5.3383	3.8667	0.7287	0.5641	22	1.1191	4	0	4	38.1026	1486	7.577	55	25	30	0.4872	19	1.1209	4	0	4	118.4273	40.5257	0.9061	14.1742	10.573	0.6576	1.3267	2.0236	11	0	19.0231	9.8305	55	3	0.1056	0.5167	4	0	1.4394	2.1029	11	0	16.2045	6.3811	37	3	0.0492	0.3166	3	0	0.1227	6	94.5346	55.8064	308.9091	6.6121	770.309	2091.2241	-358.60999999999996	139.26	384.70050649823685	72_15	72	15
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	155.26	455.89	3.5293	6.8154	0.9548	2.3892	1.9314	0.6658	10.3636	114	14.3894	37	0	37	36.0	396	22.4633	73	16	57	10.5455	116	14.2714	37	0	37	107.0552	36.6167	1.0	11.8859	11.2718	0.1197	0.927	3.4538	37	0	4.8139	7.9304	73	0	0.9343	3.5357	37	0	0.5323	0.7947	3	0	3.5095	1.9318	15	0	0.5323	1.1008	6	0	0.0257	10	82.998	64.6712	207.9685	36.9419	807.652	2091.2241	-257.39	137.03999999999996	291.59830880853883	72_15	72	15
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	244.48	463.47	5.0979	8.0801	0.9812	2.7109	2.3593	0.5058	7.6	114	12.0582	34	0	34	74.1333	1112	21.5965	114	47	67	7.7333	116	12.1565	34	0	34	75.6837	32.8388	0.8819	12.1758	7.9329	0.751	0.9077	3.8958	34	0	23.9641	19.2416	114	6	0.7436	3.8804	34	0	0.35	1.0054	5	0	19.7833	11.6745	59	6	0.1611	0.5708	4	0	0.0603	6	34.037	26.4171	91.2548	5.4522	174.1284	520.3266	-168.17	144.62	221.8019235714605	72_15	72	15
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	251.91	467.04	12.9407	14.7685	0.7456	5.704	2.9363	0.861	1.675	67	2.7863	10	0	10	54.175	2167	11.4329	78	33	45	1.95	78	3.063	10	0	10	109.8002	40.0971	0.8582	14.489	10.1822	0.7292	0.7825	1.7265	10	0	24.3263	15.7454	78	5	0.4491	1.532	10	0	0.6367	1.441	8	0	19.4531	9.8876	49	5	0.2041	0.8958	7	0	0.1269	6	44.0858	19.6594	112.1458	5.4522	203.1108	806.6041	-160.73999999999998	148.19	218.62667655160473	72_15	72	15
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	262.81	467.16	10.1957	12.4126	0.8316	4.7233	2.7078	0.8296	2.7857	78	3.27	11	0	11	47.9643	1343	12.799	74	29	45	2.7857	78	3.3038	11	0	11	129.4073	41.3498	0.9511	14.7332	12.1928	0.5441	0.7139	1.5564	11	0	19.1084	11.877	74	3	0.3102	1.2619	11	0	0.523	1.1226	6	0	16.4507	7.4478	34	3	0.0822	0.3851	3	0	0.0774	5	43.4483	21.0305	101.1451	11.194	324.5957	682.3607	-149.83999999999997	148.31	210.82666268762117	72_15	72	15
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	328.1	471.69	24.705	19.2005	0.8421	7.3882	4.3453	0.7751	0.2388	16	0.8544	5	0	5	38.4179	2574	4.616	46	27	19	0.3582	24	0.9487	5	0	5	189.4053	49.5686	0.9687	17.0846	13.7767	0.5655	0.4897	1.0815	5	0	17.6157	11.9881	46	1	0.155	0.6295	5	0	0.53	1.1093	5	0	14.2734	9.0878	44	1	0.1223	0.5564	5	0	0.1278	7	92.6713	65.9366	196.1678	38.9759	3499.2664	10459.0371	-84.54999999999995	152.83999999999997	174.66759315912034	72_15	72	15
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	427.0	484.33	2.745	5.7075	1.0	2.1212	1.5581	0.3531	12.8889	116	13.7699	35	0	35	46.4444	418	19.4686	76	26	50	11.3333	102	14.1598	34	0	34	102.3494	35.8945	0.9983	11.9575	10.6456	0.3502	1.0687	3.4689	35	0	17.0496	9.0728	76	3	0.4695	3.242	34	0	0.6482	1.1298	5	0	16.004	6.4239	38	3	0.083	0.3947	3	0	0.0172	4	40.0427	42.2256	56.4796	19.2402	625.0589	922.28	14.350000000000023	165.47999999999996	166.10103220630506	72_15	72	15
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	408.22	487.8	14.5093	16.0223	0.7102	6.2509	2.8739	0.8962	1.9024	78	3.1449	11	0	11	50.5122	2071	14.6682	77	27	50	1.7561	72	3.192	11	0	11	165.4845	46.1811	0.9751	16.1054	12.6705	0.5879	0.5877	1.4295	11	0	20.4289	13.7111	77	5	0.2251	1.1384	11	0	0.4462	1.0081	7	0	17.1916	8.8021	57	5	0.0604	0.2884	2	0	0.0889	5	32.1961	22.2982	57.3292	16.3288	344.6507	498.2736	-4.42999999999995	168.95	169.00806903813793	72_15	72	15
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	363.26	488.47	10.98	12.7118	0.8539	4.3815	3.4859	0.4197	0.7	21	1.8597	7	0	7	36.5333	1096	6.9715	52	24	28	0.9	27	1.8634	7	0	7	108.2316	39.1997	0.8851	14.1107	10.0488	0.6939	0.3441	0.9349	7	0	19.5305	9.8279	52	5	0.1935	0.8387	7	0	0.3012	0.7471	5	0	17.4819	7.9627	40	5	0.1084	0.5611	5	0	0.093	5	38.7175	32.6165	85.858	6.2116	569.6873	1541.8809	-49.389999999999986	169.62	176.6644177529816	72_15	72	15
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	392.46	492.29	1.5686	5.4069	0.6742	1.8559	1.5857	0.0	25.0	175	23.5089	47	0	47	68.4286	479	33.9699	98	30	68	25.0	175	23.5089	47	0	47	90.9773	34.6886	0.9501	11.6308	9.8572	0.4352	1.1197	5.7257	47	0	15.2137	12.789	98	5	0.8932	5.7143	47	0	0.3833	0.9586	8	0	13.5727	6.8973	41	5	0.1498	0.6615	8	0	0.0165	4	31.4179	23.0904	68.6193	10.8718	384.4182	923.4631	-20.189999999999998	173.44	174.61119580370556	72_15	72	15
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	358.45	496.27	7.0586	11.2443	0.7016	4.6222	2.0493	0.9151	0.7143	15	1.7928	8	0	8	38.1429	801	5.2181	51	28	23	0.7619	16	1.7862	8	0	8	97.6437	36.306	0.9309	12.3039	10.339	0.4725	0.255	0.8478	8	0	27.0438	8.8671	51	8	0.1952	0.7731	8	0	0.213	0.6948	5	0	26.0304	8.4339	50	8	0.1435	0.5846	5	0	0.0745	7	115.608	101.1451	308.9091	6.2116	651.4273	2091.2241	-54.19999999999999	177.41999999999996	185.51414070091795	72_15	72	15
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	392.12	503.92	20.7836	17.0811	0.8952	6.3921	4.5655	0.7005	0.5741	31	1.1752	4	0	4	41.1481	2222	6.397	53	28	25	0.6111	33	1.1396	4	0	4	163.916	46.1661	0.9665	15.8303	13.7495	0.4256	0.3652	0.8954	6	0	16.463	11.6225	53	4	0.1551	0.5765	4	0	0.3342	0.8439	6	0	12.811	6.7372	43	4	0.0877	0.3964	3	0	0.1222	5	30.9587	32.6165	55.1067	10.8718	211.1977	498.2736	-20.529999999999973	185.07	186.2052249535442	72_15	72	15
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	446.56	512.63	3.1371	5.9808	1.0	2.1212	1.5794	0.5477	16.8889	152	20.3005	42	0	42	58.3333	525	29.1419	93	32	61	16.8889	152	20.3005	42	0	42	102.3494	35.9001	0.9979	11.934	10.6456	0.351	1.4618	4.7831	42	0	20.7099	9.4715	93	8	0.6298	4.7055	42	0	0.913	1.3453	6	0	19.3715	3.6878	30	8	0.0514	0.2697	2	0	0.0226	5	69.0995	55.1067	135.0975	34.4827	1697.8909	5067.6572	33.910000000000025	193.77999999999997	196.7246209806998	72_15	72	15
72C_5_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	579.53	536.49	4.3136	8.0591	0.8346	2.9249	2.0074	0.6245	13.8462	180	22.218	68	0	68	68.1538	886	36.4345	143	25	118	14.7692	192	23.0404	72	0	72	113.7216	37.8687	0.9965	12.7546	11.2718	0.3821	1.2268	6.364	68	0	9.0172	17.3951	143	0	1.0309	6.7468	72	0	0.6367	3.6321	59	0	6.2518	9.3532	127	0	0.3885	3.9226	64	0	0.03	5	156.8068	153.8276	216.6527	119.0557	5485.5552	8124.0957	166.88	217.64	274.25554506700496	72_15	72	15
72C_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	361.0	131.52	3.1371	6.1368	1.0	2.3022	1.5551	0.5477	8.1	81	9.4098	32	0	32	42.2	422	14.5663	75	27	48	10.1	101	10.4929	36	0	36	103.918	36.2589	0.9933	12.332	10.6456	0.3881	0.9887	2.6372	32	0	14.4662	7.3295	75	4	0.4211	2.7313	36	0	0.7109	1.4288	7	0	13.3828	4.1229	25	4	0.043	0.2216	2	0	0.0213	4	202.3133	184.2858	307.4391	133.2424	12169.6689	19399.5137	-90.94999999999999	-194.99999999999997	215.16715014146558	72_14	72	14
72C_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	666.9	162.77	7.4507	10.8562	0.7944	4.144	2.6338	0.8543	25.8182	568	29.2943	98	0	98	124.1818	2732	50.8355	214	38	176	22.2727	490	26.605	90	0	90	131.7602	41.0274	0.9837	14.1704	12.3222	0.4674	4.4613	9.9574	98	0	22.7143	31.1999	214	4	1.5536	8.6416	90	0	2.965	3.7734	16	0	15.6051	9.7011	77	4	0.1019	0.3864	3	0	0.0522	6	188.5034	175.5175	307.4391	74.5476	8906.1514	19399.5137	214.95	-163.74999999999997	270.21762525786505	72_14	72	14
72C_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	717.7	217.3	14.5093	15.7873	0.7315	6.1484	3.3611	0.8443	3.093	133	2.4574	9	0	9	43.0	1849	5.0474	53	31	22	0.4651	20	1.2789	5	0	5	165.4845	46.0479	0.9807	16.0325	13.0469	0.5631	3.2488	3.0197	12	0	28.7275	9.0225	53	4	0.1114	0.5422	5	0	3.2665	3.0792	12	0	27.1082	7.8761	42	4	0.0712	0.3603	3	0	0.0923	3	118.3567	76.4087	204.1136	74.5476	4833.8281	6821.5649	265.75000000000006	-109.21999999999997	287.31876183082795	72_14	72	14
72C_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	167.93	229.34	2.745	6.9733	0.7094	2.6967	1.4709	0.7795	10.9	109	12.8794	39	0	39	68.9	689	23.44	111	42	69	11.2	112	12.8045	39	0	39	107.8395	36.9914	0.9903	12.6936	11.2021	0.4195	0.8768	3.3736	39	0	17.6304	15.26	111	2	0.6486	3.372	39	0	0.5	1.4978	19	0	15.703	10.9578	95	2	0.2519	1.3683	19	0	0.0264	5	102.5994	42.251	216.3937	35.0774	4396.9424	13715.2461	-284.02	-97.17999999999998	300.1854640051713	72_14	72	14
72C_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	143.38	253.46	10.1957	12.8204	0.7795	4.7512	3.0456	0.8048	6.6071	185	7.0414	22	0	22	70.9643	1987	21.4173	109	40	69	6.8214	191	7.0082	22	0	22	109.8002	44.6917	0.6908	14.4711	10.9498	0.722	0.8092	2.9377	22	0	14.7102	20.6422	109	2	0.7138	2.9809	22	0	0.1725	0.4455	2	0	8.5333	6.0962	39	2	0.0431	0.2843	2	0	0.0869	4	33.8828	38.577	56.1618	2.2155	486.2061	1175.9922	-308.57	-73.05999999999997	317.1012590640409	72_14	72	14
72C_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	137.7	252.16	0.7843	3.0129	1.0	1.0119	0.8896	0.866	2.3333	7	4.0415	7	0	7	58.3333	175	3.2146	62	56	6	2.3333	7	4.0415	7	0	7	28.6265	20.9657	0.8184	7.9427	5.7096	0.6534	3.5526	2.7393	11	0	23.0132	13.7797	64	8	0.5921	1.9265	11	0	3.6027	2.7015	11	0	21.5616	11.9745	64	8	0.5205	1.8113	11	0	0.0168	5	46.7797	55.901	79.9789	2.2155	56.9156	89.9562	-314.25	-74.35999999999999	322.9279673549505	72_14	72	14
72C_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	390.68	259.36	11.3722	13.0411	0.8403	5.1491	3.4299	0.5601	2.4667	74	4.2809	13	0	13	50.0667	1502	12.3649	71	27	44	2.5333	76	4.1666	13	0	13	96.4673	36.391	0.9154	13.056	9.3932	0.6785	1.224	2.1203	13	0	22.368	12.6568	71	3	0.428	1.6781	13	0	1.0545	1.5635	6	0	18.5909	6.5163	47	3	0.1409	0.4614	2	0	0.114	6	108.0039	92.5964	293.2421	5.2226	5526.0781	19399.5137	-61.26999999999998	-67.15999999999997	90.90917720450446	72_14	72	14
72C_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	390.92	267.32	14.9015	15.4785	0.7816	5.9591	3.6477	0.8026	2.1905	92	3.6841	17	0	17	47.9286	2013	10.8973	70	24	46	2.0714	87	3.7181	17	0	17	87.448	39.9827	0.6874	15.2486	9.1228	0.8557	0.9604	2.2895	17	0	23.2643	13.7886	70	5	0.4229	1.7817	17	0	0.6811	1.7292	10	0	17.6649	6.0564	39	5	0.0486	0.2396	2	0	0.1659	3	20.6879	6.127	50.714	5.2226	90.7363	131.1819	-61.02999999999997	-59.19999999999999	85.02529564782469	72_14	72	14
72C_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	660.19	267.42	5.49	8.0752	1.0	2.8943	2.1287	0.6114	12.2667	184	14.2752	37	0	37	70.9333	1064	24.8437	112	40	72	11.5333	173	13.721	37	0	37	114.5059	38.0011	0.9964	12.9006	11.2718	0.3868	1.2014	4.2017	37	0	19.8464	14.3236	112	4	0.6792	3.9465	37	0	0.6043	1.1502	5	0	17.0899	6.0104	42	4	0.0935	0.423	4	0	0.0377	4	103.9647	90.5826	179.9653	54.7282	4205.396	6821.5649	208.24000000000007	-59.099999999999966	216.46410233569912	72_14	72	14
72C_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	181.21	269.51	2.3529	5.4153	1.0	1.8847	1.542	0.6325	23.625	189	25.6233	56	0	56	63.375	507	36.1621	107	26	81	23.625	189	25.6233	56	0	56	98.8202	35.3491	0.9938	11.808	10.6456	0.2042	0.9091	5.9458	56	0	11.9368	11.6743	107	3	0.7549	5.9491	56	0	0.1673	0.4533	2	0	10.2571	3.6958	20	3	0.0082	0.0902	1	0	0.021	5	72.6363	42.9191	162.5693	42.0767	1807.0839	3165.3157	-270.74	-57.00999999999999	276.67722656554156	72_14	72	14
72C_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	397.43	271.69	5.8822	9.1287	0.887	3.4	2.2509	0.6353	3.5263	67	4.587	14	0	14	46.0526	875	11.6212	69	26	43	3.5789	68	4.5985	14	0	14	85.0951	34.9812	0.8739	12.8649	8.6836	0.7357	0.9773	2.001	14	0	18.1136	11.0718	69	5	0.4318	1.7543	14	0	0.7363	1.3473	7	0	15.4726	6.3961	36	5	0.1343	0.661	6	0	0.0631	5	46.4821	15.973	145.5101	6.127	335.2708	703.0018	-54.51999999999998	-54.829999999999984	77.32243723525531	72_14	72	14
72C_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	343.23	282.65	3.5293	6.1001	1.0	2.18	1.6183	0.6658	7.1111	64	8.6667	23	0	23	46.6667	420	13.4722	70	33	37	7.0	63	8.8318	23	0	23	102.3494	35.9027	0.9978	11.8755	10.6456	0.3299	1.1107	2.3666	23	0	20.3969	6.6749	70	7	0.3321	2.0362	23	0	0.8972	1.4438	6	0	19.4625	3.855	30	7	0.0949	0.4165	3	0	0.0232	10	111.5285	107.2357	184.3807	50.714	3455.5166	13715.2461	-108.71999999999997	-43.870000000000005	117.23743130928789	72_14	72	14
72C_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	404.79	283.63	8.235	11.5917	0.7702	4.4395	2.6057	0.7544	1.8	45	3.3789	14	0	14	41.64	1041	11.5718	69	23	46	1.68	42	3.4244	14	0	14	137.6423	41.9728	0.9818	14.4774	12.1617	0.4826	0.7464	1.6252	14	0	18.0285	9.7136	69	4	0.2365	1.2228	14	0	0.6656	1.3818	10	0	16.2178	6.749	43	4	0.1258	0.7562	8	0	0.0584	6	105.8738	128.0623	168.3759	15.973	2879.8188	5167.6846	-47.15999999999997	-42.889999999999986	63.74651127708869	72_14	72	14
72C_4_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	615.35	298.96	9.4114	10.948	0.9867	3.8065	2.9475	0.605	11.16	279	10.127	31	0	31	82.44	2061	24.925	127	44	83	12.44	311	10.8439	35	0	35	130.1916	40.7394	0.9857	13.6066	11.8981	0.3355	1.0871	4.016	31	0	16.7928	21.0128	127	2	1.0511	4.3954	35	0	0.2695	0.7005	4	0	11.4643	7.0356	50	2	0.1266	0.5295	4	0	0.0627	8	133.5637	134.2018	193.2347	54.7282	4606.6167	12731.2822	163.40000000000003	-27.560000000000002	165.70791652784732	72_14	72	14
